Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2031-01-01	20310101	20310101	2031-01-01	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2030-12-30	20301230	1	2030-W01	Wednesday	001	01
2031-01-02	20310102	20310102	2031-01-02	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2030-12-30	20301230	1	2030-W01	Thursday	002	02
2031-01-03	20310103	20310103	2031-01-03	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2030-12-30	20301230	1	2030-W01	Friday	003	03
2031-01-04	20310104	20310104	2031-01-04	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2030-12-30	20301230	1	2030-W01	Saturday	004	04
2031-01-05	20310105	20310105	2031-01-05	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2030-12-30	20301230	1	2030-W01	Sunday	005	05
2031-01-06	20310106	20310106	2031-01-06	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Monday	006	06
2031-01-07	20310107	20310107	2031-01-07	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Tuesday	007	07
2031-01-08	20310108	20310108	2031-01-08	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Wednesday	008	08
2031-01-09	20310109	20310109	2031-01-09	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Thursday	009	09
2031-01-10	20310110	20310110	2031-01-10	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Friday	010	10
2031-01-11	20310111	20310111	2031-01-11	2001-01-01	20010101	21	21st	2031-01-01	20310101	2031	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-01	20310101	1	2031-01-01	2031-01-06	20310106	2	2031-W02	Saturday	011	11
