DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
11640101	11010101	11640101	11640101	11640101	11640101	11640101	11631230	1164-01-01	1101-01-01	1164-01-01	1164-01-01	1164-01-01	1164-01-01	1164-01-01	1163-12-30	11640101	12	1164	1	1	1	1	1	1	1	1	3	-25434950400	1164-01-01	January 1st, 1164	01 JAN 1164	Twelfth	1164-01-01	First	First	First	January	001	1st	First Wednesday	Wednesday	S1	T1	Q1	Jan	1st Wed	Wed	1164-S1	1164-T1	1164-Q1	1164-01 (Jan)	1164-001	1164-First Semester	1164-First Trimester	1164-First Quarter	1164-01 (January)	1163-W01	1163-W-3	Weekday
11640201	11010101	11640101	11640101	11640101	11640101	11640201	11640127	1164-02-01	1101-01-01	1164-01-01	1164-01-01	1164-01-01	1164-01-01	1164-02-01	1164-01-27	11640201	12	1164	1	1	1	2	5	32	1	1	6	-25432272000	1164-02-01	February 1st, 1164	01 FEB 1164	Twelfth	1164-01-01	First	First	First	February	032	1st	First Saturday	Saturday	S1	T1	Q1	Feb	1st Sat	Sat	1164-S1	1164-T1	1164-Q1	1164-02 (Feb)	1164-032	1164-First Semester	1164-First Trimester	1164-First Quarter	1164-02 (February)	1164-W05	1164-W-6	Weekend
11640301	11010101	11640101	11640101	11640101	11640101	11640301	11640224	1164-03-01	1101-01-01	1164-01-01	1164-01-01	1164-01-01	1164-01-01	1164-03-01	1164-02-24	11640301	12	1164	1	1	1	3	9	61	1	1	7	-25429766400	1164-03-01	March 1st, 1164	01 MAR 1164	Twelfth	1164-01-01	First	First	First	March	061	1st	First Sunday	Sunday	S1	T1	Q1	Mar	1st Sun	Sun	1164-S1	1164-T1	1164-Q1	1164-03 (Mar)	1164-061	1164-First Semester	1164-First Trimester	1164-First Quarter	1164-03 (March)	1164-W09	1164-W-7	Weekend
11640401	11010101	11640101	11640101	11640101	11640401	11640401	11640330	1164-04-01	1101-01-01	1164-01-01	1164-01-01	1164-01-01	1164-04-01	1164-04-01	1164-03-30	11640401	12	1164	1	1	2	4	14	92	1	1	3	-25427088000	1164-04-01	April 1st, 1164	01 APR 1164	Twelfth	1164-01-01	First	First	Second	April	092	1st	First Wednesday	Wednesday	S1	T1	Q2	Apr	1st Wed	Wed	1164-S1	1164-T1	1164-Q2	1164-04 (Apr)	1164-092	1164-First Semester	1164-First Trimester	1164-Second Quarter	1164-04 (April)	1164-W14	1164-W-3	Weekday
11640501	11010101	11640101	11640101	11640501	11640401	11640501	11640427	1164-05-01	1101-01-01	1164-01-01	1164-01-01	1164-05-01	1164-04-01	1164-05-01	1164-04-27	11640501	12	1164	1	2	2	5	18	122	1	1	5	-25424496000	1164-05-01	May 1st, 1164	01 MAY 1164	Twelfth	1164-01-01	First	Second	Second	May	122	1st	First Friday	Friday	S1	T1	Q2	May	1st Fri	Fri	1164-S1	1164-T1	1164-Q2	1164-05 (May)	1164-122	1164-First Semester	1164-Second Trimester	1164-Second Quarter	1164-05 (May)	1164-W18	1164-W-5	Weekday
11640601	11010101	11640101	11640101	11640501	11640401	11640601	11640601	1164-06-01	1101-01-01	1164-01-01	1164-01-01	1164-05-01	1164-04-01	1164-06-01	1164-06-01	11640601	12	1164	1	2	2	6	23	153	1	1	1	-25421817600	1164-06-01	June 1st, 1164	01 JUN 1164	Twelfth	1164-01-01	First	Second	Second	June	153	1st	First Monday	Monday	S1	T1	Q2	Jun	1st Mon	Mon	1164-S1	1164-T1	1164-Q2	1164-06 (Jun)	1164-153	1164-First Semester	1164-Second Trimester	1164-Second Quarter	1164-06 (June)	1164-W23	1164-W-1	Weekday
11640701	11010101	11640101	11640701	11640501	11640601	11640701	11640629	1164-07-01	1101-01-01	1164-01-01	1164-07-01	1164-05-01	1164-06-01	1164-07-01	1164-06-29	11640701	12	1164	2	2	3	7	27	183	1	1	3	-25419225600	1164-07-01	July 1st, 1164	01 JUL 1164	Twelfth	1164-01-01	Second	Second	Third	July	183	1st	First Wednesday	Wednesday	S2	T2	Q3	Jul	1st Wed	Wed	1164-S2	1164-T2	1164-Q3	1164-07 (Jul)	1164-183	1164-Second Semester	1164-Second Trimester	1164-Third Quarter	1164-07 (July)	1164-W27	1164-W-3	Weekday
11640801	11010101	11640101	11640701	11640501	11640601	11640801	11640727	1164-08-01	1101-01-01	1164-01-01	1164-07-01	1164-05-01	1164-06-01	1164-08-01	1164-07-27	11640801	12	1164	2	2	3	8	31	214	1	1	6	-25416547200	1164-08-01	August 1st, 1164	01 AUG 1164	Twelfth	1164-01-01	Second	Second	Third	August	214	1st	First Saturday	Saturday	S2	T2	Q3	Aug	1st Sat	Sat	1164-S2	1164-T2	1164-Q3	1164-08 (Aug)	1164-214	1164-Second Semester	1164-Second Trimester	1164-Third Quarter	1164-08 (August)	1164-W31	1164-W-6	Weekend
11640901	11010101	11640101	11640701	11640901	11640601	11640901	11640831	1164-09-01	1101-01-01	1164-01-01	1164-07-01	1164-09-01	1164-06-01	1164-09-01	1164-08-31	11640901	12	1164	2	3	3	9	36	245	1	1	2	-25413868800	1164-09-01	September 1st, 1164	01 SEP 1164	Twelfth	1164-01-01	Second	Third	Third	September	245	1st	First Tuesday	Tuesday	S2	T2	Q3	Sep	1st Tue	Tue	1164-S2	1164-T2	1164-Q3	1164-09 (Sep)	1164-245	1164-Second Semester	1164-Third Trimester	1164-Third Quarter	1164-09 (September)	1164-W36	1164-W-2	Weekday
11641001	11010101	11640101	11640701	11640901	11641001	11641001	11640928	1164-10-01	1101-01-01	1164-01-01	1164-07-01	1164-09-01	1164-10-01	1164-10-01	1164-09-28	11641001	12	1164	2	3	4	10	40	275	1	1	4	-25411276800	1164-10-01	October 1st, 1164	01 OCT 1164	Twelfth	1164-01-01	Second	Third	Forth	October	275	1st	First Thursday	Thursday	S2	T2	Q4	Oct	1st Thu	Thu	1164-S2	1164-T2	1164-Q4	1164-10 (Oct)	1164-275	1164-Second Semester	1164-Third Trimester	1164-Forth Quarter	1164-10 (October)	1164-W40	1164-W-4	Weekday
