Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1364-01-01	13640101	13640101	1364-01-01	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1363-12-26	13631226	52	1363-W52	Sunday	001	01
1364-01-02	13640102	13640102	1364-01-02	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Monday	002	02
1364-01-03	13640103	13640103	1364-01-03	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Tuesday	003	03
1364-01-04	13640104	13640104	1364-01-04	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Wednesday	004	04
1364-01-05	13640105	13640105	1364-01-05	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Thursday	005	05
1364-01-06	13640106	13640106	1364-01-06	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Friday	006	06
1364-01-07	13640107	13640107	1364-01-07	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Saturday	007	07
1364-01-08	13640108	13640108	1364-01-08	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-02	13640102	1	1364-W01	Sunday	008	08
1364-01-09	13640109	13640109	1364-01-09	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Monday	009	09
1364-01-10	13640110	13640110	1364-01-10	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Tuesday	010	10
1364-01-11	13640111	13640111	1364-01-11	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Wednesday	011	11
1364-01-12	13640112	13640112	1364-01-12	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Thursday	012	12
1364-01-13	13640113	13640113	1364-01-13	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Friday	013	13
1364-01-14	13640114	13640114	1364-01-14	1301-01-01	13010101	14	14th	1364-01-01	13640101	1364	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-01	13640101	1	1364-01-01	1364-01-09	13640109	2	1364-W02	Saturday	014	14
