DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
13520101	13010101	13520101	13520101	13520101	13520101	13520101	13511227	1352-01-01	1301-01-01	1352-01-01	1352-01-01	1352-01-01	1352-01-01	1352-01-01	1351-12-27	13520101	14	1352	1	1	1	1	52	1	1	1	6	-19502208000	1352-01-01	January 1st, 1352	01 JAN 1352	Fourteenth	1352-01-01	First	First	First	January	001	1st	First Saturday	Saturday	S1	T1	Q1	Jan	1st Sat	Sat	1352-S1	1352-T1	1352-Q1	1352-01 (Jan)	1352-001	1352-First Semester	1352-First Trimester	1352-First Quarter	1352-01 (January)	1351-W52	1351-W-6	Weekend
13520201	13010101	13520101	13520101	13520101	13520101	13520201	13520131	1352-02-01	1301-01-01	1352-01-01	1352-01-01	1352-01-01	1352-01-01	1352-02-01	1352-01-31	13520201	14	1352	1	1	1	2	5	32	1	1	2	-19499529600	1352-02-01	February 1st, 1352	01 FEB 1352	Fourteenth	1352-01-01	First	First	First	February	032	1st	First Tuesday	Tuesday	S1	T1	Q1	Feb	1st Tue	Tue	1352-S1	1352-T1	1352-Q1	1352-02 (Feb)	1352-032	1352-First Semester	1352-First Trimester	1352-First Quarter	1352-02 (February)	1352-W05	1352-W-2	Weekday
13520301	13010101	13520101	13520101	13520101	13520101	13520301	13520228	1352-03-01	1301-01-01	1352-01-01	1352-01-01	1352-01-01	1352-01-01	1352-03-01	1352-02-28	13520301	14	1352	1	1	1	3	9	61	1	1	3	-19497024000	1352-03-01	March 1st, 1352	01 MAR 1352	Fourteenth	1352-01-01	First	First	First	March	061	1st	First Wednesday	Wednesday	S1	T1	Q1	Mar	1st Wed	Wed	1352-S1	1352-T1	1352-Q1	1352-03 (Mar)	1352-061	1352-First Semester	1352-First Trimester	1352-First Quarter	1352-03 (March)	1352-W09	1352-W-3	Weekday
13520401	13010101	13520101	13520101	13520101	13520401	13520401	13520327	1352-04-01	1301-01-01	1352-01-01	1352-01-01	1352-01-01	1352-04-01	1352-04-01	1352-03-27	13520401	14	1352	1	1	2	4	13	92	1	1	6	-19494345600	1352-04-01	April 1st, 1352	01 APR 1352	Fourteenth	1352-01-01	First	First	Second	April	092	1st	First Saturday	Saturday	S1	T1	Q2	Apr	1st Sat	Sat	1352-S1	1352-T1	1352-Q2	1352-04 (Apr)	1352-092	1352-First Semester	1352-First Trimester	1352-Second Quarter	1352-04 (April)	1352-W13	1352-W-6	Weekend
13520501	13010101	13520101	13520101	13520501	13520401	13520501	13520501	1352-05-01	1301-01-01	1352-01-01	1352-01-01	1352-05-01	1352-04-01	1352-05-01	1352-05-01	13520501	14	1352	1	2	2	5	18	122	1	1	1	-19491753600	1352-05-01	May 1st, 1352	01 MAY 1352	Fourteenth	1352-01-01	First	Second	Second	May	122	1st	First Monday	Monday	S1	T1	Q2	May	1st Mon	Mon	1352-S1	1352-T1	1352-Q2	1352-05 (May)	1352-122	1352-First Semester	1352-Second Trimester	1352-Second Quarter	1352-05 (May)	1352-W18	1352-W-1	Weekday
13520601	13010101	13520101	13520101	13520501	13520401	13520601	13520529	1352-06-01	1301-01-01	1352-01-01	1352-01-01	1352-05-01	1352-04-01	1352-06-01	1352-05-29	13520601	14	1352	1	2	2	6	22	153	1	1	4	-19489075200	1352-06-01	June 1st, 1352	01 JUN 1352	Fourteenth	1352-01-01	First	Second	Second	June	153	1st	First Thursday	Thursday	S1	T1	Q2	Jun	1st Thu	Thu	1352-S1	1352-T1	1352-Q2	1352-06 (Jun)	1352-153	1352-First Semester	1352-Second Trimester	1352-Second Quarter	1352-06 (June)	1352-W22	1352-W-4	Weekday
13520701	13010101	13520101	13520701	13520501	13520601	13520701	13520626	1352-07-01	1301-01-01	1352-01-01	1352-07-01	1352-05-01	1352-06-01	1352-07-01	1352-06-26	13520701	14	1352	2	2	3	7	26	183	1	1	6	-19486483200	1352-07-01	July 1st, 1352	01 JUL 1352	Fourteenth	1352-01-01	Second	Second	Third	July	183	1st	First Saturday	Saturday	S2	T2	Q3	Jul	1st Sat	Sat	1352-S2	1352-T2	1352-Q3	1352-07 (Jul)	1352-183	1352-Second Semester	1352-Second Trimester	1352-Third Quarter	1352-07 (July)	1352-W26	1352-W-6	Weekend
13520801	13010101	13520101	13520701	13520501	13520601	13520801	13520731	1352-08-01	1301-01-01	1352-01-01	1352-07-01	1352-05-01	1352-06-01	1352-08-01	1352-07-31	13520801	14	1352	2	2	3	8	31	214	1	1	2	-19483804800	1352-08-01	August 1st, 1352	01 AUG 1352	Fourteenth	1352-01-01	Second	Second	Third	August	214	1st	First Tuesday	Tuesday	S2	T2	Q3	Aug	1st Tue	Tue	1352-S2	1352-T2	1352-Q3	1352-08 (Aug)	1352-214	1352-Second Semester	1352-Second Trimester	1352-Third Quarter	1352-08 (August)	1352-W31	1352-W-2	Weekday
13520901	13010101	13520101	13520701	13520901	13520601	13520901	13520828	1352-09-01	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-06-01	1352-09-01	1352-08-28	13520901	14	1352	2	3	3	9	35	245	1	1	5	-19481126400	1352-09-01	September 1st, 1352	01 SEP 1352	Fourteenth	1352-01-01	Second	Third	Third	September	245	1st	First Friday	Friday	S2	T2	Q3	Sep	1st Fri	Fri	1352-S2	1352-T2	1352-Q3	1352-09 (Sep)	1352-245	1352-Second Semester	1352-Third Trimester	1352-Third Quarter	1352-09 (September)	1352-W35	1352-W-5	Weekday
13521001	13010101	13520101	13520701	13520901	13521001	13521001	13520925	1352-10-01	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-10-01	1352-09-25	13521001	14	1352	2	3	4	10	39	275	1	1	7	-19478534400	1352-10-01	October 1st, 1352	01 OCT 1352	Fourteenth	1352-01-01	Second	Third	Forth	October	275	1st	First Sunday	Sunday	S2	T2	Q4	Oct	1st Sun	Sun	1352-S2	1352-T2	1352-Q4	1352-10 (Oct)	1352-275	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-10 (October)	1352-W39	1352-W-7	Weekend
13521101	13010101	13520101	13520701	13520901	13521001	13521101	13521030	1352-11-01	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-11-01	1352-10-30	13521101	14	1352	2	3	4	11	44	306	1	1	3	-19475856000	1352-11-01	November 1st, 1352	01 NOV 1352	Fourteenth	1352-01-01	Second	Third	Forth	November	306	1st	First Wednesday	Wednesday	S2	T2	Q4	Nov	1st Wed	Wed	1352-S2	1352-T2	1352-Q4	1352-11 (Nov)	1352-306	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-11 (November)	1352-W44	1352-W-3	Weekday
13521201	13010101	13520101	13520701	13520901	13521001	13521201	13521127	1352-12-01	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-12-01	1352-11-27	13521201	14	1352	2	3	4	12	48	336	1	1	5	-19473264000	1352-12-01	December 1st, 1352	01 DEC 1352	Fourteenth	1352-01-01	Second	Third	Forth	December	336	1st	First Friday	Friday	S2	T2	Q4	Dec	1st Fri	Fri	1352-S2	1352-T2	1352-Q4	1352-12 (Dec)	1352-336	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-12 (December)	1352-W48	1352-W-5	Weekday
13521202	13010101	13520101	13520701	13520901	13521001	13521201	13521127	1352-12-02	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-12-01	1352-11-27	13521202	14	1352	2	3	4	12	48	337	2	1	6	-19473177600	1352-12-02	December 2nd, 1352	02 DEC 1352	Fourteenth	1352-01-01	Second	Third	Forth	December	337	2nd	First Saturday	Saturday	S2	T2	Q4	Dec	1st Sat	Sat	1352-S2	1352-T2	1352-Q4	1352-12 (Dec)	1352-337	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-12 (December)	1352-W48	1352-W-6	Weekend
13521102	13010101	13520101	13520701	13520901	13521001	13521101	13521030	1352-11-02	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-11-01	1352-10-30	13521102	14	1352	2	3	4	11	44	307	2	1	4	-19475769600	1352-11-02	November 2nd, 1352	02 NOV 1352	Fourteenth	1352-01-01	Second	Third	Forth	November	307	2nd	First Thursday	Thursday	S2	T2	Q4	Nov	1st Thu	Thu	1352-S2	1352-T2	1352-Q4	1352-11 (Nov)	1352-307	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-11 (November)	1352-W44	1352-W-4	Weekday
13521002	13010101	13520101	13520701	13520901	13521001	13521001	13521002	1352-10-02	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-10-01	1352-10-01	1352-10-02	13521002	14	1352	2	3	4	10	40	276	2	1	1	-19478448000	1352-10-02	October 2nd, 1352	02 OCT 1352	Fourteenth	1352-01-01	Second	Third	Forth	October	276	2nd	First Monday	Monday	S2	T2	Q4	Oct	1st Mon	Mon	1352-S2	1352-T2	1352-Q4	1352-10 (Oct)	1352-276	1352-Second Semester	1352-Third Trimester	1352-Forth Quarter	1352-10 (October)	1352-W40	1352-W-1	Weekday
13520902	13010101	13520101	13520701	13520901	13520601	13520901	13520828	1352-09-02	1301-01-01	1352-01-01	1352-07-01	1352-09-01	1352-06-01	1352-09-01	1352-08-28	13520902	14	1352	2	3	3	9	35	246	2	1	6	-19481040000	1352-09-02	September 2nd, 1352	02 SEP 1352	Fourteenth	1352-01-01	Second	Third	Third	September	246	2nd	First Saturday	Saturday	S2	T2	Q3	Sep	1st Sat	Sat	1352-S2	1352-T2	1352-Q3	1352-09 (Sep)	1352-246	1352-Second Semester	1352-Third Trimester	1352-Third Quarter	1352-09 (September)	1352-W35	1352-W-6	Weekend
13520802	13010101	13520101	13520701	13520501	13520601	13520801	13520731	1352-08-02	1301-01-01	1352-01-01	1352-07-01	1352-05-01	1352-06-01	1352-08-01	1352-07-31	13520802	14	1352	2	2	3	8	31	215	2	1	3	-19483718400	1352-08-02	August 2nd, 1352	02 AUG 1352	Fourteenth	1352-01-01	Second	Second	Third	August	215	2nd	First Wednesday	Wednesday	S2	T2	Q3	Aug	1st Wed	Wed	1352-S2	1352-T2	1352-Q3	1352-08 (Aug)	1352-215	1352-Second Semester	1352-Second Trimester	1352-Third Quarter	1352-08 (August)	1352-W31	1352-W-3	Weekday
13520702	13010101	13520101	13520701	13520501	13520601	13520701	13520626	1352-07-02	1301-01-01	1352-01-01	1352-07-01	1352-05-01	1352-06-01	1352-07-01	1352-06-26	13520702	14	1352	2	2	3	7	26	184	2	1	7	-19486396800	1352-07-02	July 2nd, 1352	02 JUL 1352	Fourteenth	1352-01-01	Second	Second	Third	July	184	2nd	First Sunday	Sunday	S2	T2	Q3	Jul	1st Sun	Sun	1352-S2	1352-T2	1352-Q3	1352-07 (Jul)	1352-184	1352-Second Semester	1352-Second Trimester	1352-Third Quarter	1352-07 (July)	1352-W26	1352-W-7	Weekend
13520602	13010101	13520101	13520101	13520501	13520401	13520601	13520529	1352-06-02	1301-01-01	1352-01-01	1352-01-01	1352-05-01	1352-04-01	1352-06-01	1352-05-29	13520602	14	1352	1	2	2	6	22	154	2	1	5	-19488988800	1352-06-02	June 2nd, 1352	02 JUN 1352	Fourteenth	1352-01-01	First	Second	Second	June	154	2nd	First Friday	Friday	S1	T1	Q2	Jun	1st Fri	Fri	1352-S1	1352-T1	1352-Q2	1352-06 (Jun)	1352-154	1352-First Semester	1352-Second Trimester	1352-Second Quarter	1352-06 (June)	1352-W22	1352-W-5	Weekday
13520502	13010101	13520101	13520101	13520501	13520401	13520501	13520501	1352-05-02	1301-01-01	1352-01-01	1352-01-01	1352-05-01	1352-04-01	1352-05-01	1352-05-01	13520502	14	1352	1	2	2	5	18	123	2	1	2	-19491667200	1352-05-02	May 2nd, 1352	02 MAY 1352	Fourteenth	1352-01-01	First	Second	Second	May	123	2nd	First Tuesday	Tuesday	S1	T1	Q2	May	1st Tue	Tue	1352-S1	1352-T1	1352-Q2	1352-05 (May)	1352-123	1352-First Semester	1352-Second Trimester	1352-Second Quarter	1352-05 (May)	1352-W18	1352-W-2	Weekday
13520402	13010101	13520101	13520101	13520101	13520401	13520401	13520327	1352-04-02	1301-01-01	1352-01-01	1352-01-01	1352-01-01	1352-04-01	1352-04-01	1352-03-27	13520402	14	1352	1	1	2	4	13	93	2	1	7	-19494259200	1352-04-02	April 2nd, 1352	02 APR 1352	Fourteenth	1352-01-01	First	First	Second	April	093	2nd	First Sunday	Sunday	S1	T1	Q2	Apr	1st Sun	Sun	1352-S1	1352-T1	1352-Q2	1352-04 (Apr)	1352-093	1352-First Semester	1352-First Trimester	1352-Second Quarter	1352-04 (April)	1352-W13	1352-W-7	Weekend
