Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1311-01-01	13110101	13110101	1311-01-01	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1310-12-29	13101229	1	1310-W01	Thursday	001	01
1311-01-02	13110102	13110102	1311-01-02	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1310-12-29	13101229	1	1310-W01	Friday	002	02
1311-01-03	13110103	13110103	1311-01-03	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1310-12-29	13101229	1	1310-W01	Saturday	003	03
1311-01-04	13110104	13110104	1311-01-04	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1310-12-29	13101229	1	1310-W01	Sunday	004	04
1311-01-05	13110105	13110105	1311-01-05	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Monday	005	05
1311-01-06	13110106	13110106	1311-01-06	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Tuesday	006	06
1311-01-07	13110107	13110107	1311-01-07	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Wednesday	007	07
1311-01-08	13110108	13110108	1311-01-08	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Thursday	008	08
1311-01-09	13110109	13110109	1311-01-09	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Friday	009	09
1311-01-10	13110110	13110110	1311-01-10	1301-01-01	13010101	14	14th	1311-01-01	13110101	1311	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-01	13110101	1	1311-01-01	1311-01-05	13110105	2	1311-W02	Saturday	010	10
