Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0092-01-01	920101	920101	0092-01-01	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Tuesday	001	01
0092-01-02	920102	920102	0092-01-02	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Wednesday	002	02
0092-01-03	920103	920103	0092-01-03	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Thursday	003	03
0092-01-04	920104	920104	0092-01-04	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Friday	004	04
0092-01-05	920105	920105	0092-01-05	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Saturday	005	05
0092-01-06	920106	920106	0092-01-06	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0091-12-31	911231	1	0091-W01	Sunday	006	06
0092-01-07	920107	920107	0092-01-07	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Monday	007	07
0092-01-08	920108	920108	0092-01-08	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Tuesday	008	08
0092-01-09	920109	920109	0092-01-09	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Wednesday	009	09
0092-01-10	920110	920110	0092-01-10	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Thursday	010	10
0092-01-11	920111	920111	0092-01-11	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Friday	011	11
0092-01-12	920112	920112	0092-01-12	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Saturday	012	12
0092-01-13	920113	920113	0092-01-13	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-07	920107	2	0092-W02	Sunday	013	13
0092-01-14	920114	920114	0092-01-14	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Monday	014	14
0092-01-15	920115	920115	0092-01-15	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Tuesday	015	15
0092-01-16	920116	920116	0092-01-16	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Wednesday	016	16
0092-01-17	920117	920117	0092-01-17	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Thursday	017	17
0092-01-18	920118	920118	0092-01-18	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Friday	018	18
0092-01-19	920119	920119	0092-01-19	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Saturday	019	19
0092-01-20	920120	920120	0092-01-20	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-14	920114	3	0092-W03	Sunday	020	20
0092-01-21	920121	920121	0092-01-21	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Monday	021	21
0092-01-22	920122	920122	0092-01-22	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Tuesday	022	22
0092-01-23	920123	920123	0092-01-23	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Wednesday	023	23
0092-01-24	920124	920124	0092-01-24	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Thursday	024	24
0092-01-25	920125	920125	0092-01-25	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Friday	025	25
0092-01-26	920126	920126	0092-01-26	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Saturday	026	26
0092-01-27	920127	920127	0092-01-27	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-21	920121	4	0092-W04	Sunday	027	27
0092-01-28	920128	920128	0092-01-28	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-28	920128	5	0092-W05	Monday	028	28
0092-01-29	920129	920129	0092-01-29	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-28	920128	5	0092-W05	Tuesday	029	29
0092-01-30	920130	920130	0092-01-30	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-28	920128	5	0092-W05	Wednesday	030	30
0092-01-31	920131	920131	0092-01-31	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-28	920128	5	0092-W05	Thursday	031	31
0092-02-01	920201	920201	0092-02-01	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-02-01	920201	2	0092-02-01	0092-01-28	920128	5	0092-W05	Friday	032	01
0092-02-02	920202	920202	0092-02-02	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-02-01	920201	2	0092-02-01	0092-01-28	920128	5	0092-W05	Saturday	033	02
0092-02-03	920203	920203	0092-02-03	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-02-01	920201	2	0092-02-01	0092-01-28	920128	5	0092-W05	Sunday	034	03
0092-02-04	920204	920204	0092-02-04	0001-01-01	10101	1	1st	0092-01-01	920101	92	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-01-01	920101	1	0092-01-01	0092-02-01	920201	2	0092-02-01	0092-02-04	920204	6	0092-W06	Monday	035	04
