Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1713-01-01	17130101	17130101	1713-01-01	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1712-12-26	17121226	52	1712-W52	Sunday	001	01
1713-01-02	17130102	17130102	1713-01-02	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Monday	002	02
1713-01-03	17130103	17130103	1713-01-03	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Tuesday	003	03
1713-01-04	17130104	17130104	1713-01-04	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Wednesday	004	04
1713-01-05	17130105	17130105	1713-01-05	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Thursday	005	05
1713-01-06	17130106	17130106	1713-01-06	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Friday	006	06
1713-01-07	17130107	17130107	1713-01-07	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Saturday	007	07
1713-01-08	17130108	17130108	1713-01-08	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-02	17130102	1	1713-W01	Sunday	008	08
1713-01-09	17130109	17130109	1713-01-09	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-09	17130109	2	1713-W02	Monday	009	09
1713-01-10	17130110	17130110	1713-01-10	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-09	17130109	2	1713-W02	Tuesday	010	10
1713-01-11	17130111	17130111	1713-01-11	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-09	17130109	2	1713-W02	Wednesday	011	11
1713-01-12	17130112	17130112	1713-01-12	1701-01-01	17010101	18	18th	1713-01-01	17130101	1713	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-01	17130101	1	1713-01-01	1713-01-09	17130109	2	1713-W02	Thursday	012	12
