DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
17580101	17010101	17580101	17580101	17580101	17580101	17580101	17571226	1758-01-01	1701-01-01	1758-01-01	1758-01-01	1758-01-01	1758-01-01	1758-01-01	1757-12-26	17580101	18	1758	1	1	1	1	52	1	1	1	7	-6690038400	1758-01-01	January 1st, 1758	01 JAN 1758	Eighteenth	1758-01-01	First	First	First	January	001	1st	First Sunday	Sunday	S1	T1	Q1	Jan	1st Sun	Sun	1758-S1	1758-T1	1758-Q1	1758-01 (Jan)	1758-001	1758-First Semester	1758-First Trimester	1758-First Quarter	1758-01 (January)	1757-W52	1757-W-7	Weekend
17580201	17010101	17580101	17580101	17580101	17580101	17580201	17580130	1758-02-01	1701-01-01	1758-01-01	1758-01-01	1758-01-01	1758-01-01	1758-02-01	1758-01-30	17580201	18	1758	1	1	1	2	5	32	1	1	3	-6687360000	1758-02-01	February 1st, 1758	01 FEB 1758	Eighteenth	1758-01-01	First	First	First	February	032	1st	First Wednesday	Wednesday	S1	T1	Q1	Feb	1st Wed	Wed	1758-S1	1758-T1	1758-Q1	1758-02 (Feb)	1758-032	1758-First Semester	1758-First Trimester	1758-First Quarter	1758-02 (February)	1758-W05	1758-W-3	Weekday
17580301	17010101	17580101	17580101	17580101	17580101	17580301	17580227	1758-03-01	1701-01-01	1758-01-01	1758-01-01	1758-01-01	1758-01-01	1758-03-01	1758-02-27	17580301	18	1758	1	1	1	3	9	60	1	1	3	-6684940800	1758-03-01	March 1st, 1758	01 MAR 1758	Eighteenth	1758-01-01	First	First	First	March	060	1st	First Wednesday	Wednesday	S1	T1	Q1	Mar	1st Wed	Wed	1758-S1	1758-T1	1758-Q1	1758-03 (Mar)	1758-060	1758-First Semester	1758-First Trimester	1758-First Quarter	1758-03 (March)	1758-W09	1758-W-3	Weekday
17580401	17010101	17580101	17580101	17580101	17580401	17580401	17580327	1758-04-01	1701-01-01	1758-01-01	1758-01-01	1758-01-01	1758-04-01	1758-04-01	1758-03-27	17580401	18	1758	1	1	2	4	13	91	1	1	6	-6682262400	1758-04-01	April 1st, 1758	01 APR 1758	Eighteenth	1758-01-01	First	First	Second	April	091	1st	First Saturday	Saturday	S1	T1	Q2	Apr	1st Sat	Sat	1758-S1	1758-T1	1758-Q2	1758-04 (Apr)	1758-091	1758-First Semester	1758-First Trimester	1758-Second Quarter	1758-04 (April)	1758-W13	1758-W-6	Weekend
17580501	17010101	17580101	17580101	17580501	17580401	17580501	17580501	1758-05-01	1701-01-01	1758-01-01	1758-01-01	1758-05-01	1758-04-01	1758-05-01	1758-05-01	17580501	18	1758	1	2	2	5	18	121	1	1	1	-6679670400	1758-05-01	May 1st, 1758	01 MAY 1758	Eighteenth	1758-01-01	First	Second	Second	May	121	1st	First Monday	Monday	S1	T1	Q2	May	1st Mon	Mon	1758-S1	1758-T1	1758-Q2	1758-05 (May)	1758-121	1758-First Semester	1758-Second Trimester	1758-Second Quarter	1758-05 (May)	1758-W18	1758-W-1	Weekday
17580601	17010101	17580101	17580101	17580501	17580401	17580601	17580529	1758-06-01	1701-01-01	1758-01-01	1758-01-01	1758-05-01	1758-04-01	1758-06-01	1758-05-29	17580601	18	1758	1	2	2	6	22	152	1	1	4	-6676992000	1758-06-01	June 1st, 1758	01 JUN 1758	Eighteenth	1758-01-01	First	Second	Second	June	152	1st	First Thursday	Thursday	S1	T1	Q2	Jun	1st Thu	Thu	1758-S1	1758-T1	1758-Q2	1758-06 (Jun)	1758-152	1758-First Semester	1758-Second Trimester	1758-Second Quarter	1758-06 (June)	1758-W22	1758-W-4	Weekday
17580701	17010101	17580101	17580701	17580501	17580601	17580701	17580626	1758-07-01	1701-01-01	1758-01-01	1758-07-01	1758-05-01	1758-06-01	1758-07-01	1758-06-26	17580701	18	1758	2	2	3	7	26	182	1	1	6	-6674400000	1758-07-01	July 1st, 1758	01 JUL 1758	Eighteenth	1758-01-01	Second	Second	Third	July	182	1st	First Saturday	Saturday	S2	T2	Q3	Jul	1st Sat	Sat	1758-S2	1758-T2	1758-Q3	1758-07 (Jul)	1758-182	1758-Second Semester	1758-Second Trimester	1758-Third Quarter	1758-07 (July)	1758-W26	1758-W-6	Weekend
17580801	17010101	17580101	17580701	17580501	17580601	17580801	17580731	1758-08-01	1701-01-01	1758-01-01	1758-07-01	1758-05-01	1758-06-01	1758-08-01	1758-07-31	17580801	18	1758	2	2	3	8	31	213	1	1	2	-6671721600	1758-08-01	August 1st, 1758	01 AUG 1758	Eighteenth	1758-01-01	Second	Second	Third	August	213	1st	First Tuesday	Tuesday	S2	T2	Q3	Aug	1st Tue	Tue	1758-S2	1758-T2	1758-Q3	1758-08 (Aug)	1758-213	1758-Second Semester	1758-Second Trimester	1758-Third Quarter	1758-08 (August)	1758-W31	1758-W-2	Weekday
17580901	17010101	17580101	17580701	17580901	17580601	17580901	17580828	1758-09-01	1701-01-01	1758-01-01	1758-07-01	1758-09-01	1758-06-01	1758-09-01	1758-08-28	17580901	18	1758	2	3	3	9	35	244	1	1	5	-6669043200	1758-09-01	September 1st, 1758	01 SEP 1758	Eighteenth	1758-01-01	Second	Third	Third	September	244	1st	First Friday	Friday	S2	T2	Q3	Sep	1st Fri	Fri	1758-S2	1758-T2	1758-Q3	1758-09 (Sep)	1758-244	1758-Second Semester	1758-Third Trimester	1758-Third Quarter	1758-09 (September)	1758-W35	1758-W-5	Weekday
17581001	17010101	17580101	17580701	17580901	17581001	17581001	17580925	1758-10-01	1701-01-01	1758-01-01	1758-07-01	1758-09-01	1758-10-01	1758-10-01	1758-09-25	17581001	18	1758	2	3	4	10	39	274	1	1	7	-6666451200	1758-10-01	October 1st, 1758	01 OCT 1758	Eighteenth	1758-01-01	Second	Third	Forth	October	274	1st	First Sunday	Sunday	S2	T2	Q4	Oct	1st Sun	Sun	1758-S2	1758-T2	1758-Q4	1758-10 (Oct)	1758-274	1758-Second Semester	1758-Third Trimester	1758-Forth Quarter	1758-10 (October)	1758-W39	1758-W-7	Weekend
