Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1208-01-01	12080101	12080101	1208-01-01	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Tuesday	001	01
1208-01-02	12080102	12080102	1208-01-02	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Wednesday	002	02
1208-01-03	12080103	12080103	1208-01-03	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Thursday	003	03
1208-01-04	12080104	12080104	1208-01-04	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Friday	004	04
1208-01-05	12080105	12080105	1208-01-05	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Saturday	005	05
1208-01-06	12080106	12080106	1208-01-06	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1207-12-31	12071231	1	1207-W01	Sunday	006	06
1208-01-07	12080107	12080107	1208-01-07	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Monday	007	07
1208-01-08	12080108	12080108	1208-01-08	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Tuesday	008	08
1208-01-09	12080109	12080109	1208-01-09	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Wednesday	009	09
1208-01-10	12080110	12080110	1208-01-10	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Thursday	010	10
1208-01-11	12080111	12080111	1208-01-11	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Friday	011	11
1208-01-12	12080112	12080112	1208-01-12	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Saturday	012	12
1208-01-13	12080113	12080113	1208-01-13	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-07	12080107	2	1208-W02	Sunday	013	13
1208-01-14	12080114	12080114	1208-01-14	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Monday	014	14
1208-01-15	12080115	12080115	1208-01-15	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Tuesday	015	15
1208-01-16	12080116	12080116	1208-01-16	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Wednesday	016	16
1208-01-17	12080117	12080117	1208-01-17	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Thursday	017	17
1208-01-18	12080118	12080118	1208-01-18	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Friday	018	18
1208-01-19	12080119	12080119	1208-01-19	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Saturday	019	19
1208-01-20	12080120	12080120	1208-01-20	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-14	12080114	3	1208-W03	Sunday	020	20
1208-01-21	12080121	12080121	1208-01-21	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Monday	021	21
1208-01-22	12080122	12080122	1208-01-22	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Tuesday	022	22
1208-01-23	12080123	12080123	1208-01-23	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Wednesday	023	23
1208-01-24	12080124	12080124	1208-01-24	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Thursday	024	24
1208-01-25	12080125	12080125	1208-01-25	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Friday	025	25
1208-01-26	12080126	12080126	1208-01-26	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Saturday	026	26
1208-01-27	12080127	12080127	1208-01-27	1201-01-01	12010101	13	13th	1208-01-01	12080101	1208	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-01	12080101	1	1208-01-01	1208-01-21	12080121	4	1208-W04	Sunday	027	27
