DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
18890101	18010101	18890101	18890101	18890101	18890101	18890101	18881231	1889-01-01	1801-01-01	1889-01-01	1889-01-01	1889-01-01	1889-01-01	1889-01-01	1888-12-31	18890101	19	1889	1	1	1	1	1	1	1	1	2	-2556057600	1889-01-01	January 1st, 1889	01 JAN 1889	Nineteenth	1889-01-01	First	First	First	January	001	1st	First Tuesday	Tuesday	S1	T1	Q1	Jan	1st Tue	Tue	1889-S1	1889-T1	1889-Q1	1889-01 (Jan)	1889-001	1889-First Semester	1889-First Trimester	1889-First Quarter	1889-01 (January)	1888-W01	1888-W-2	Weekday
18890201	18010101	18890101	18890101	18890101	18890101	18890201	18890128	1889-02-01	1801-01-01	1889-01-01	1889-01-01	1889-01-01	1889-01-01	1889-02-01	1889-01-28	18890201	19	1889	1	1	1	2	5	32	1	1	5	-2553379200	1889-02-01	February 1st, 1889	01 FEB 1889	Nineteenth	1889-01-01	First	First	First	February	032	1st	First Friday	Friday	S1	T1	Q1	Feb	1st Fri	Fri	1889-S1	1889-T1	1889-Q1	1889-02 (Feb)	1889-032	1889-First Semester	1889-First Trimester	1889-First Quarter	1889-02 (February)	1889-W05	1889-W-5	Weekday
18890301	18010101	18890101	18890101	18890101	18890101	18890301	18890225	1889-03-01	1801-01-01	1889-01-01	1889-01-01	1889-01-01	1889-01-01	1889-03-01	1889-02-25	18890301	19	1889	1	1	1	3	9	60	1	1	5	-2550960000	1889-03-01	March 1st, 1889	01 MAR 1889	Nineteenth	1889-01-01	First	First	First	March	060	1st	First Friday	Friday	S1	T1	Q1	Mar	1st Fri	Fri	1889-S1	1889-T1	1889-Q1	1889-03 (Mar)	1889-060	1889-First Semester	1889-First Trimester	1889-First Quarter	1889-03 (March)	1889-W09	1889-W-5	Weekday
18890401	18010101	18890101	18890101	18890101	18890401	18890401	18890401	1889-04-01	1801-01-01	1889-01-01	1889-01-01	1889-01-01	1889-04-01	1889-04-01	1889-04-01	18890401	19	1889	1	1	2	4	14	91	1	1	1	-2548281600	1889-04-01	April 1st, 1889	01 APR 1889	Nineteenth	1889-01-01	First	First	Second	April	091	1st	First Monday	Monday	S1	T1	Q2	Apr	1st Mon	Mon	1889-S1	1889-T1	1889-Q2	1889-04 (Apr)	1889-091	1889-First Semester	1889-First Trimester	1889-Second Quarter	1889-04 (April)	1889-W14	1889-W-1	Weekday
18890501	18010101	18890101	18890101	18890501	18890401	18890501	18890429	1889-05-01	1801-01-01	1889-01-01	1889-01-01	1889-05-01	1889-04-01	1889-05-01	1889-04-29	18890501	19	1889	1	2	2	5	18	121	1	1	3	-2545689600	1889-05-01	May 1st, 1889	01 MAY 1889	Nineteenth	1889-01-01	First	Second	Second	May	121	1st	First Wednesday	Wednesday	S1	T1	Q2	May	1st Wed	Wed	1889-S1	1889-T1	1889-Q2	1889-05 (May)	1889-121	1889-First Semester	1889-Second Trimester	1889-Second Quarter	1889-05 (May)	1889-W18	1889-W-3	Weekday
18890601	18010101	18890101	18890101	18890501	18890401	18890601	18890527	1889-06-01	1801-01-01	1889-01-01	1889-01-01	1889-05-01	1889-04-01	1889-06-01	1889-05-27	18890601	19	1889	1	2	2	6	22	152	1	1	6	-2543011200	1889-06-01	June 1st, 1889	01 JUN 1889	Nineteenth	1889-01-01	First	Second	Second	June	152	1st	First Saturday	Saturday	S1	T1	Q2	Jun	1st Sat	Sat	1889-S1	1889-T1	1889-Q2	1889-06 (Jun)	1889-152	1889-First Semester	1889-Second Trimester	1889-Second Quarter	1889-06 (June)	1889-W22	1889-W-6	Weekend
18890701	18010101	18890101	18890701	18890501	18890601	18890701	18890701	1889-07-01	1801-01-01	1889-01-01	1889-07-01	1889-05-01	1889-06-01	1889-07-01	1889-07-01	18890701	19	1889	2	2	3	7	27	182	1	1	1	-2540419200	1889-07-01	July 1st, 1889	01 JUL 1889	Nineteenth	1889-01-01	Second	Second	Third	July	182	1st	First Monday	Monday	S2	T2	Q3	Jul	1st Mon	Mon	1889-S2	1889-T2	1889-Q3	1889-07 (Jul)	1889-182	1889-Second Semester	1889-Second Trimester	1889-Third Quarter	1889-07 (July)	1889-W27	1889-W-1	Weekday
18890801	18010101	18890101	18890701	18890501	18890601	18890801	18890729	1889-08-01	1801-01-01	1889-01-01	1889-07-01	1889-05-01	1889-06-01	1889-08-01	1889-07-29	18890801	19	1889	2	2	3	8	31	213	1	1	4	-2537740800	1889-08-01	August 1st, 1889	01 AUG 1889	Nineteenth	1889-01-01	Second	Second	Third	August	213	1st	First Thursday	Thursday	S2	T2	Q3	Aug	1st Thu	Thu	1889-S2	1889-T2	1889-Q3	1889-08 (Aug)	1889-213	1889-Second Semester	1889-Second Trimester	1889-Third Quarter	1889-08 (August)	1889-W31	1889-W-4	Weekday
18890901	18010101	18890101	18890701	18890901	18890601	18890901	18890826	1889-09-01	1801-01-01	1889-01-01	1889-07-01	1889-09-01	1889-06-01	1889-09-01	1889-08-26	18890901	19	1889	2	3	3	9	35	244	1	1	7	-2535062400	1889-09-01	September 1st, 1889	01 SEP 1889	Nineteenth	1889-01-01	Second	Third	Third	September	244	1st	First Sunday	Sunday	S2	T2	Q3	Sep	1st Sun	Sun	1889-S2	1889-T2	1889-Q3	1889-09 (Sep)	1889-244	1889-Second Semester	1889-Third Trimester	1889-Third Quarter	1889-09 (September)	1889-W35	1889-W-7	Weekend
18891001	18010101	18890101	18890701	18890901	18891001	18891001	18890930	1889-10-01	1801-01-01	1889-01-01	1889-07-01	1889-09-01	1889-10-01	1889-10-01	1889-09-30	18891001	19	1889	2	3	4	10	40	274	1	1	2	-2532470400	1889-10-01	October 1st, 1889	01 OCT 1889	Nineteenth	1889-01-01	Second	Third	Forth	October	274	1st	First Tuesday	Tuesday	S2	T2	Q4	Oct	1st Tue	Tue	1889-S2	1889-T2	1889-Q4	1889-10 (Oct)	1889-274	1889-Second Semester	1889-Third Trimester	1889-Forth Quarter	1889-10 (October)	1889-W40	1889-W-2	Weekday
18891101	18010101	18890101	18890701	18890901	18891001	18891101	18891028	1889-11-01	1801-01-01	1889-01-01	1889-07-01	1889-09-01	1889-10-01	1889-11-01	1889-10-28	18891101	19	1889	2	3	4	11	44	305	1	1	5	-2529792000	1889-11-01	November 1st, 1889	01 NOV 1889	Nineteenth	1889-01-01	Second	Third	Forth	November	305	1st	First Friday	Friday	S2	T2	Q4	Nov	1st Fri	Fri	1889-S2	1889-T2	1889-Q4	1889-11 (Nov)	1889-305	1889-Second Semester	1889-Third Trimester	1889-Forth Quarter	1889-11 (November)	1889-W44	1889-W-5	Weekday
18891201	18010101	18890101	18890701	18890901	18891001	18891201	18891125	1889-12-01	1801-01-01	1889-01-01	1889-07-01	1889-09-01	1889-10-01	1889-12-01	1889-11-25	18891201	19	1889	2	3	4	12	48	335	1	1	7	-2527200000	1889-12-01	December 1st, 1889	01 DEC 1889	Nineteenth	1889-01-01	Second	Third	Forth	December	335	1st	First Sunday	Sunday	S2	T2	Q4	Dec	1st Sun	Sun	1889-S2	1889-T2	1889-Q4	1889-12 (Dec)	1889-335	1889-Second Semester	1889-Third Trimester	1889-Forth Quarter	1889-12 (December)	1889-W48	1889-W-7	Weekend
18891202	18010101	18890101	18890701	18890901	18891001	18891201	18891202	1889-12-02	1801-01-01	1889-01-01	1889-07-01	1889-09-01	1889-10-01	1889-12-01	1889-12-02	18891202	19	1889	2	3	4	12	49	336	2	1	1	-2527113600	1889-12-02	December 2nd, 1889	02 DEC 1889	Nineteenth	1889-01-01	Second	Third	Forth	December	336	2nd	First Monday	Monday	S2	T2	Q4	Dec	1st Mon	Mon	1889-S2	1889-T2	1889-Q4	1889-12 (Dec)	1889-336	1889-Second Semester	1889-Third Trimester	1889-Forth Quarter	1889-12 (December)	1889-W49	1889-W-1	Weekday
