DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
18200101	18010101	18200101	18200101	18200101	18200101	18200101	18191227	1820-01-01	1801-01-01	1820-01-01	1820-01-01	1820-01-01	1820-01-01	1820-01-01	1819-12-27	18200101	19	1820	1	1	1	1	52	1	1	1	6	-4733596800	1820-01-01	January 1st, 1820	01 JAN 1820	Nineteenth	1820-01-01	First	First	First	January	001	1st	First Saturday	Saturday	S1	T1	Q1	Jan	1st Sat	Sat	1820-S1	1820-T1	1820-Q1	1820-01 (Jan)	1820-001	1820-First Semester	1820-First Trimester	1820-First Quarter	1820-01 (January)	1819-W52	1819-W-6	Weekend
18200201	18010101	18200101	18200101	18200101	18200101	18200201	18200131	1820-02-01	1801-01-01	1820-01-01	1820-01-01	1820-01-01	1820-01-01	1820-02-01	1820-01-31	18200201	19	1820	1	1	1	2	5	32	1	1	2	-4730918400	1820-02-01	February 1st, 1820	01 FEB 1820	Nineteenth	1820-01-01	First	First	First	February	032	1st	First Tuesday	Tuesday	S1	T1	Q1	Feb	1st Tue	Tue	1820-S1	1820-T1	1820-Q1	1820-02 (Feb)	1820-032	1820-First Semester	1820-First Trimester	1820-First Quarter	1820-02 (February)	1820-W05	1820-W-2	Weekday
18200301	18010101	18200101	18200101	18200101	18200101	18200301	18200228	1820-03-01	1801-01-01	1820-01-01	1820-01-01	1820-01-01	1820-01-01	1820-03-01	1820-02-28	18200301	19	1820	1	1	1	3	9	61	1	1	3	-4728412800	1820-03-01	March 1st, 1820	01 MAR 1820	Nineteenth	1820-01-01	First	First	First	March	061	1st	First Wednesday	Wednesday	S1	T1	Q1	Mar	1st Wed	Wed	1820-S1	1820-T1	1820-Q1	1820-03 (Mar)	1820-061	1820-First Semester	1820-First Trimester	1820-First Quarter	1820-03 (March)	1820-W09	1820-W-3	Weekday
18200401	18010101	18200101	18200101	18200101	18200401	18200401	18200327	1820-04-01	1801-01-01	1820-01-01	1820-01-01	1820-01-01	1820-04-01	1820-04-01	1820-03-27	18200401	19	1820	1	1	2	4	13	92	1	1	6	-4725734400	1820-04-01	April 1st, 1820	01 APR 1820	Nineteenth	1820-01-01	First	First	Second	April	092	1st	First Saturday	Saturday	S1	T1	Q2	Apr	1st Sat	Sat	1820-S1	1820-T1	1820-Q2	1820-04 (Apr)	1820-092	1820-First Semester	1820-First Trimester	1820-Second Quarter	1820-04 (April)	1820-W13	1820-W-6	Weekend
18200501	18010101	18200101	18200101	18200501	18200401	18200501	18200501	1820-05-01	1801-01-01	1820-01-01	1820-01-01	1820-05-01	1820-04-01	1820-05-01	1820-05-01	18200501	19	1820	1	2	2	5	18	122	1	1	1	-4723142400	1820-05-01	May 1st, 1820	01 MAY 1820	Nineteenth	1820-01-01	First	Second	Second	May	122	1st	First Monday	Monday	S1	T1	Q2	May	1st Mon	Mon	1820-S1	1820-T1	1820-Q2	1820-05 (May)	1820-122	1820-First Semester	1820-Second Trimester	1820-Second Quarter	1820-05 (May)	1820-W18	1820-W-1	Weekday
18200601	18010101	18200101	18200101	18200501	18200401	18200601	18200529	1820-06-01	1801-01-01	1820-01-01	1820-01-01	1820-05-01	1820-04-01	1820-06-01	1820-05-29	18200601	19	1820	1	2	2	6	22	153	1	1	4	-4720464000	1820-06-01	June 1st, 1820	01 JUN 1820	Nineteenth	1820-01-01	First	Second	Second	June	153	1st	First Thursday	Thursday	S1	T1	Q2	Jun	1st Thu	Thu	1820-S1	1820-T1	1820-Q2	1820-06 (Jun)	1820-153	1820-First Semester	1820-Second Trimester	1820-Second Quarter	1820-06 (June)	1820-W22	1820-W-4	Weekday
18200701	18010101	18200101	18200701	18200501	18200601	18200701	18200626	1820-07-01	1801-01-01	1820-01-01	1820-07-01	1820-05-01	1820-06-01	1820-07-01	1820-06-26	18200701	19	1820	2	2	3	7	26	183	1	1	6	-4717872000	1820-07-01	July 1st, 1820	01 JUL 1820	Nineteenth	1820-01-01	Second	Second	Third	July	183	1st	First Saturday	Saturday	S2	T2	Q3	Jul	1st Sat	Sat	1820-S2	1820-T2	1820-Q3	1820-07 (Jul)	1820-183	1820-Second Semester	1820-Second Trimester	1820-Third Quarter	1820-07 (July)	1820-W26	1820-W-6	Weekend
18200801	18010101	18200101	18200701	18200501	18200601	18200801	18200731	1820-08-01	1801-01-01	1820-01-01	1820-07-01	1820-05-01	1820-06-01	1820-08-01	1820-07-31	18200801	19	1820	2	2	3	8	31	214	1	1	2	-4715193600	1820-08-01	August 1st, 1820	01 AUG 1820	Nineteenth	1820-01-01	Second	Second	Third	August	214	1st	First Tuesday	Tuesday	S2	T2	Q3	Aug	1st Tue	Tue	1820-S2	1820-T2	1820-Q3	1820-08 (Aug)	1820-214	1820-Second Semester	1820-Second Trimester	1820-Third Quarter	1820-08 (August)	1820-W31	1820-W-2	Weekday
18200901	18010101	18200101	18200701	18200901	18200601	18200901	18200828	1820-09-01	1801-01-01	1820-01-01	1820-07-01	1820-09-01	1820-06-01	1820-09-01	1820-08-28	18200901	19	1820	2	3	3	9	35	245	1	1	5	-4712515200	1820-09-01	September 1st, 1820	01 SEP 1820	Nineteenth	1820-01-01	Second	Third	Third	September	245	1st	First Friday	Friday	S2	T2	Q3	Sep	1st Fri	Fri	1820-S2	1820-T2	1820-Q3	1820-09 (Sep)	1820-245	1820-Second Semester	1820-Third Trimester	1820-Third Quarter	1820-09 (September)	1820-W35	1820-W-5	Weekday
18201001	18010101	18200101	18200701	18200901	18201001	18201001	18200925	1820-10-01	1801-01-01	1820-01-01	1820-07-01	1820-09-01	1820-10-01	1820-10-01	1820-09-25	18201001	19	1820	2	3	4	10	39	275	1	1	7	-4709923200	1820-10-01	October 1st, 1820	01 OCT 1820	Nineteenth	1820-01-01	Second	Third	Forth	October	275	1st	First Sunday	Sunday	S2	T2	Q4	Oct	1st Sun	Sun	1820-S2	1820-T2	1820-Q4	1820-10 (Oct)	1820-275	1820-Second Semester	1820-Third Trimester	1820-Forth Quarter	1820-10 (October)	1820-W39	1820-W-7	Weekend
18201101	18010101	18200101	18200701	18200901	18201001	18201101	18201030	1820-11-01	1801-01-01	1820-01-01	1820-07-01	1820-09-01	1820-10-01	1820-11-01	1820-10-30	18201101	19	1820	2	3	4	11	44	306	1	1	3	-4707244800	1820-11-01	November 1st, 1820	01 NOV 1820	Nineteenth	1820-01-01	Second	Third	Forth	November	306	1st	First Wednesday	Wednesday	S2	T2	Q4	Nov	1st Wed	Wed	1820-S2	1820-T2	1820-Q4	1820-11 (Nov)	1820-306	1820-Second Semester	1820-Third Trimester	1820-Forth Quarter	1820-11 (November)	1820-W44	1820-W-3	Weekday
