Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2352-01-01	23520101	23520101	2352-01-01	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Tuesday	001	01
2352-01-02	23520102	23520102	2352-01-02	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Wednesday	002	02
2352-01-03	23520103	23520103	2352-01-03	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Thursday	003	03
2352-01-04	23520104	23520104	2352-01-04	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Friday	004	04
2352-01-05	23520105	23520105	2352-01-05	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Saturday	005	05
2352-01-06	23520106	23520106	2352-01-06	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2351-12-31	23511231	1	2351-W01	Sunday	006	06
2352-01-07	23520107	23520107	2352-01-07	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-07	23520107	2	2352-W02	Monday	007	07
2352-01-08	23520108	23520108	2352-01-08	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-07	23520107	2	2352-W02	Tuesday	008	08
2352-01-09	23520109	23520109	2352-01-09	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-07	23520107	2	2352-W02	Wednesday	009	09
2352-01-10	23520110	23520110	2352-01-10	2301-01-01	23010101	24	24th	2352-01-01	23520101	2352	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-01	23520101	1	2352-01-01	2352-01-07	23520107	2	2352-W02	Thursday	010	10
