Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2302-01-01	23020101	23020101	2302-01-01	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2301-12-30	23011230	1	2301-W01	Wednesday	001	01
2302-01-02	23020102	23020102	2302-01-02	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2301-12-30	23011230	1	2301-W01	Thursday	002	02
2302-01-03	23020103	23020103	2302-01-03	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2301-12-30	23011230	1	2301-W01	Friday	003	03
2302-01-04	23020104	23020104	2302-01-04	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2301-12-30	23011230	1	2301-W01	Saturday	004	04
2302-01-05	23020105	23020105	2302-01-05	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2301-12-30	23011230	1	2301-W01	Sunday	005	05
2302-01-06	23020106	23020106	2302-01-06	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Monday	006	06
2302-01-07	23020107	23020107	2302-01-07	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Tuesday	007	07
2302-01-08	23020108	23020108	2302-01-08	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Wednesday	008	08
2302-01-09	23020109	23020109	2302-01-09	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Thursday	009	09
2302-01-10	23020110	23020110	2302-01-10	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Friday	010	10
2302-01-11	23020111	23020111	2302-01-11	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Saturday	011	11
2302-01-12	23020112	23020112	2302-01-12	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-06	23020106	2	2302-W02	Sunday	012	12
2302-01-13	23020113	23020113	2302-01-13	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-13	23020113	3	2302-W03	Monday	013	13
2302-01-14	23020114	23020114	2302-01-14	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-13	23020113	3	2302-W03	Tuesday	014	14
2302-01-15	23020115	23020115	2302-01-15	2301-01-01	23010101	24	24th	2302-01-01	23020101	2302	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-01	23020101	1	2302-01-01	2302-01-13	23020113	3	2302-W03	Wednesday	015	15
