DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
23290101	23010101	23290101	23290101	23290101	23290101	23290101	23281231	2329-01-01	2301-01-01	2329-01-01	2329-01-01	2329-01-01	2329-01-01	2329-01-01	2328-12-31	23290101	24	2329	1	1	1	1	1	1	1	1	2	11328940800	2329-01-01	January 1st, 2329	01 JAN 2329	Twenty-Forth	2329-01-01	First	First	First	January	001	1st	First Tuesday	Tuesday	S1	T1	Q1	Jan	1st Tue	Tue	2329-S1	2329-T1	2329-Q1	2329-01 (Jan)	2329-001	2329-First Semester	2329-First Trimester	2329-First Quarter	2329-01 (January)	2328-W01	2328-W-2	Weekday
23290201	23010101	23290101	23290101	23290101	23290101	23290201	23290128	2329-02-01	2301-01-01	2329-01-01	2329-01-01	2329-01-01	2329-01-01	2329-02-01	2329-01-28	23290201	24	2329	1	1	1	2	5	32	1	1	5	11331619200	2329-02-01	February 1st, 2329	01 FEB 2329	Twenty-Forth	2329-01-01	First	First	First	February	032	1st	First Friday	Friday	S1	T1	Q1	Feb	1st Fri	Fri	2329-S1	2329-T1	2329-Q1	2329-02 (Feb)	2329-032	2329-First Semester	2329-First Trimester	2329-First Quarter	2329-02 (February)	2329-W05	2329-W-5	Weekday
23290301	23010101	23290101	23290101	23290101	23290101	23290301	23290225	2329-03-01	2301-01-01	2329-01-01	2329-01-01	2329-01-01	2329-01-01	2329-03-01	2329-02-25	23290301	24	2329	1	1	1	3	9	60	1	1	5	11334038400	2329-03-01	March 1st, 2329	01 MAR 2329	Twenty-Forth	2329-01-01	First	First	First	March	060	1st	First Friday	Friday	S1	T1	Q1	Mar	1st Fri	Fri	2329-S1	2329-T1	2329-Q1	2329-03 (Mar)	2329-060	2329-First Semester	2329-First Trimester	2329-First Quarter	2329-03 (March)	2329-W09	2329-W-5	Weekday
23290401	23010101	23290101	23290101	23290101	23290401	23290401	23290401	2329-04-01	2301-01-01	2329-01-01	2329-01-01	2329-01-01	2329-04-01	2329-04-01	2329-04-01	23290401	24	2329	1	1	2	4	14	91	1	1	1	11336716800	2329-04-01	April 1st, 2329	01 APR 2329	Twenty-Forth	2329-01-01	First	First	Second	April	091	1st	First Monday	Monday	S1	T1	Q2	Apr	1st Mon	Mon	2329-S1	2329-T1	2329-Q2	2329-04 (Apr)	2329-091	2329-First Semester	2329-First Trimester	2329-Second Quarter	2329-04 (April)	2329-W14	2329-W-1	Weekday
23290501	23010101	23290101	23290101	23290501	23290401	23290501	23290429	2329-05-01	2301-01-01	2329-01-01	2329-01-01	2329-05-01	2329-04-01	2329-05-01	2329-04-29	23290501	24	2329	1	2	2	5	18	121	1	1	3	11339308800	2329-05-01	May 1st, 2329	01 MAY 2329	Twenty-Forth	2329-01-01	First	Second	Second	May	121	1st	First Wednesday	Wednesday	S1	T1	Q2	May	1st Wed	Wed	2329-S1	2329-T1	2329-Q2	2329-05 (May)	2329-121	2329-First Semester	2329-Second Trimester	2329-Second Quarter	2329-05 (May)	2329-W18	2329-W-3	Weekday
23290601	23010101	23290101	23290101	23290501	23290401	23290601	23290527	2329-06-01	2301-01-01	2329-01-01	2329-01-01	2329-05-01	2329-04-01	2329-06-01	2329-05-27	23290601	24	2329	1	2	2	6	22	152	1	1	6	11341987200	2329-06-01	June 1st, 2329	01 JUN 2329	Twenty-Forth	2329-01-01	First	Second	Second	June	152	1st	First Saturday	Saturday	S1	T1	Q2	Jun	1st Sat	Sat	2329-S1	2329-T1	2329-Q2	2329-06 (Jun)	2329-152	2329-First Semester	2329-Second Trimester	2329-Second Quarter	2329-06 (June)	2329-W22	2329-W-6	Weekend
23290701	23010101	23290101	23290701	23290501	23290601	23290701	23290701	2329-07-01	2301-01-01	2329-01-01	2329-07-01	2329-05-01	2329-06-01	2329-07-01	2329-07-01	23290701	24	2329	2	2	3	7	27	182	1	1	1	11344579200	2329-07-01	July 1st, 2329	01 JUL 2329	Twenty-Forth	2329-01-01	Second	Second	Third	July	182	1st	First Monday	Monday	S2	T2	Q3	Jul	1st Mon	Mon	2329-S2	2329-T2	2329-Q3	2329-07 (Jul)	2329-182	2329-Second Semester	2329-Second Trimester	2329-Third Quarter	2329-07 (July)	2329-W27	2329-W-1	Weekday
23290801	23010101	23290101	23290701	23290501	23290601	23290801	23290729	2329-08-01	2301-01-01	2329-01-01	2329-07-01	2329-05-01	2329-06-01	2329-08-01	2329-07-29	23290801	24	2329	2	2	3	8	31	213	1	1	4	11347257600	2329-08-01	August 1st, 2329	01 AUG 2329	Twenty-Forth	2329-01-01	Second	Second	Third	August	213	1st	First Thursday	Thursday	S2	T2	Q3	Aug	1st Thu	Thu	2329-S2	2329-T2	2329-Q3	2329-08 (Aug)	2329-213	2329-Second Semester	2329-Second Trimester	2329-Third Quarter	2329-08 (August)	2329-W31	2329-W-4	Weekday
23290901	23010101	23290101	23290701	23290901	23290601	23290901	23290826	2329-09-01	2301-01-01	2329-01-01	2329-07-01	2329-09-01	2329-06-01	2329-09-01	2329-08-26	23290901	24	2329	2	3	3	9	35	244	1	1	7	11349936000	2329-09-01	September 1st, 2329	01 SEP 2329	Twenty-Forth	2329-01-01	Second	Third	Third	September	244	1st	First Sunday	Sunday	S2	T2	Q3	Sep	1st Sun	Sun	2329-S2	2329-T2	2329-Q3	2329-09 (Sep)	2329-244	2329-Second Semester	2329-Third Trimester	2329-Third Quarter	2329-09 (September)	2329-W35	2329-W-7	Weekend
23291001	23010101	23290101	23290701	23290901	23291001	23291001	23290930	2329-10-01	2301-01-01	2329-01-01	2329-07-01	2329-09-01	2329-10-01	2329-10-01	2329-09-30	23291001	24	2329	2	3	4	10	40	274	1	1	2	11352528000	2329-10-01	October 1st, 2329	01 OCT 2329	Twenty-Forth	2329-01-01	Second	Third	Forth	October	274	1st	First Tuesday	Tuesday	S2	T2	Q4	Oct	1st Tue	Tue	2329-S2	2329-T2	2329-Q4	2329-10 (Oct)	2329-274	2329-Second Semester	2329-Third Trimester	2329-Forth Quarter	2329-10 (October)	2329-W40	2329-W-2	Weekday
