Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2390-01-01	23900101	23900101	2390-01-01	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Monday	001	01
2390-01-02	23900102	23900102	2390-01-02	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Tuesday	002	02
2390-01-03	23900103	23900103	2390-01-03	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Wednesday	003	03
2390-01-04	23900104	23900104	2390-01-04	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Thursday	004	04
2390-01-05	23900105	23900105	2390-01-05	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Friday	005	05
2390-01-06	23900106	23900106	2390-01-06	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Saturday	006	06
2390-01-07	23900107	23900107	2390-01-07	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-W01	Sunday	007	07
2390-01-08	23900108	23900108	2390-01-08	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Monday	008	08
2390-01-09	23900109	23900109	2390-01-09	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Tuesday	009	09
2390-01-10	23900110	23900110	2390-01-10	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Wednesday	010	10
2390-01-11	23900111	23900111	2390-01-11	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Thursday	011	11
2390-01-12	23900112	23900112	2390-01-12	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Friday	012	12
2390-01-13	23900113	23900113	2390-01-13	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Saturday	013	13
2390-01-14	23900114	23900114	2390-01-14	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-08	23900108	2	2390-W02	Sunday	014	14
2390-01-15	23900115	23900115	2390-01-15	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Monday	015	15
2390-01-16	23900116	23900116	2390-01-16	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Tuesday	016	16
2390-01-17	23900117	23900117	2390-01-17	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Wednesday	017	17
2390-01-18	23900118	23900118	2390-01-18	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Thursday	018	18
2390-01-19	23900119	23900119	2390-01-19	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Friday	019	19
2390-01-20	23900120	23900120	2390-01-20	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Saturday	020	20
2390-01-21	23900121	23900121	2390-01-21	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-15	23900115	3	2390-W03	Sunday	021	21
2390-01-22	23900122	23900122	2390-01-22	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Monday	022	22
2390-01-23	23900123	23900123	2390-01-23	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Tuesday	023	23
2390-01-24	23900124	23900124	2390-01-24	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Wednesday	024	24
2390-01-25	23900125	23900125	2390-01-25	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Thursday	025	25
2390-01-26	23900126	23900126	2390-01-26	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Friday	026	26
2390-01-27	23900127	23900127	2390-01-27	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Saturday	027	27
2390-01-28	23900128	23900128	2390-01-28	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-22	23900122	4	2390-W04	Sunday	028	28
2390-01-29	23900129	23900129	2390-01-29	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-29	23900129	5	2390-W05	Monday	029	29
2390-01-30	23900130	23900130	2390-01-30	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-29	23900129	5	2390-W05	Tuesday	030	30
2390-01-31	23900131	23900131	2390-01-31	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-29	23900129	5	2390-W05	Wednesday	031	31
2390-02-01	23900201	23900201	2390-02-01	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-01-29	23900129	5	2390-W05	Thursday	032	01
2390-02-02	23900202	23900202	2390-02-02	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-01-29	23900129	5	2390-W05	Friday	033	02
2390-02-03	23900203	23900203	2390-02-03	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-01-29	23900129	5	2390-W05	Saturday	034	03
2390-02-04	23900204	23900204	2390-02-04	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-01-29	23900129	5	2390-W05	Sunday	035	04
2390-02-05	23900205	23900205	2390-02-05	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Monday	036	05
2390-02-06	23900206	23900206	2390-02-06	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Tuesday	037	06
2390-02-07	23900207	23900207	2390-02-07	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Wednesday	038	07
2390-02-08	23900208	23900208	2390-02-08	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Thursday	039	08
2390-02-09	23900209	23900209	2390-02-09	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Friday	040	09
2390-02-10	23900210	23900210	2390-02-10	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Saturday	041	10
2390-02-11	23900211	23900211	2390-02-11	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-05	23900205	6	2390-W06	Sunday	042	11
2390-02-12	23900212	23900212	2390-02-12	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-12	23900212	7	2390-W07	Monday	043	12
2390-02-13	23900213	23900213	2390-02-13	2301-01-01	23010101	24	24th	2390-01-01	23900101	2390	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-01-01	23900101	1	2390-01-01	2390-02-01	23900201	2	2390-02-01	2390-02-12	23900212	7	2390-W07	Tuesday	044	13
