Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2357-01-01	23570101	23570101	2357-01-01	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Tuesday	001	01
2357-01-02	23570102	23570102	2357-01-02	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Wednesday	002	02
2357-01-03	23570103	23570103	2357-01-03	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Thursday	003	03
2357-01-04	23570104	23570104	2357-01-04	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Friday	004	04
2357-01-05	23570105	23570105	2357-01-05	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Saturday	005	05
2357-01-06	23570106	23570106	2357-01-06	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2356-12-31	23561231	1	2356-W01	Sunday	006	06
2357-01-07	23570107	23570107	2357-01-07	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-07	23570107	2	2357-W02	Monday	007	07
2357-01-08	23570108	23570108	2357-01-08	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-07	23570107	2	2357-W02	Tuesday	008	08
2357-01-09	23570109	23570109	2357-01-09	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-07	23570107	2	2357-W02	Wednesday	009	09
2357-01-10	23570110	23570110	2357-01-10	2301-01-01	23010101	24	24th	2357-01-01	23570101	2357	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-01	23570101	1	2357-01-01	2357-01-07	23570107	2	2357-W02	Thursday	010	10
