DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
23840101	23010101	23840101	23840101	23840101	23840101	23840101	23831226	2384-01-01	2301-01-01	2384-01-01	2384-01-01	2384-01-01	2384-01-01	2384-01-01	2383-12-26	23840101	24	2384	1	1	1	1	52	1	1	1	7	13064544000	2384-01-01	January 1st, 2384	01 JAN 2384	Twenty-Forth	2384-01-01	First	First	First	January	001	1st	First Sunday	Sunday	S1	T1	Q1	Jan	1st Sun	Sun	2384-S1	2384-T1	2384-Q1	2384-01 (Jan)	2384-001	2384-First Semester	2384-First Trimester	2384-First Quarter	2384-01 (January)	2383-W52	2383-W-7	Weekend
23840201	23010101	23840101	23840101	23840101	23840101	23840201	23840130	2384-02-01	2301-01-01	2384-01-01	2384-01-01	2384-01-01	2384-01-01	2384-02-01	2384-01-30	23840201	24	2384	1	1	1	2	5	32	1	1	3	13067222400	2384-02-01	February 1st, 2384	01 FEB 2384	Twenty-Forth	2384-01-01	First	First	First	February	032	1st	First Wednesday	Wednesday	S1	T1	Q1	Feb	1st Wed	Wed	2384-S1	2384-T1	2384-Q1	2384-02 (Feb)	2384-032	2384-First Semester	2384-First Trimester	2384-First Quarter	2384-02 (February)	2384-W05	2384-W-3	Weekday
23840301	23010101	23840101	23840101	23840101	23840101	23840301	23840227	2384-03-01	2301-01-01	2384-01-01	2384-01-01	2384-01-01	2384-01-01	2384-03-01	2384-02-27	23840301	24	2384	1	1	1	3	9	61	1	1	4	13069728000	2384-03-01	March 1st, 2384	01 MAR 2384	Twenty-Forth	2384-01-01	First	First	First	March	061	1st	First Thursday	Thursday	S1	T1	Q1	Mar	1st Thu	Thu	2384-S1	2384-T1	2384-Q1	2384-03 (Mar)	2384-061	2384-First Semester	2384-First Trimester	2384-First Quarter	2384-03 (March)	2384-W09	2384-W-4	Weekday
23840401	23010101	23840101	23840101	23840101	23840401	23840401	23840326	2384-04-01	2301-01-01	2384-01-01	2384-01-01	2384-01-01	2384-04-01	2384-04-01	2384-03-26	23840401	24	2384	1	1	2	4	13	92	1	1	7	13072406400	2384-04-01	April 1st, 2384	01 APR 2384	Twenty-Forth	2384-01-01	First	First	Second	April	092	1st	First Sunday	Sunday	S1	T1	Q2	Apr	1st Sun	Sun	2384-S1	2384-T1	2384-Q2	2384-04 (Apr)	2384-092	2384-First Semester	2384-First Trimester	2384-Second Quarter	2384-04 (April)	2384-W13	2384-W-7	Weekend
23840501	23010101	23840101	23840101	23840501	23840401	23840501	23840430	2384-05-01	2301-01-01	2384-01-01	2384-01-01	2384-05-01	2384-04-01	2384-05-01	2384-04-30	23840501	24	2384	1	2	2	5	18	122	1	1	2	13074998400	2384-05-01	May 1st, 2384	01 MAY 2384	Twenty-Forth	2384-01-01	First	Second	Second	May	122	1st	First Tuesday	Tuesday	S1	T1	Q2	May	1st Tue	Tue	2384-S1	2384-T1	2384-Q2	2384-05 (May)	2384-122	2384-First Semester	2384-Second Trimester	2384-Second Quarter	2384-05 (May)	2384-W18	2384-W-2	Weekday
23840601	23010101	23840101	23840101	23840501	23840401	23840601	23840528	2384-06-01	2301-01-01	2384-01-01	2384-01-01	2384-05-01	2384-04-01	2384-06-01	2384-05-28	23840601	24	2384	1	2	2	6	22	153	1	1	5	13077676800	2384-06-01	June 1st, 2384	01 JUN 2384	Twenty-Forth	2384-01-01	First	Second	Second	June	153	1st	First Friday	Friday	S1	T1	Q2	Jun	1st Fri	Fri	2384-S1	2384-T1	2384-Q2	2384-06 (Jun)	2384-153	2384-First Semester	2384-Second Trimester	2384-Second Quarter	2384-06 (June)	2384-W22	2384-W-5	Weekday
23840701	23010101	23840101	23840701	23840501	23840601	23840701	23840625	2384-07-01	2301-01-01	2384-01-01	2384-07-01	2384-05-01	2384-06-01	2384-07-01	2384-06-25	23840701	24	2384	2	2	3	7	26	183	1	1	7	13080268800	2384-07-01	July 1st, 2384	01 JUL 2384	Twenty-Forth	2384-01-01	Second	Second	Third	July	183	1st	First Sunday	Sunday	S2	T2	Q3	Jul	1st Sun	Sun	2384-S2	2384-T2	2384-Q3	2384-07 (Jul)	2384-183	2384-Second Semester	2384-Second Trimester	2384-Third Quarter	2384-07 (July)	2384-W26	2384-W-7	Weekend
23840801	23010101	23840101	23840701	23840501	23840601	23840801	23840730	2384-08-01	2301-01-01	2384-01-01	2384-07-01	2384-05-01	2384-06-01	2384-08-01	2384-07-30	23840801	24	2384	2	2	3	8	31	214	1	1	3	13082947200	2384-08-01	August 1st, 2384	01 AUG 2384	Twenty-Forth	2384-01-01	Second	Second	Third	August	214	1st	First Wednesday	Wednesday	S2	T2	Q3	Aug	1st Wed	Wed	2384-S2	2384-T2	2384-Q3	2384-08 (Aug)	2384-214	2384-Second Semester	2384-Second Trimester	2384-Third Quarter	2384-08 (August)	2384-W31	2384-W-3	Weekday
23840901	23010101	23840101	23840701	23840901	23840601	23840901	23840827	2384-09-01	2301-01-01	2384-01-01	2384-07-01	2384-09-01	2384-06-01	2384-09-01	2384-08-27	23840901	24	2384	2	3	3	9	35	245	1	1	6	13085625600	2384-09-01	September 1st, 2384	01 SEP 2384	Twenty-Forth	2384-01-01	Second	Third	Third	September	245	1st	First Saturday	Saturday	S2	T2	Q3	Sep	1st Sat	Sat	2384-S2	2384-T2	2384-Q3	2384-09 (Sep)	2384-245	2384-Second Semester	2384-Third Trimester	2384-Third Quarter	2384-09 (September)	2384-W35	2384-W-6	Weekend
23841001	23010101	23840101	23840701	23840901	23841001	23841001	23841001	2384-10-01	2301-01-01	2384-01-01	2384-07-01	2384-09-01	2384-10-01	2384-10-01	2384-10-01	23841001	24	2384	2	3	4	10	40	275	1	1	1	13088217600	2384-10-01	October 1st, 2384	01 OCT 2384	Twenty-Forth	2384-01-01	Second	Third	Forth	October	275	1st	First Monday	Monday	S2	T2	Q4	Oct	1st Mon	Mon	2384-S2	2384-T2	2384-Q4	2384-10 (Oct)	2384-275	2384-Second Semester	2384-Third Trimester	2384-Forth Quarter	2384-10 (October)	2384-W40	2384-W-1	Weekday
