DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
23400101	23010101	23400101	23400101	23400101	23400101	23400101	23400101	2340-01-01	2301-01-01	2340-01-01	2340-01-01	2340-01-01	2340-01-01	2340-01-01	2340-01-01	23400101	24	2340	1	1	1	1	1	1	1	1	1	11676009600	2340-01-01	January 1st, 2340	01 JAN 2340	Twenty-Forth	2340-01-01	First	First	First	January	001	1st	First Monday	Monday	S1	T1	Q1	Jan	1st Mon	Mon	2340-S1	2340-T1	2340-Q1	2340-01 (Jan)	2340-001	2340-First Semester	2340-First Trimester	2340-First Quarter	2340-01 (January)	2340-W01	2340-W-1	Weekday
23400201	23010101	23400101	23400101	23400101	23400101	23400201	23400129	2340-02-01	2301-01-01	2340-01-01	2340-01-01	2340-01-01	2340-01-01	2340-02-01	2340-01-29	23400201	24	2340	1	1	1	2	5	32	1	1	4	11678688000	2340-02-01	February 1st, 2340	01 FEB 2340	Twenty-Forth	2340-01-01	First	First	First	February	032	1st	First Thursday	Thursday	S1	T1	Q1	Feb	1st Thu	Thu	2340-S1	2340-T1	2340-Q1	2340-02 (Feb)	2340-032	2340-First Semester	2340-First Trimester	2340-First Quarter	2340-02 (February)	2340-W05	2340-W-4	Weekday
23400301	23010101	23400101	23400101	23400101	23400101	23400301	23400226	2340-03-01	2301-01-01	2340-01-01	2340-01-01	2340-01-01	2340-01-01	2340-03-01	2340-02-26	23400301	24	2340	1	1	1	3	9	61	1	1	5	11681193600	2340-03-01	March 1st, 2340	01 MAR 2340	Twenty-Forth	2340-01-01	First	First	First	March	061	1st	First Friday	Friday	S1	T1	Q1	Mar	1st Fri	Fri	2340-S1	2340-T1	2340-Q1	2340-03 (Mar)	2340-061	2340-First Semester	2340-First Trimester	2340-First Quarter	2340-03 (March)	2340-W09	2340-W-5	Weekday
23400401	23010101	23400101	23400101	23400101	23400401	23400401	23400401	2340-04-01	2301-01-01	2340-01-01	2340-01-01	2340-01-01	2340-04-01	2340-04-01	2340-04-01	23400401	24	2340	1	1	2	4	14	92	1	1	1	11683872000	2340-04-01	April 1st, 2340	01 APR 2340	Twenty-Forth	2340-01-01	First	First	Second	April	092	1st	First Monday	Monday	S1	T1	Q2	Apr	1st Mon	Mon	2340-S1	2340-T1	2340-Q2	2340-04 (Apr)	2340-092	2340-First Semester	2340-First Trimester	2340-Second Quarter	2340-04 (April)	2340-W14	2340-W-1	Weekday
23400501	23010101	23400101	23400101	23400501	23400401	23400501	23400429	2340-05-01	2301-01-01	2340-01-01	2340-01-01	2340-05-01	2340-04-01	2340-05-01	2340-04-29	23400501	24	2340	1	2	2	5	18	122	1	1	3	11686464000	2340-05-01	May 1st, 2340	01 MAY 2340	Twenty-Forth	2340-01-01	First	Second	Second	May	122	1st	First Wednesday	Wednesday	S1	T1	Q2	May	1st Wed	Wed	2340-S1	2340-T1	2340-Q2	2340-05 (May)	2340-122	2340-First Semester	2340-Second Trimester	2340-Second Quarter	2340-05 (May)	2340-W18	2340-W-3	Weekday
23400601	23010101	23400101	23400101	23400501	23400401	23400601	23400527	2340-06-01	2301-01-01	2340-01-01	2340-01-01	2340-05-01	2340-04-01	2340-06-01	2340-05-27	23400601	24	2340	1	2	2	6	22	153	1	1	6	11689142400	2340-06-01	June 1st, 2340	01 JUN 2340	Twenty-Forth	2340-01-01	First	Second	Second	June	153	1st	First Saturday	Saturday	S1	T1	Q2	Jun	1st Sat	Sat	2340-S1	2340-T1	2340-Q2	2340-06 (Jun)	2340-153	2340-First Semester	2340-Second Trimester	2340-Second Quarter	2340-06 (June)	2340-W22	2340-W-6	Weekend
23400701	23010101	23400101	23400701	23400501	23400601	23400701	23400701	2340-07-01	2301-01-01	2340-01-01	2340-07-01	2340-05-01	2340-06-01	2340-07-01	2340-07-01	23400701	24	2340	2	2	3	7	27	183	1	1	1	11691734400	2340-07-01	July 1st, 2340	01 JUL 2340	Twenty-Forth	2340-01-01	Second	Second	Third	July	183	1st	First Monday	Monday	S2	T2	Q3	Jul	1st Mon	Mon	2340-S2	2340-T2	2340-Q3	2340-07 (Jul)	2340-183	2340-Second Semester	2340-Second Trimester	2340-Third Quarter	2340-07 (July)	2340-W27	2340-W-1	Weekday
23400801	23010101	23400101	23400701	23400501	23400601	23400801	23400729	2340-08-01	2301-01-01	2340-01-01	2340-07-01	2340-05-01	2340-06-01	2340-08-01	2340-07-29	23400801	24	2340	2	2	3	8	31	214	1	1	4	11694412800	2340-08-01	August 1st, 2340	01 AUG 2340	Twenty-Forth	2340-01-01	Second	Second	Third	August	214	1st	First Thursday	Thursday	S2	T2	Q3	Aug	1st Thu	Thu	2340-S2	2340-T2	2340-Q3	2340-08 (Aug)	2340-214	2340-Second Semester	2340-Second Trimester	2340-Third Quarter	2340-08 (August)	2340-W31	2340-W-4	Weekday
23400901	23010101	23400101	23400701	23400901	23400601	23400901	23400826	2340-09-01	2301-01-01	2340-01-01	2340-07-01	2340-09-01	2340-06-01	2340-09-01	2340-08-26	23400901	24	2340	2	3	3	9	35	245	1	1	7	11697091200	2340-09-01	September 1st, 2340	01 SEP 2340	Twenty-Forth	2340-01-01	Second	Third	Third	September	245	1st	First Sunday	Sunday	S2	T2	Q3	Sep	1st Sun	Sun	2340-S2	2340-T2	2340-Q3	2340-09 (Sep)	2340-245	2340-Second Semester	2340-Third Trimester	2340-Third Quarter	2340-09 (September)	2340-W35	2340-W-7	Weekend
23401001	23010101	23400101	23400701	23400901	23401001	23401001	23400930	2340-10-01	2301-01-01	2340-01-01	2340-07-01	2340-09-01	2340-10-01	2340-10-01	2340-09-30	23401001	24	2340	2	3	4	10	40	275	1	1	2	11699683200	2340-10-01	October 1st, 2340	01 OCT 2340	Twenty-Forth	2340-01-01	Second	Third	Forth	October	275	1st	First Tuesday	Tuesday	S2	T2	Q4	Oct	1st Tue	Tue	2340-S2	2340-T2	2340-Q4	2340-10 (Oct)	2340-275	2340-Second Semester	2340-Third Trimester	2340-Forth Quarter	2340-10 (October)	2340-W40	2340-W-2	Weekday
23401101	23010101	23400101	23400701	23400901	23401001	23401101	23401028	2340-11-01	2301-01-01	2340-01-01	2340-07-01	2340-09-01	2340-10-01	2340-11-01	2340-10-28	23401101	24	2340	2	3	4	11	44	306	1	1	5	11702361600	2340-11-01	November 1st, 2340	01 NOV 2340	Twenty-Forth	2340-01-01	Second	Third	Forth	November	306	1st	First Friday	Friday	S2	T2	Q4	Nov	1st Fri	Fri	2340-S2	2340-T2	2340-Q4	2340-11 (Nov)	2340-306	2340-Second Semester	2340-Third Trimester	2340-Forth Quarter	2340-11 (November)	2340-W44	2340-W-5	Weekday
23401201	23010101	23400101	23400701	23400901	23401001	23401201	23401125	2340-12-01	2301-01-01	2340-01-01	2340-07-01	2340-09-01	2340-10-01	2340-12-01	2340-11-25	23401201	24	2340	2	3	4	12	48	336	1	1	7	11704953600	2340-12-01	December 1st, 2340	01 DEC 2340	Twenty-Forth	2340-01-01	Second	Third	Forth	December	336	1st	First Sunday	Sunday	S2	T2	Q4	Dec	1st Sun	Sun	2340-S2	2340-T2	2340-Q4	2340-12 (Dec)	2340-336	2340-Second Semester	2340-Third Trimester	2340-Forth Quarter	2340-12 (December)	2340-W48	2340-W-7	Weekend
23401202	23010101	23400101	23400701	23400901	23401001	23401201	23401202	2340-12-02	2301-01-01	2340-01-01	2340-07-01	2340-09-01	2340-10-01	2340-12-01	2340-12-02	23401202	24	2340	2	3	4	12	49	337	2	1	1	11705040000	2340-12-02	December 2nd, 2340	02 DEC 2340	Twenty-Forth	2340-01-01	Second	Third	Forth	December	337	2nd	First Monday	Monday	S2	T2	Q4	Dec	1st Mon	Mon	2340-S2	2340-T2	2340-Q4	2340-12 (Dec)	2340-337	2340-Second Semester	2340-Third Trimester	2340-Forth Quarter	2340-12 (December)	2340-W49	2340-W-1	Weekday
