Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
17:00:00	170000	170000	17:00:00	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:01	170001	170001	17:00:01	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:02	170002	170002	17:00:02	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:03	170003	170003	17:00:03	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:04	170004	170004	17:00:04	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:05	170005	170005	17:00:05	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:06	170006	170006	17:00:06	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:07	170007	170007	17:00:07	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:08	170008	170008	17:00:08	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:09	170009	170009	17:00:09	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:10	170010	170010	17:00:10	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:11	170011	170011	17:00:11	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:12	170012	170012	17:00:12	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:13	170013	170013	17:00:13	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:14	170014	170014	17:00:14	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:15	170015	170015	17:00:15	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:16	170016	170016	17:00:16	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:17	170017	170017	17:00:17	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:18	170018	170018	17:00:18	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:19	170019	170019	17:00:19	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:20	170020	170020	17:00:20	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:21	170021	170021	17:00:21	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:22	170022	170022	17:00:22	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:23	170023	170023	17:00:23	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:24	170024	170024	17:00:24	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:25	170025	170025	17:00:25	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:26	170026	170026	17:00:26	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:27	170027	170027	17:00:27	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:28	170028	170028	17:00:28	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:29	170029	170029	17:00:29	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:30	170030	170030	17:00:30	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:31	170031	170031	17:00:31	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:32	170032	170032	17:00:32	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:33	170033	170033	17:00:33	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:34	170034	170034	17:00:34	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:35	170035	170035	17:00:35	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:36	170036	170036	17:00:36	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:37	170037	170037	17:00:37	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:38	170038	170038	17:00:38	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:39	170039	170039	17:00:39	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:40	170040	170040	17:00:40	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:41	170041	170041	17:00:41	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:42	170042	170042	17:00:42	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:43	170043	170043	17:00:43	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:44	170044	170044	17:00:44	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:45	170045	170045	17:00:45	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:46	170046	170046	17:00:46	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:47	170047	170047	17:00:47	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:48	170048	170048	17:00:48	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:49	170049	170049	17:00:49	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:50	170050	170050	17:00:50	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:51	170051	170051	17:00:51	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:52	170052	170052	17:00:52	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:53	170053	170053	17:00:53	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:54	170054	170054	17:00:54	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:55	170055	170055	17:00:55	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:56	170056	170056	17:00:56	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:57	170057	170057	17:00:57	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:58	170058	170058	17:00:58	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:00:59	170059	170059	17:00:59	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	0	17:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:00	170100	170100	17:01:00	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:01	170101	170101	17:01:01	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:02	170102	170102	17:01:02	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:03	170103	170103	17:01:03	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:04	170104	170104	17:01:04	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:05	170105	170105	17:01:05	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:06	170106	170106	17:01:06	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:07	170107	170107	17:01:07	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:08	170108	170108	17:01:08	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:09	170109	170109	17:01:09	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:10	170110	170110	17:01:10	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:11	170111	170111	17:01:11	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:12	170112	170112	17:01:12	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:13	170113	170113	17:01:13	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:14	170114	170114	17:01:14	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:15	170115	170115	17:01:15	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:16	170116	170116	17:01:16	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:17	170117	170117	17:01:17	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:18	170118	170118	17:01:18	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:19	170119	170119	17:01:19	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:20	170120	170120	17:01:20	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:21	170121	170121	17:01:21	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:22	170122	170122	17:01:22	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:23	170123	170123	17:01:23	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:24	170124	170124	17:01:24	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
17:01:25	170125	170125	17:01:25	17:00:00	170000	17	17:00:00	17:00:00	170000	1	17:00:00	17:00:00	170000	1	17:00:00	17:01:00	170100	1	17:01:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
