Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
10:00:00	100000	100000	10:00:00	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:01	100001	100001	10:00:01	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:02	100002	100002	10:00:02	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:03	100003	100003	10:00:03	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:04	100004	100004	10:00:04	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:05	100005	100005	10:00:05	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:06	100006	100006	10:00:06	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:07	100007	100007	10:00:07	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:08	100008	100008	10:00:08	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:09	100009	100009	10:00:09	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:10	100010	100010	10:00:10	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:11	100011	100011	10:00:11	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:12	100012	100012	10:00:12	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:13	100013	100013	10:00:13	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:14	100014	100014	10:00:14	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:15	100015	100015	10:00:15	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:16	100016	100016	10:00:16	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:17	100017	100017	10:00:17	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:18	100018	100018	10:00:18	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:19	100019	100019	10:00:19	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:20	100020	100020	10:00:20	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:21	100021	100021	10:00:21	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:22	100022	100022	10:00:22	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:23	100023	100023	10:00:23	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:24	100024	100024	10:00:24	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:25	100025	100025	10:00:25	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:26	100026	100026	10:00:26	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:27	100027	100027	10:00:27	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:28	100028	100028	10:00:28	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:29	100029	100029	10:00:29	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:30	100030	100030	10:00:30	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:31	100031	100031	10:00:31	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:32	100032	100032	10:00:32	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:33	100033	100033	10:00:33	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:34	100034	100034	10:00:34	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:35	100035	100035	10:00:35	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:36	100036	100036	10:00:36	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:37	100037	100037	10:00:37	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:38	100038	100038	10:00:38	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:39	100039	100039	10:00:39	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:40	100040	100040	10:00:40	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:41	100041	100041	10:00:41	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:42	100042	100042	10:00:42	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:43	100043	100043	10:00:43	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:44	100044	100044	10:00:44	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:45	100045	100045	10:00:45	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:46	100046	100046	10:00:46	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:47	100047	100047	10:00:47	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:48	100048	100048	10:00:48	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:49	100049	100049	10:00:49	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:50	100050	100050	10:00:50	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:51	100051	100051	10:00:51	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:52	100052	100052	10:00:52	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
10:00:53	100053	100053	10:00:53	10:00:00	100000	10	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	1	10:00:00	10:00:00	100000	0	10:00:00	05:00:00	50000	5	05:00:00	10:00:00	100000	3	10:00:00
