Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
23:00:00	230000	230000	23:00:00	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:01	230001	230001	23:00:01	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:02	230002	230002	23:00:02	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:03	230003	230003	23:00:03	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:04	230004	230004	23:00:04	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:05	230005	230005	23:00:05	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:06	230006	230006	23:00:06	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:07	230007	230007	23:00:07	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:08	230008	230008	23:00:08	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:09	230009	230009	23:00:09	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:10	230010	230010	23:00:10	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:11	230011	230011	23:00:11	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:12	230012	230012	23:00:12	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:13	230013	230013	23:00:13	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:14	230014	230014	23:00:14	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:15	230015	230015	23:00:15	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:16	230016	230016	23:00:16	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:17	230017	230017	23:00:17	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:18	230018	230018	23:00:18	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:19	230019	230019	23:00:19	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:20	230020	230020	23:00:20	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:21	230021	230021	23:00:21	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:22	230022	230022	23:00:22	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:23	230023	230023	23:00:23	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:24	230024	230024	23:00:24	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
23:00:25	230025	230025	23:00:25	23:00:00	230000	23	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	1	23:00:00	23:00:00	230000	0	23:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
