Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
08:00:00	80000	80000	08:00:00	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:01	80001	80001	08:00:01	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:02	80002	80002	08:00:02	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:03	80003	80003	08:00:03	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:04	80004	80004	08:00:04	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:05	80005	80005	08:00:05	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:06	80006	80006	08:00:06	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:07	80007	80007	08:00:07	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:08	80008	80008	08:00:08	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:09	80009	80009	08:00:09	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
08:00:10	80010	80010	08:00:10	08:00:00	80000	8	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	1	08:00:00	08:00:00	80000	0	08:00:00	05:00:00	50000	5	05:00:00	05:00:00	50000	2	05:00:00
