Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
15:00:00	150000	150000	15:00:00	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:01	150001	150001	15:00:01	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:02	150002	150002	15:00:02	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:03	150003	150003	15:00:03	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:04	150004	150004	15:00:04	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:05	150005	150005	15:00:05	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:06	150006	150006	15:00:06	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:07	150007	150007	15:00:07	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:08	150008	150008	15:00:08	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
15:00:09	150009	150009	15:00:09	15:00:00	150000	15	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	1	15:00:00	15:00:00	150000	0	15:00:00	12:00:00	120000	12	12:00:00	15:00:00	150000	5	15:00:00
