Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
21:00:00	210000	210000	21:00:00	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:01	210001	210001	21:00:01	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:02	210002	210002	21:00:02	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:03	210003	210003	21:00:03	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:04	210004	210004	21:00:04	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:05	210005	210005	21:00:05	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:06	210006	210006	21:00:06	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:07	210007	210007	21:00:07	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:08	210008	210008	21:00:08	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
21:00:09	210009	210009	21:00:09	21:00:00	210000	21	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	1	21:00:00	21:00:00	210000	0	21:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
