Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
20:00:00	200000	200000	20:00:00	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:01	200001	200001	20:00:01	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:02	200002	200002	20:00:02	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:03	200003	200003	20:00:03	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:04	200004	200004	20:00:04	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:05	200005	200005	20:00:05	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:06	200006	200006	20:00:06	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:07	200007	200007	20:00:07	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:08	200008	200008	20:00:08	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:09	200009	200009	20:00:09	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:10	200010	200010	20:00:10	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:11	200011	200011	20:00:11	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:12	200012	200012	20:00:12	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:13	200013	200013	20:00:13	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:14	200014	200014	20:00:14	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:15	200015	200015	20:00:15	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:16	200016	200016	20:00:16	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:17	200017	200017	20:00:17	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
20:00:18	200018	200018	20:00:18	20:00:00	200000	20	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	1	20:00:00	20:00:00	200000	0	20:00:00	18:00:00	180000	18	18:00:00	20:00:00	200000	7	20:00:00
