Time	TimeKey	TimeNumber	TimeName	Hour	HourKey	HourNumber	HourName	HalfHour	HalfHourKey	HalfHourNumber	HalfHourName	QuarterHour	QuarterHourKey	QuarterHourNumber	QuarterHourName	Minute	MinuteKey	MinuteNumber	MinuteName	TimeOfDay	TimeOfDayKey	TimeOfDayNumber	TimeOfDayName	SubTimeOfDay	SubTimeOfDayKey	SubTimeOfDayNumber	SubTimeOfDayName
00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:01	1	1	00:00:01	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:02	2	2	00:00:02	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:03	3	3	00:00:03	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:04	4	4	00:00:04	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:05	5	5	00:00:05	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:06	6	6	00:00:06	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:07	7	7	00:00:07	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:08	8	8	00:00:08	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
00:00:09	9	9	00:00:09	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	1	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	0	00:00:00	00:00:00	0	1	00:00:00
