DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
8420101	8010101	8420101	8420101	8420101	8420101	8420101	8411230	0842-01-01	0801-01-01	0842-01-01	0842-01-01	0842-01-01	0842-01-01	0842-01-01	0841-12-30	8420101	9	842	1	1	1	1	1	1	1	1	3	-35596195200	0842-01-01	January 1st, 0842	01 JAN 0842	Nineth	0842-01-01	First	First	First	January	001	1st	First Wednesday	Wednesday	S1	T1	Q1	Jan	1st Wed	Wed	0842-S1	0842-T1	0842-Q1	0842-01 (Jan)	0842-001	0842-First Semester	0842-First Trimester	0842-First Quarter	0842-01 (January)	0841-W01	0841-W-3	Weekday
8420201	8010101	8420101	8420101	8420101	8420101	8420201	8420127	0842-02-01	0801-01-01	0842-01-01	0842-01-01	0842-01-01	0842-01-01	0842-02-01	0842-01-27	8420201	9	842	1	1	1	2	5	32	1	1	6	-35593516800	0842-02-01	February 1st, 0842	01 FEB 0842	Nineth	0842-01-01	First	First	First	February	032	1st	First Saturday	Saturday	S1	T1	Q1	Feb	1st Sat	Sat	0842-S1	0842-T1	0842-Q1	0842-02 (Feb)	0842-032	0842-First Semester	0842-First Trimester	0842-First Quarter	0842-02 (February)	0842-W05	0842-W-6	Weekend
8420301	8010101	8420101	8420101	8420101	8420101	8420301	8420224	0842-03-01	0801-01-01	0842-01-01	0842-01-01	0842-01-01	0842-01-01	0842-03-01	0842-02-24	8420301	9	842	1	1	1	3	9	60	1	1	6	-35591097600	0842-03-01	March 1st, 0842	01 MAR 0842	Nineth	0842-01-01	First	First	First	March	060	1st	First Saturday	Saturday	S1	T1	Q1	Mar	1st Sat	Sat	0842-S1	0842-T1	0842-Q1	0842-03 (Mar)	0842-060	0842-First Semester	0842-First Trimester	0842-First Quarter	0842-03 (March)	0842-W09	0842-W-6	Weekend
8420401	8010101	8420101	8420101	8420101	8420401	8420401	8420331	0842-04-01	0801-01-01	0842-01-01	0842-01-01	0842-01-01	0842-04-01	0842-04-01	0842-03-31	8420401	9	842	1	1	2	4	14	91	1	1	2	-35588419200	0842-04-01	April 1st, 0842	01 APR 0842	Nineth	0842-01-01	First	First	Second	April	091	1st	First Tuesday	Tuesday	S1	T1	Q2	Apr	1st Tue	Tue	0842-S1	0842-T1	0842-Q2	0842-04 (Apr)	0842-091	0842-First Semester	0842-First Trimester	0842-Second Quarter	0842-04 (April)	0842-W14	0842-W-2	Weekday
8420501	8010101	8420101	8420101	8420501	8420401	8420501	8420428	0842-05-01	0801-01-01	0842-01-01	0842-01-01	0842-05-01	0842-04-01	0842-05-01	0842-04-28	8420501	9	842	1	2	2	5	18	121	1	1	4	-35585827200	0842-05-01	May 1st, 0842	01 MAY 0842	Nineth	0842-01-01	First	Second	Second	May	121	1st	First Thursday	Thursday	S1	T1	Q2	May	1st Thu	Thu	0842-S1	0842-T1	0842-Q2	0842-05 (May)	0842-121	0842-First Semester	0842-Second Trimester	0842-Second Quarter	0842-05 (May)	0842-W18	0842-W-4	Weekday
8420601	8010101	8420101	8420101	8420501	8420401	8420601	8420526	0842-06-01	0801-01-01	0842-01-01	0842-01-01	0842-05-01	0842-04-01	0842-06-01	0842-05-26	8420601	9	842	1	2	2	6	22	152	1	1	7	-35583148800	0842-06-01	June 1st, 0842	01 JUN 0842	Nineth	0842-01-01	First	Second	Second	June	152	1st	First Sunday	Sunday	S1	T1	Q2	Jun	1st Sun	Sun	0842-S1	0842-T1	0842-Q2	0842-06 (Jun)	0842-152	0842-First Semester	0842-Second Trimester	0842-Second Quarter	0842-06 (June)	0842-W22	0842-W-7	Weekend
8420701	8010101	8420101	8420701	8420501	8420601	8420701	8420630	0842-07-01	0801-01-01	0842-01-01	0842-07-01	0842-05-01	0842-06-01	0842-07-01	0842-06-30	8420701	9	842	2	2	3	7	27	182	1	1	2	-35580556800	0842-07-01	July 1st, 0842	01 JUL 0842	Nineth	0842-01-01	Second	Second	Third	July	182	1st	First Tuesday	Tuesday	S2	T2	Q3	Jul	1st Tue	Tue	0842-S2	0842-T2	0842-Q3	0842-07 (Jul)	0842-182	0842-Second Semester	0842-Second Trimester	0842-Third Quarter	0842-07 (July)	0842-W27	0842-W-2	Weekday
8420801	8010101	8420101	8420701	8420501	8420601	8420801	8420728	0842-08-01	0801-01-01	0842-01-01	0842-07-01	0842-05-01	0842-06-01	0842-08-01	0842-07-28	8420801	9	842	2	2	3	8	31	213	1	1	5	-35577878400	0842-08-01	August 1st, 0842	01 AUG 0842	Nineth	0842-01-01	Second	Second	Third	August	213	1st	First Friday	Friday	S2	T2	Q3	Aug	1st Fri	Fri	0842-S2	0842-T2	0842-Q3	0842-08 (Aug)	0842-213	0842-Second Semester	0842-Second Trimester	0842-Third Quarter	0842-08 (August)	0842-W31	0842-W-5	Weekday
8420901	8010101	8420101	8420701	8420901	8420601	8420901	8420901	0842-09-01	0801-01-01	0842-01-01	0842-07-01	0842-09-01	0842-06-01	0842-09-01	0842-09-01	8420901	9	842	2	3	3	9	36	244	1	1	1	-35575200000	0842-09-01	September 1st, 0842	01 SEP 0842	Nineth	0842-01-01	Second	Third	Third	September	244	1st	First Monday	Monday	S2	T2	Q3	Sep	1st Mon	Mon	0842-S2	0842-T2	0842-Q3	0842-09 (Sep)	0842-244	0842-Second Semester	0842-Third Trimester	0842-Third Quarter	0842-09 (September)	0842-W36	0842-W-1	Weekday
8421001	8010101	8420101	8420701	8420901	8421001	8421001	8420929	0842-10-01	0801-01-01	0842-01-01	0842-07-01	0842-09-01	0842-10-01	0842-10-01	0842-09-29	8421001	9	842	2	3	4	10	40	274	1	1	3	-35572608000	0842-10-01	October 1st, 0842	01 OCT 0842	Nineth	0842-01-01	Second	Third	Forth	October	274	1st	First Wednesday	Wednesday	S2	T2	Q4	Oct	1st Wed	Wed	0842-S2	0842-T2	0842-Q4	0842-10 (Oct)	0842-274	0842-Second Semester	0842-Third Trimester	0842-Forth Quarter	0842-10 (October)	0842-W40	0842-W-3	Weekday
