Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2411-01-01	24110101	24110101	2411-01-01	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2410-12-27	24101227	52	2410-W52	Saturday	001	01
2411-01-02	24110102	24110102	2411-01-02	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2410-12-27	24101227	52	2410-W52	Sunday	002	02
2411-01-03	24110103	24110103	2411-01-03	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Monday	003	03
2411-01-04	24110104	24110104	2411-01-04	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Tuesday	004	04
2411-01-05	24110105	24110105	2411-01-05	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Wednesday	005	05
2411-01-06	24110106	24110106	2411-01-06	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Thursday	006	06
2411-01-07	24110107	24110107	2411-01-07	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Friday	007	07
2411-01-08	24110108	24110108	2411-01-08	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Saturday	008	08
2411-01-09	24110109	24110109	2411-01-09	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-03	24110103	1	2411-W01	Sunday	009	09
2411-01-10	24110110	24110110	2411-01-10	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Monday	010	10
2411-01-11	24110111	24110111	2411-01-11	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Tuesday	011	11
2411-01-12	24110112	24110112	2411-01-12	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Wednesday	012	12
2411-01-13	24110113	24110113	2411-01-13	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Thursday	013	13
2411-01-14	24110114	24110114	2411-01-14	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Friday	014	14
2411-01-15	24110115	24110115	2411-01-15	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Saturday	015	15
2411-01-16	24110116	24110116	2411-01-16	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-10	24110110	2	2411-W02	Sunday	016	16
2411-01-17	24110117	24110117	2411-01-17	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-17	24110117	3	2411-W03	Monday	017	17
2411-01-18	24110118	24110118	2411-01-18	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-17	24110117	3	2411-W03	Tuesday	018	18
2411-01-19	24110119	24110119	2411-01-19	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-17	24110117	3	2411-W03	Wednesday	019	19
2411-01-20	24110120	24110120	2411-01-20	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-17	24110117	3	2411-W03	Thursday	020	20
2411-01-21	24110121	24110121	2411-01-21	2401-01-01	24010101	25	25th	2411-01-01	24110101	2411	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-01	24110101	1	2411-01-01	2411-01-17	24110117	3	2411-W03	Friday	021	21
