Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2497-01-01	24970101	24970101	2497-01-01	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Tuesday	001	01
2497-01-02	24970102	24970102	2497-01-02	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Wednesday	002	02
2497-01-03	24970103	24970103	2497-01-03	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Thursday	003	03
2497-01-04	24970104	24970104	2497-01-04	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Friday	004	04
2497-01-05	24970105	24970105	2497-01-05	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Saturday	005	05
2497-01-06	24970106	24970106	2497-01-06	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2496-12-31	24961231	1	2496-W01	Sunday	006	06
2497-01-07	24970107	24970107	2497-01-07	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Monday	007	07
2497-01-08	24970108	24970108	2497-01-08	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Tuesday	008	08
2497-01-09	24970109	24970109	2497-01-09	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Wednesday	009	09
2497-01-10	24970110	24970110	2497-01-10	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Thursday	010	10
2497-01-11	24970111	24970111	2497-01-11	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Friday	011	11
2497-01-12	24970112	24970112	2497-01-12	2401-01-01	24010101	25	25th	2497-01-01	24970101	2497	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-01	24970101	1	2497-01-01	2497-01-07	24970107	2	2497-W02	Saturday	012	12
