DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
4080101	4010101	4080101	4080101	4080101	4080101	4080101	4071231	0408-01-01	0401-01-01	0408-01-01	0408-01-01	0408-01-01	0408-01-01	0408-01-01	0407-12-31	4080101	5	408	1	1	1	1	1	1	1	1	2	-49291977600	0408-01-01	January 1st, 0408	01 JAN 0408	Fifth	0408-01-01	First	First	First	January	001	1st	First Tuesday	Tuesday	S1	T1	Q1	Jan	1st Tue	Tue	0408-S1	0408-T1	0408-Q1	0408-01 (Jan)	0408-001	0408-First Semester	0408-First Trimester	0408-First Quarter	0408-01 (January)	0407-W01	0407-W-2	Weekday
4080201	4010101	4080101	4080101	4080101	4080101	4080201	4080128	0408-02-01	0401-01-01	0408-01-01	0408-01-01	0408-01-01	0408-01-01	0408-02-01	0408-01-28	4080201	5	408	1	1	1	2	5	32	1	1	5	-49289299200	0408-02-01	February 1st, 0408	01 FEB 0408	Fifth	0408-01-01	First	First	First	February	032	1st	First Friday	Friday	S1	T1	Q1	Feb	1st Fri	Fri	0408-S1	0408-T1	0408-Q1	0408-02 (Feb)	0408-032	0408-First Semester	0408-First Trimester	0408-First Quarter	0408-02 (February)	0408-W05	0408-W-5	Weekday
4080301	4010101	4080101	4080101	4080101	4080101	4080301	4080225	0408-03-01	0401-01-01	0408-01-01	0408-01-01	0408-01-01	0408-01-01	0408-03-01	0408-02-25	4080301	5	408	1	1	1	3	9	61	1	1	6	-49286793600	0408-03-01	March 1st, 0408	01 MAR 0408	Fifth	0408-01-01	First	First	First	March	061	1st	First Saturday	Saturday	S1	T1	Q1	Mar	1st Sat	Sat	0408-S1	0408-T1	0408-Q1	0408-03 (Mar)	0408-061	0408-First Semester	0408-First Trimester	0408-First Quarter	0408-03 (March)	0408-W09	0408-W-6	Weekend
4080401	4010101	4080101	4080101	4080101	4080401	4080401	4080331	0408-04-01	0401-01-01	0408-01-01	0408-01-01	0408-01-01	0408-04-01	0408-04-01	0408-03-31	4080401	5	408	1	1	2	4	14	92	1	1	2	-49284115200	0408-04-01	April 1st, 0408	01 APR 0408	Fifth	0408-01-01	First	First	Second	April	092	1st	First Tuesday	Tuesday	S1	T1	Q2	Apr	1st Tue	Tue	0408-S1	0408-T1	0408-Q2	0408-04 (Apr)	0408-092	0408-First Semester	0408-First Trimester	0408-Second Quarter	0408-04 (April)	0408-W14	0408-W-2	Weekday
4080501	4010101	4080101	4080101	4080501	4080401	4080501	4080428	0408-05-01	0401-01-01	0408-01-01	0408-01-01	0408-05-01	0408-04-01	0408-05-01	0408-04-28	4080501	5	408	1	2	2	5	18	122	1	1	4	-49281523200	0408-05-01	May 1st, 0408	01 MAY 0408	Fifth	0408-01-01	First	Second	Second	May	122	1st	First Thursday	Thursday	S1	T1	Q2	May	1st Thu	Thu	0408-S1	0408-T1	0408-Q2	0408-05 (May)	0408-122	0408-First Semester	0408-Second Trimester	0408-Second Quarter	0408-05 (May)	0408-W18	0408-W-4	Weekday
4080601	4010101	4080101	4080101	4080501	4080401	4080601	4080526	0408-06-01	0401-01-01	0408-01-01	0408-01-01	0408-05-01	0408-04-01	0408-06-01	0408-05-26	4080601	5	408	1	2	2	6	22	153	1	1	7	-49278844800	0408-06-01	June 1st, 0408	01 JUN 0408	Fifth	0408-01-01	First	Second	Second	June	153	1st	First Sunday	Sunday	S1	T1	Q2	Jun	1st Sun	Sun	0408-S1	0408-T1	0408-Q2	0408-06 (Jun)	0408-153	0408-First Semester	0408-Second Trimester	0408-Second Quarter	0408-06 (June)	0408-W22	0408-W-7	Weekend
4080701	4010101	4080101	4080701	4080501	4080601	4080701	4080630	0408-07-01	0401-01-01	0408-01-01	0408-07-01	0408-05-01	0408-06-01	0408-07-01	0408-06-30	4080701	5	408	2	2	3	7	27	183	1	1	2	-49276252800	0408-07-01	July 1st, 0408	01 JUL 0408	Fifth	0408-01-01	Second	Second	Third	July	183	1st	First Tuesday	Tuesday	S2	T2	Q3	Jul	1st Tue	Tue	0408-S2	0408-T2	0408-Q3	0408-07 (Jul)	0408-183	0408-Second Semester	0408-Second Trimester	0408-Third Quarter	0408-07 (July)	0408-W27	0408-W-2	Weekday
4080801	4010101	4080101	4080701	4080501	4080601	4080801	4080728	0408-08-01	0401-01-01	0408-01-01	0408-07-01	0408-05-01	0408-06-01	0408-08-01	0408-07-28	4080801	5	408	2	2	3	8	31	214	1	1	5	-49273574400	0408-08-01	August 1st, 0408	01 AUG 0408	Fifth	0408-01-01	Second	Second	Third	August	214	1st	First Friday	Friday	S2	T2	Q3	Aug	1st Fri	Fri	0408-S2	0408-T2	0408-Q3	0408-08 (Aug)	0408-214	0408-Second Semester	0408-Second Trimester	0408-Third Quarter	0408-08 (August)	0408-W31	0408-W-5	Weekday
4080901	4010101	4080101	4080701	4080901	4080601	4080901	4080901	0408-09-01	0401-01-01	0408-01-01	0408-07-01	0408-09-01	0408-06-01	0408-09-01	0408-09-01	4080901	5	408	2	3	3	9	36	245	1	1	1	-49270896000	0408-09-01	September 1st, 0408	01 SEP 0408	Fifth	0408-01-01	Second	Third	Third	September	245	1st	First Monday	Monday	S2	T2	Q3	Sep	1st Mon	Mon	0408-S2	0408-T2	0408-Q3	0408-09 (Sep)	0408-245	0408-Second Semester	0408-Third Trimester	0408-Third Quarter	0408-09 (September)	0408-W36	0408-W-1	Weekday
4081001	4010101	4080101	4080701	4080901	4081001	4081001	4080929	0408-10-01	0401-01-01	0408-01-01	0408-07-01	0408-09-01	0408-10-01	0408-10-01	0408-09-29	4081001	5	408	2	3	4	10	40	275	1	1	3	-49268304000	0408-10-01	October 1st, 0408	01 OCT 0408	Fifth	0408-01-01	Second	Third	Forth	October	275	1st	First Wednesday	Wednesday	S2	T2	Q4	Oct	1st Wed	Wed	0408-S2	0408-T2	0408-Q4	0408-10 (Oct)	0408-275	0408-Second Semester	0408-Third Trimester	0408-Forth Quarter	0408-10 (October)	0408-W40	0408-W-3	Weekday
