Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0413-01-01	4130101	4130101	0413-01-01	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Tuesday	001	01
0413-01-02	4130102	4130102	0413-01-02	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Wednesday	002	02
0413-01-03	4130103	4130103	0413-01-03	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Thursday	003	03
0413-01-04	4130104	4130104	0413-01-04	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Friday	004	04
0413-01-05	4130105	4130105	0413-01-05	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Saturday	005	05
0413-01-06	4130106	4130106	0413-01-06	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0412-12-31	4121231	1	0412-W01	Sunday	006	06
0413-01-07	4130107	4130107	0413-01-07	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Monday	007	07
0413-01-08	4130108	4130108	0413-01-08	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Tuesday	008	08
0413-01-09	4130109	4130109	0413-01-09	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Wednesday	009	09
0413-01-10	4130110	4130110	0413-01-10	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Thursday	010	10
0413-01-11	4130111	4130111	0413-01-11	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Friday	011	11
0413-01-12	4130112	4130112	0413-01-12	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Saturday	012	12
0413-01-13	4130113	4130113	0413-01-13	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-07	4130107	2	0413-W02	Sunday	013	13
0413-01-14	4130114	4130114	0413-01-14	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Monday	014	14
0413-01-15	4130115	4130115	0413-01-15	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Tuesday	015	15
0413-01-16	4130116	4130116	0413-01-16	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Wednesday	016	16
0413-01-17	4130117	4130117	0413-01-17	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Thursday	017	17
0413-01-18	4130118	4130118	0413-01-18	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Friday	018	18
0413-01-19	4130119	4130119	0413-01-19	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Saturday	019	19
0413-01-20	4130120	4130120	0413-01-20	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-14	4130114	3	0413-W03	Sunday	020	20
0413-01-21	4130121	4130121	0413-01-21	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Monday	021	21
0413-01-22	4130122	4130122	0413-01-22	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Tuesday	022	22
0413-01-23	4130123	4130123	0413-01-23	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Wednesday	023	23
0413-01-24	4130124	4130124	0413-01-24	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Thursday	024	24
0413-01-25	4130125	4130125	0413-01-25	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Friday	025	25
0413-01-26	4130126	4130126	0413-01-26	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Saturday	026	26
0413-01-27	4130127	4130127	0413-01-27	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-21	4130121	4	0413-W04	Sunday	027	27
0413-01-28	4130128	4130128	0413-01-28	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-28	4130128	5	0413-W05	Monday	028	28
0413-01-29	4130129	4130129	0413-01-29	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-28	4130128	5	0413-W05	Tuesday	029	29
0413-01-30	4130130	4130130	0413-01-30	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-28	4130128	5	0413-W05	Wednesday	030	30
0413-01-31	4130131	4130131	0413-01-31	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-28	4130128	5	0413-W05	Thursday	031	31
0413-02-01	4130201	4130201	0413-02-01	0401-01-01	4010101	5	5th	0413-01-01	4130101	413	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-01-01	4130101	1	0413-01-01	0413-02-01	4130201	2	0413-02-01	0413-01-28	4130128	5	0413-W05	Friday	032	01
