DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
4580101	4010101	4580101	4580101	4580101	4580101	4580101	4571231	0458-01-01	0401-01-01	0458-01-01	0458-01-01	0458-01-01	0458-01-01	0458-01-01	0457-12-31	4580101	5	458	1	1	1	1	1	1	1	1	2	-47714054400	0458-01-01	January 1st, 0458	01 JAN 0458	Fifth	0458-01-01	First	First	First	January	001	1st	First Tuesday	Tuesday	S1	T1	Q1	Jan	1st Tue	Tue	0458-S1	0458-T1	0458-Q1	0458-01 (Jan)	0458-001	0458-First Semester	0458-First Trimester	0458-First Quarter	0458-01 (January)	0457-W01	0457-W-2	Weekday
4580201	4010101	4580101	4580101	4580101	4580101	4580201	4580128	0458-02-01	0401-01-01	0458-01-01	0458-01-01	0458-01-01	0458-01-01	0458-02-01	0458-01-28	4580201	5	458	1	1	1	2	5	32	1	1	5	-47711376000	0458-02-01	February 1st, 0458	01 FEB 0458	Fifth	0458-01-01	First	First	First	February	032	1st	First Friday	Friday	S1	T1	Q1	Feb	1st Fri	Fri	0458-S1	0458-T1	0458-Q1	0458-02 (Feb)	0458-032	0458-First Semester	0458-First Trimester	0458-First Quarter	0458-02 (February)	0458-W05	0458-W-5	Weekday
4580301	4010101	4580101	4580101	4580101	4580101	4580301	4580225	0458-03-01	0401-01-01	0458-01-01	0458-01-01	0458-01-01	0458-01-01	0458-03-01	0458-02-25	4580301	5	458	1	1	1	3	9	60	1	1	5	-47708956800	0458-03-01	March 1st, 0458	01 MAR 0458	Fifth	0458-01-01	First	First	First	March	060	1st	First Friday	Friday	S1	T1	Q1	Mar	1st Fri	Fri	0458-S1	0458-T1	0458-Q1	0458-03 (Mar)	0458-060	0458-First Semester	0458-First Trimester	0458-First Quarter	0458-03 (March)	0458-W09	0458-W-5	Weekday
4580401	4010101	4580101	4580101	4580101	4580401	4580401	4580401	0458-04-01	0401-01-01	0458-01-01	0458-01-01	0458-01-01	0458-04-01	0458-04-01	0458-04-01	4580401	5	458	1	1	2	4	14	91	1	1	1	-47706278400	0458-04-01	April 1st, 0458	01 APR 0458	Fifth	0458-01-01	First	First	Second	April	091	1st	First Monday	Monday	S1	T1	Q2	Apr	1st Mon	Mon	0458-S1	0458-T1	0458-Q2	0458-04 (Apr)	0458-091	0458-First Semester	0458-First Trimester	0458-Second Quarter	0458-04 (April)	0458-W14	0458-W-1	Weekday
4580501	4010101	4580101	4580101	4580501	4580401	4580501	4580429	0458-05-01	0401-01-01	0458-01-01	0458-01-01	0458-05-01	0458-04-01	0458-05-01	0458-04-29	4580501	5	458	1	2	2	5	18	121	1	1	3	-47703686400	0458-05-01	May 1st, 0458	01 MAY 0458	Fifth	0458-01-01	First	Second	Second	May	121	1st	First Wednesday	Wednesday	S1	T1	Q2	May	1st Wed	Wed	0458-S1	0458-T1	0458-Q2	0458-05 (May)	0458-121	0458-First Semester	0458-Second Trimester	0458-Second Quarter	0458-05 (May)	0458-W18	0458-W-3	Weekday
4580601	4010101	4580101	4580101	4580501	4580401	4580601	4580527	0458-06-01	0401-01-01	0458-01-01	0458-01-01	0458-05-01	0458-04-01	0458-06-01	0458-05-27	4580601	5	458	1	2	2	6	22	152	1	1	6	-47701008000	0458-06-01	June 1st, 0458	01 JUN 0458	Fifth	0458-01-01	First	Second	Second	June	152	1st	First Saturday	Saturday	S1	T1	Q2	Jun	1st Sat	Sat	0458-S1	0458-T1	0458-Q2	0458-06 (Jun)	0458-152	0458-First Semester	0458-Second Trimester	0458-Second Quarter	0458-06 (June)	0458-W22	0458-W-6	Weekend
4580701	4010101	4580101	4580701	4580501	4580601	4580701	4580701	0458-07-01	0401-01-01	0458-01-01	0458-07-01	0458-05-01	0458-06-01	0458-07-01	0458-07-01	4580701	5	458	2	2	3	7	27	182	1	1	1	-47698416000	0458-07-01	July 1st, 0458	01 JUL 0458	Fifth	0458-01-01	Second	Second	Third	July	182	1st	First Monday	Monday	S2	T2	Q3	Jul	1st Mon	Mon	0458-S2	0458-T2	0458-Q3	0458-07 (Jul)	0458-182	0458-Second Semester	0458-Second Trimester	0458-Third Quarter	0458-07 (July)	0458-W27	0458-W-1	Weekday
4580801	4010101	4580101	4580701	4580501	4580601	4580801	4580729	0458-08-01	0401-01-01	0458-01-01	0458-07-01	0458-05-01	0458-06-01	0458-08-01	0458-07-29	4580801	5	458	2	2	3	8	31	213	1	1	4	-47695737600	0458-08-01	August 1st, 0458	01 AUG 0458	Fifth	0458-01-01	Second	Second	Third	August	213	1st	First Thursday	Thursday	S2	T2	Q3	Aug	1st Thu	Thu	0458-S2	0458-T2	0458-Q3	0458-08 (Aug)	0458-213	0458-Second Semester	0458-Second Trimester	0458-Third Quarter	0458-08 (August)	0458-W31	0458-W-4	Weekday
4580901	4010101	4580101	4580701	4580901	4580601	4580901	4580826	0458-09-01	0401-01-01	0458-01-01	0458-07-01	0458-09-01	0458-06-01	0458-09-01	0458-08-26	4580901	5	458	2	3	3	9	35	244	1	1	7	-47693059200	0458-09-01	September 1st, 0458	01 SEP 0458	Fifth	0458-01-01	Second	Third	Third	September	244	1st	First Sunday	Sunday	S2	T2	Q3	Sep	1st Sun	Sun	0458-S2	0458-T2	0458-Q3	0458-09 (Sep)	0458-244	0458-Second Semester	0458-Third Trimester	0458-Third Quarter	0458-09 (September)	0458-W35	0458-W-7	Weekend
4581001	4010101	4580101	4580701	4580901	4581001	4581001	4580930	0458-10-01	0401-01-01	0458-01-01	0458-07-01	0458-09-01	0458-10-01	0458-10-01	0458-09-30	4581001	5	458	2	3	4	10	40	274	1	1	2	-47690467200	0458-10-01	October 1st, 0458	01 OCT 0458	Fifth	0458-01-01	Second	Third	Forth	October	274	1st	First Tuesday	Tuesday	S2	T2	Q4	Oct	1st Tue	Tue	0458-S2	0458-T2	0458-Q4	0458-10 (Oct)	0458-274	0458-Second Semester	0458-Third Trimester	0458-Forth Quarter	0458-10 (October)	0458-W40	0458-W-2	Weekday
