DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
6650101	6010101	6650101	6650101	6650101	6650101	6650101	6641226	0665-01-01	0601-01-01	0665-01-01	0665-01-01	0665-01-01	0665-01-01	0665-01-01	0664-12-26	6650101	7	665	1	1	1	1	52	1	1	1	7	-41181782400	0665-01-01	January 1st, 0665	01 JAN 0665	Seventh	0665-01-01	First	First	First	January	001	1st	First Sunday	Sunday	S1	T1	Q1	Jan	1st Sun	Sun	0665-S1	0665-T1	0665-Q1	0665-01 (Jan)	0665-001	0665-First Semester	0665-First Trimester	0665-First Quarter	0665-01 (January)	0664-W52	0664-W-7	Weekend
6650201	6010101	6650101	6650101	6650101	6650101	6650201	6650130	0665-02-01	0601-01-01	0665-01-01	0665-01-01	0665-01-01	0665-01-01	0665-02-01	0665-01-30	6650201	7	665	1	1	1	2	5	32	1	1	3	-41179104000	0665-02-01	February 1st, 0665	01 FEB 0665	Seventh	0665-01-01	First	First	First	February	032	1st	First Wednesday	Wednesday	S1	T1	Q1	Feb	1st Wed	Wed	0665-S1	0665-T1	0665-Q1	0665-02 (Feb)	0665-032	0665-First Semester	0665-First Trimester	0665-First Quarter	0665-02 (February)	0665-W05	0665-W-3	Weekday
6650301	6010101	6650101	6650101	6650101	6650101	6650301	6650227	0665-03-01	0601-01-01	0665-01-01	0665-01-01	0665-01-01	0665-01-01	0665-03-01	0665-02-27	6650301	7	665	1	1	1	3	9	60	1	1	3	-41176684800	0665-03-01	March 1st, 0665	01 MAR 0665	Seventh	0665-01-01	First	First	First	March	060	1st	First Wednesday	Wednesday	S1	T1	Q1	Mar	1st Wed	Wed	0665-S1	0665-T1	0665-Q1	0665-03 (Mar)	0665-060	0665-First Semester	0665-First Trimester	0665-First Quarter	0665-03 (March)	0665-W09	0665-W-3	Weekday
6650401	6010101	6650101	6650101	6650101	6650401	6650401	6650327	0665-04-01	0601-01-01	0665-01-01	0665-01-01	0665-01-01	0665-04-01	0665-04-01	0665-03-27	6650401	7	665	1	1	2	4	13	91	1	1	6	-41174006400	0665-04-01	April 1st, 0665	01 APR 0665	Seventh	0665-01-01	First	First	Second	April	091	1st	First Saturday	Saturday	S1	T1	Q2	Apr	1st Sat	Sat	0665-S1	0665-T1	0665-Q2	0665-04 (Apr)	0665-091	0665-First Semester	0665-First Trimester	0665-Second Quarter	0665-04 (April)	0665-W13	0665-W-6	Weekend
6650501	6010101	6650101	6650101	6650501	6650401	6650501	6650501	0665-05-01	0601-01-01	0665-01-01	0665-01-01	0665-05-01	0665-04-01	0665-05-01	0665-05-01	6650501	7	665	1	2	2	5	18	121	1	1	1	-41171414400	0665-05-01	May 1st, 0665	01 MAY 0665	Seventh	0665-01-01	First	Second	Second	May	121	1st	First Monday	Monday	S1	T1	Q2	May	1st Mon	Mon	0665-S1	0665-T1	0665-Q2	0665-05 (May)	0665-121	0665-First Semester	0665-Second Trimester	0665-Second Quarter	0665-05 (May)	0665-W18	0665-W-1	Weekday
6650601	6010101	6650101	6650101	6650501	6650401	6650601	6650529	0665-06-01	0601-01-01	0665-01-01	0665-01-01	0665-05-01	0665-04-01	0665-06-01	0665-05-29	6650601	7	665	1	2	2	6	22	152	1	1	4	-41168736000	0665-06-01	June 1st, 0665	01 JUN 0665	Seventh	0665-01-01	First	Second	Second	June	152	1st	First Thursday	Thursday	S1	T1	Q2	Jun	1st Thu	Thu	0665-S1	0665-T1	0665-Q2	0665-06 (Jun)	0665-152	0665-First Semester	0665-Second Trimester	0665-Second Quarter	0665-06 (June)	0665-W22	0665-W-4	Weekday
6650701	6010101	6650101	6650701	6650501	6650601	6650701	6650626	0665-07-01	0601-01-01	0665-01-01	0665-07-01	0665-05-01	0665-06-01	0665-07-01	0665-06-26	6650701	7	665	2	2	3	7	26	182	1	1	6	-41166144000	0665-07-01	July 1st, 0665	01 JUL 0665	Seventh	0665-01-01	Second	Second	Third	July	182	1st	First Saturday	Saturday	S2	T2	Q3	Jul	1st Sat	Sat	0665-S2	0665-T2	0665-Q3	0665-07 (Jul)	0665-182	0665-Second Semester	0665-Second Trimester	0665-Third Quarter	0665-07 (July)	0665-W26	0665-W-6	Weekend
6650801	6010101	6650101	6650701	6650501	6650601	6650801	6650731	0665-08-01	0601-01-01	0665-01-01	0665-07-01	0665-05-01	0665-06-01	0665-08-01	0665-07-31	6650801	7	665	2	2	3	8	31	213	1	1	2	-41163465600	0665-08-01	August 1st, 0665	01 AUG 0665	Seventh	0665-01-01	Second	Second	Third	August	213	1st	First Tuesday	Tuesday	S2	T2	Q3	Aug	1st Tue	Tue	0665-S2	0665-T2	0665-Q3	0665-08 (Aug)	0665-213	0665-Second Semester	0665-Second Trimester	0665-Third Quarter	0665-08 (August)	0665-W31	0665-W-2	Weekday
6650901	6010101	6650101	6650701	6650901	6650601	6650901	6650828	0665-09-01	0601-01-01	0665-01-01	0665-07-01	0665-09-01	0665-06-01	0665-09-01	0665-08-28	6650901	7	665	2	3	3	9	35	244	1	1	5	-41160787200	0665-09-01	September 1st, 0665	01 SEP 0665	Seventh	0665-01-01	Second	Third	Third	September	244	1st	First Friday	Friday	S2	T2	Q3	Sep	1st Fri	Fri	0665-S2	0665-T2	0665-Q3	0665-09 (Sep)	0665-244	0665-Second Semester	0665-Third Trimester	0665-Third Quarter	0665-09 (September)	0665-W35	0665-W-5	Weekday
6651001	6010101	6650101	6650701	6650901	6651001	6651001	6650925	0665-10-01	0601-01-01	0665-01-01	0665-07-01	0665-09-01	0665-10-01	0665-10-01	0665-09-25	6651001	7	665	2	3	4	10	39	274	1	1	7	-41158195200	0665-10-01	October 1st, 0665	01 OCT 0665	Seventh	0665-01-01	Second	Third	Forth	October	274	1st	First Sunday	Sunday	S2	T2	Q4	Oct	1st Sun	Sun	0665-S2	0665-T2	0665-Q4	0665-10 (Oct)	0665-274	0665-Second Semester	0665-Third Trimester	0665-Forth Quarter	0665-10 (October)	0665-W39	0665-W-7	Weekend
