DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
6830101	6010101	6830101	6830101	6830101	6830101	6830101	6830101	0683-01-01	0601-01-01	0683-01-01	0683-01-01	0683-01-01	0683-01-01	0683-01-01	0683-01-01	6830101	7	683	1	1	1	1	1	1	1	1	1	-40613788800	0683-01-01	January 1st, 0683	01 JAN 0683	Seventh	0683-01-01	First	First	First	January	001	1st	First Monday	Monday	S1	T1	Q1	Jan	1st Mon	Mon	0683-S1	0683-T1	0683-Q1	0683-01 (Jan)	0683-001	0683-First Semester	0683-First Trimester	0683-First Quarter	0683-01 (January)	0683-W01	0683-W-1	Weekday
6830201	6010101	6830101	6830101	6830101	6830101	6830201	6830129	0683-02-01	0601-01-01	0683-01-01	0683-01-01	0683-01-01	0683-01-01	0683-02-01	0683-01-29	6830201	7	683	1	1	1	2	5	32	1	1	4	-40611110400	0683-02-01	February 1st, 0683	01 FEB 0683	Seventh	0683-01-01	First	First	First	February	032	1st	First Thursday	Thursday	S1	T1	Q1	Feb	1st Thu	Thu	0683-S1	0683-T1	0683-Q1	0683-02 (Feb)	0683-032	0683-First Semester	0683-First Trimester	0683-First Quarter	0683-02 (February)	0683-W05	0683-W-4	Weekday
6830301	6010101	6830101	6830101	6830101	6830101	6830301	6830226	0683-03-01	0601-01-01	0683-01-01	0683-01-01	0683-01-01	0683-01-01	0683-03-01	0683-02-26	6830301	7	683	1	1	1	3	9	60	1	1	4	-40608691200	0683-03-01	March 1st, 0683	01 MAR 0683	Seventh	0683-01-01	First	First	First	March	060	1st	First Thursday	Thursday	S1	T1	Q1	Mar	1st Thu	Thu	0683-S1	0683-T1	0683-Q1	0683-03 (Mar)	0683-060	0683-First Semester	0683-First Trimester	0683-First Quarter	0683-03 (March)	0683-W09	0683-W-4	Weekday
6830401	6010101	6830101	6830101	6830101	6830401	6830401	6830326	0683-04-01	0601-01-01	0683-01-01	0683-01-01	0683-01-01	0683-04-01	0683-04-01	0683-03-26	6830401	7	683	1	1	2	4	13	91	1	1	7	-40606012800	0683-04-01	April 1st, 0683	01 APR 0683	Seventh	0683-01-01	First	First	Second	April	091	1st	First Sunday	Sunday	S1	T1	Q2	Apr	1st Sun	Sun	0683-S1	0683-T1	0683-Q2	0683-04 (Apr)	0683-091	0683-First Semester	0683-First Trimester	0683-Second Quarter	0683-04 (April)	0683-W13	0683-W-7	Weekend
6830501	6010101	6830101	6830101	6830501	6830401	6830501	6830430	0683-05-01	0601-01-01	0683-01-01	0683-01-01	0683-05-01	0683-04-01	0683-05-01	0683-04-30	6830501	7	683	1	2	2	5	18	121	1	1	2	-40603420800	0683-05-01	May 1st, 0683	01 MAY 0683	Seventh	0683-01-01	First	Second	Second	May	121	1st	First Tuesday	Tuesday	S1	T1	Q2	May	1st Tue	Tue	0683-S1	0683-T1	0683-Q2	0683-05 (May)	0683-121	0683-First Semester	0683-Second Trimester	0683-Second Quarter	0683-05 (May)	0683-W18	0683-W-2	Weekday
6830601	6010101	6830101	6830101	6830501	6830401	6830601	6830528	0683-06-01	0601-01-01	0683-01-01	0683-01-01	0683-05-01	0683-04-01	0683-06-01	0683-05-28	6830601	7	683	1	2	2	6	22	152	1	1	5	-40600742400	0683-06-01	June 1st, 0683	01 JUN 0683	Seventh	0683-01-01	First	Second	Second	June	152	1st	First Friday	Friday	S1	T1	Q2	Jun	1st Fri	Fri	0683-S1	0683-T1	0683-Q2	0683-06 (Jun)	0683-152	0683-First Semester	0683-Second Trimester	0683-Second Quarter	0683-06 (June)	0683-W22	0683-W-5	Weekday
6830701	6010101	6830101	6830701	6830501	6830601	6830701	6830625	0683-07-01	0601-01-01	0683-01-01	0683-07-01	0683-05-01	0683-06-01	0683-07-01	0683-06-25	6830701	7	683	2	2	3	7	26	182	1	1	7	-40598150400	0683-07-01	July 1st, 0683	01 JUL 0683	Seventh	0683-01-01	Second	Second	Third	July	182	1st	First Sunday	Sunday	S2	T2	Q3	Jul	1st Sun	Sun	0683-S2	0683-T2	0683-Q3	0683-07 (Jul)	0683-182	0683-Second Semester	0683-Second Trimester	0683-Third Quarter	0683-07 (July)	0683-W26	0683-W-7	Weekend
6830801	6010101	6830101	6830701	6830501	6830601	6830801	6830730	0683-08-01	0601-01-01	0683-01-01	0683-07-01	0683-05-01	0683-06-01	0683-08-01	0683-07-30	6830801	7	683	2	2	3	8	31	213	1	1	3	-40595472000	0683-08-01	August 1st, 0683	01 AUG 0683	Seventh	0683-01-01	Second	Second	Third	August	213	1st	First Wednesday	Wednesday	S2	T2	Q3	Aug	1st Wed	Wed	0683-S2	0683-T2	0683-Q3	0683-08 (Aug)	0683-213	0683-Second Semester	0683-Second Trimester	0683-Third Quarter	0683-08 (August)	0683-W31	0683-W-3	Weekday
6830901	6010101	6830101	6830701	6830901	6830601	6830901	6830827	0683-09-01	0601-01-01	0683-01-01	0683-07-01	0683-09-01	0683-06-01	0683-09-01	0683-08-27	6830901	7	683	2	3	3	9	35	244	1	1	6	-40592793600	0683-09-01	September 1st, 0683	01 SEP 0683	Seventh	0683-01-01	Second	Third	Third	September	244	1st	First Saturday	Saturday	S2	T2	Q3	Sep	1st Sat	Sat	0683-S2	0683-T2	0683-Q3	0683-09 (Sep)	0683-244	0683-Second Semester	0683-Third Trimester	0683-Third Quarter	0683-09 (September)	0683-W35	0683-W-6	Weekend
6831001	6010101	6830101	6830701	6830901	6831001	6831001	6831001	0683-10-01	0601-01-01	0683-01-01	0683-07-01	0683-09-01	0683-10-01	0683-10-01	0683-10-01	6831001	7	683	2	3	4	10	40	274	1	1	1	-40590201600	0683-10-01	October 1st, 0683	01 OCT 0683	Seventh	0683-01-01	Second	Third	Forth	October	274	1st	First Monday	Monday	S2	T2	Q4	Oct	1st Mon	Mon	0683-S2	0683-T2	0683-Q4	0683-10 (Oct)	0683-274	0683-Second Semester	0683-Third Trimester	0683-Forth Quarter	0683-10 (October)	0683-W40	0683-W-1	Weekday
