Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0939-01-01	9390101	9390101	0939-01-01	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0938-12-29	9381229	1	0938-W01	Thursday	001	01
0939-01-02	9390102	9390102	0939-01-02	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0938-12-29	9381229	1	0938-W01	Friday	002	02
0939-01-03	9390103	9390103	0939-01-03	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0938-12-29	9381229	1	0938-W01	Saturday	003	03
0939-01-04	9390104	9390104	0939-01-04	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0938-12-29	9381229	1	0938-W01	Sunday	004	04
0939-01-05	9390105	9390105	0939-01-05	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Monday	005	05
0939-01-06	9390106	9390106	0939-01-06	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Tuesday	006	06
0939-01-07	9390107	9390107	0939-01-07	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Wednesday	007	07
0939-01-08	9390108	9390108	0939-01-08	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Thursday	008	08
0939-01-09	9390109	9390109	0939-01-09	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Friday	009	09
0939-01-10	9390110	9390110	0939-01-10	0901-01-01	9010101	10	10th	0939-01-01	9390101	939	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-01	9390101	1	0939-01-01	0939-01-05	9390105	2	0939-W02	Saturday	010	10
