DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
19600101	19010101	19600101	19600101	19600101	19600101	19600101	19591228	1960-01-01	1901-01-01	1960-01-01	1960-01-01	1960-01-01	1960-01-01	1960-01-01	1959-12-28	19600101	20	1960	1	1	1	1	53	1	1	1	5	-315619200	1960-01-01	January 1st, 1960	01 JAN 1960	Twenty-	1960-01-01	First	First	First	January	001	1st	First Friday	Friday	S1	T1	Q1	Jan	1st Fri	Fri	1960-S1	1960-T1	1960-Q1	1960-01 (Jan)	1960-001	1960-First Semester	1960-First Trimester	1960-First Quarter	1960-01 (January)	1959-W53	1959-W-5	Weekday
19600201	19010101	19600101	19600101	19600101	19600101	19600201	19600201	1960-02-01	1901-01-01	1960-01-01	1960-01-01	1960-01-01	1960-01-01	1960-02-01	1960-02-01	19600201	20	1960	1	1	1	2	5	32	1	1	1	-312940800	1960-02-01	February 1st, 1960	01 FEB 1960	Twenty-	1960-01-01	First	First	First	February	032	1st	First Monday	Monday	S1	T1	Q1	Feb	1st Mon	Mon	1960-S1	1960-T1	1960-Q1	1960-02 (Feb)	1960-032	1960-First Semester	1960-First Trimester	1960-First Quarter	1960-02 (February)	1960-W05	1960-W-1	Weekday
19600301	19010101	19600101	19600101	19600101	19600101	19600301	19600229	1960-03-01	1901-01-01	1960-01-01	1960-01-01	1960-01-01	1960-01-01	1960-03-01	1960-02-29	19600301	20	1960	1	1	1	3	9	61	1	1	2	-310435200	1960-03-01	March 1st, 1960	01 MAR 1960	Twenty-	1960-01-01	First	First	First	March	061	1st	First Tuesday	Tuesday	S1	T1	Q1	Mar	1st Tue	Tue	1960-S1	1960-T1	1960-Q1	1960-03 (Mar)	1960-061	1960-First Semester	1960-First Trimester	1960-First Quarter	1960-03 (March)	1960-W09	1960-W-2	Weekday
19600401	19010101	19600101	19600101	19600101	19600401	19600401	19600328	1960-04-01	1901-01-01	1960-01-01	1960-01-01	1960-01-01	1960-04-01	1960-04-01	1960-03-28	19600401	20	1960	1	1	2	4	13	92	1	1	5	-307756800	1960-04-01	April 1st, 1960	01 APR 1960	Twenty-	1960-01-01	First	First	Second	April	092	1st	First Friday	Friday	S1	T1	Q2	Apr	1st Fri	Fri	1960-S1	1960-T1	1960-Q2	1960-04 (Apr)	1960-092	1960-First Semester	1960-First Trimester	1960-Second Quarter	1960-04 (April)	1960-W13	1960-W-5	Weekday
19600501	19010101	19600101	19600101	19600501	19600401	19600501	19600425	1960-05-01	1901-01-01	1960-01-01	1960-01-01	1960-05-01	1960-04-01	1960-05-01	1960-04-25	19600501	20	1960	1	2	2	5	17	122	1	1	7	-305164800	1960-05-01	May 1st, 1960	01 MAY 1960	Twenty-	1960-01-01	First	Second	Second	May	122	1st	First Sunday	Sunday	S1	T1	Q2	May	1st Sun	Sun	1960-S1	1960-T1	1960-Q2	1960-05 (May)	1960-122	1960-First Semester	1960-Second Trimester	1960-Second Quarter	1960-05 (May)	1960-W17	1960-W-7	Weekend
19600601	19010101	19600101	19600101	19600501	19600401	19600601	19600530	1960-06-01	1901-01-01	1960-01-01	1960-01-01	1960-05-01	1960-04-01	1960-06-01	1960-05-30	19600601	20	1960	1	2	2	6	22	153	1	1	3	-302486400	1960-06-01	June 1st, 1960	01 JUN 1960	Twenty-	1960-01-01	First	Second	Second	June	153	1st	First Wednesday	Wednesday	S1	T1	Q2	Jun	1st Wed	Wed	1960-S1	1960-T1	1960-Q2	1960-06 (Jun)	1960-153	1960-First Semester	1960-Second Trimester	1960-Second Quarter	1960-06 (June)	1960-W22	1960-W-3	Weekday
19600701	19010101	19600101	19600701	19600501	19600601	19600701	19600627	1960-07-01	1901-01-01	1960-01-01	1960-07-01	1960-05-01	1960-06-01	1960-07-01	1960-06-27	19600701	20	1960	2	2	3	7	26	183	1	1	5	-299894400	1960-07-01	July 1st, 1960	01 JUL 1960	Twenty-	1960-01-01	Second	Second	Third	July	183	1st	First Friday	Friday	S2	T2	Q3	Jul	1st Fri	Fri	1960-S2	1960-T2	1960-Q3	1960-07 (Jul)	1960-183	1960-Second Semester	1960-Second Trimester	1960-Third Quarter	1960-07 (July)	1960-W26	1960-W-5	Weekday
19600801	19010101	19600101	19600701	19600501	19600601	19600801	19600801	1960-08-01	1901-01-01	1960-01-01	1960-07-01	1960-05-01	1960-06-01	1960-08-01	1960-08-01	19600801	20	1960	2	2	3	8	31	214	1	1	1	-297216000	1960-08-01	August 1st, 1960	01 AUG 1960	Twenty-	1960-01-01	Second	Second	Third	August	214	1st	First Monday	Monday	S2	T2	Q3	Aug	1st Mon	Mon	1960-S2	1960-T2	1960-Q3	1960-08 (Aug)	1960-214	1960-Second Semester	1960-Second Trimester	1960-Third Quarter	1960-08 (August)	1960-W31	1960-W-1	Weekday
19600901	19010101	19600101	19600701	19600901	19600601	19600901	19600829	1960-09-01	1901-01-01	1960-01-01	1960-07-01	1960-09-01	1960-06-01	1960-09-01	1960-08-29	19600901	20	1960	2	3	3	9	35	245	1	1	4	-294537600	1960-09-01	September 1st, 1960	01 SEP 1960	Twenty-	1960-01-01	Second	Third	Third	September	245	1st	First Thursday	Thursday	S2	T2	Q3	Sep	1st Thu	Thu	1960-S2	1960-T2	1960-Q3	1960-09 (Sep)	1960-245	1960-Second Semester	1960-Third Trimester	1960-Third Quarter	1960-09 (September)	1960-W35	1960-W-4	Weekday
19601001	19010101	19600101	19600701	19600901	19601001	19601001	19600926	1960-10-01	1901-01-01	1960-01-01	1960-07-01	1960-09-01	1960-10-01	1960-10-01	1960-09-26	19601001	20	1960	2	3	4	10	39	275	1	1	6	-291945600	1960-10-01	October 1st, 1960	01 OCT 1960	Twenty-	1960-01-01	Second	Third	Forth	October	275	1st	First Saturday	Saturday	S2	T2	Q4	Oct	1st Sat	Sat	1960-S2	1960-T2	1960-Q4	1960-10 (Oct)	1960-275	1960-Second Semester	1960-Third Trimester	1960-Forth Quarter	1960-10 (October)	1960-W39	1960-W-6	Weekend
