Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0776-01-01	7760101	7760101	0776-01-01	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0775-12-29	7751229	1	0775-W01	Thursday	001	01
0776-01-02	7760102	7760102	0776-01-02	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0775-12-29	7751229	1	0775-W01	Friday	002	02
0776-01-03	7760103	7760103	0776-01-03	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0775-12-29	7751229	1	0775-W01	Saturday	003	03
0776-01-04	7760104	7760104	0776-01-04	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0775-12-29	7751229	1	0775-W01	Sunday	004	04
0776-01-05	7760105	7760105	0776-01-05	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Monday	005	05
0776-01-06	7760106	7760106	0776-01-06	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Tuesday	006	06
0776-01-07	7760107	7760107	0776-01-07	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Wednesday	007	07
0776-01-08	7760108	7760108	0776-01-08	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Thursday	008	08
0776-01-09	7760109	7760109	0776-01-09	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Friday	009	09
0776-01-10	7760110	7760110	0776-01-10	0701-01-01	7010101	8	8th	0776-01-01	7760101	776	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-01	7760101	1	0776-01-01	0776-01-05	7760105	2	0776-W02	Saturday	010	10
