Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0746-01-01	7460101	7460101	0746-01-01	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Tuesday	001	01
0746-01-02	7460102	7460102	0746-01-02	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Wednesday	002	02
0746-01-03	7460103	7460103	0746-01-03	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Thursday	003	03
0746-01-04	7460104	7460104	0746-01-04	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Friday	004	04
0746-01-05	7460105	7460105	0746-01-05	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Saturday	005	05
0746-01-06	7460106	7460106	0746-01-06	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0745-12-31	7451231	1	0745-W01	Sunday	006	06
0746-01-07	7460107	7460107	0746-01-07	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-07	7460107	2	0746-W02	Monday	007	07
0746-01-08	7460108	7460108	0746-01-08	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-07	7460107	2	0746-W02	Tuesday	008	08
0746-01-09	7460109	7460109	0746-01-09	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-07	7460107	2	0746-W02	Wednesday	009	09
0746-01-10	7460110	7460110	0746-01-10	0701-01-01	7010101	8	8th	0746-01-01	7460101	746	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-01	7460101	1	0746-01-01	0746-01-07	7460107	2	0746-W02	Thursday	010	10
