Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2124-01-01	21240101	21240101	2124-01-01	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2123-12-27	21231227	52	2123-W52	Saturday	001	01
2124-01-02	21240102	21240102	2124-01-02	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2123-12-27	21231227	52	2123-W52	Sunday	002	02
2124-01-03	21240103	21240103	2124-01-03	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Monday	003	03
2124-01-04	21240104	21240104	2124-01-04	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Tuesday	004	04
2124-01-05	21240105	21240105	2124-01-05	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Wednesday	005	05
2124-01-06	21240106	21240106	2124-01-06	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Thursday	006	06
2124-01-07	21240107	21240107	2124-01-07	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Friday	007	07
2124-01-08	21240108	21240108	2124-01-08	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Saturday	008	08
2124-01-09	21240109	21240109	2124-01-09	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-03	21240103	1	2124-W01	Sunday	009	09
2124-01-10	21240110	21240110	2124-01-10	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Monday	010	10
2124-01-11	21240111	21240111	2124-01-11	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Tuesday	011	11
2124-01-12	21240112	21240112	2124-01-12	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Wednesday	012	12
2124-01-13	21240113	21240113	2124-01-13	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Thursday	013	13
2124-01-14	21240114	21240114	2124-01-14	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Friday	014	14
2124-01-15	21240115	21240115	2124-01-15	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Saturday	015	15
2124-01-16	21240116	21240116	2124-01-16	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-10	21240110	2	2124-W02	Sunday	016	16
2124-01-17	21240117	21240117	2124-01-17	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Monday	017	17
2124-01-18	21240118	21240118	2124-01-18	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Tuesday	018	18
2124-01-19	21240119	21240119	2124-01-19	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Wednesday	019	19
2124-01-20	21240120	21240120	2124-01-20	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Thursday	020	20
2124-01-21	21240121	21240121	2124-01-21	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Friday	021	21
2124-01-22	21240122	21240122	2124-01-22	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Saturday	022	22
2124-01-23	21240123	21240123	2124-01-23	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-17	21240117	3	2124-W03	Sunday	023	23
2124-01-24	21240124	21240124	2124-01-24	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-24	21240124	4	2124-W04	Monday	024	24
2124-01-25	21240125	21240125	2124-01-25	2101-01-01	21010101	22	22nd	2124-01-01	21240101	2124	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-01	21240101	1	2124-01-01	2124-01-24	21240124	4	2124-W04	Tuesday	025	25
