DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
16720101	16010101	16720101	16720101	16720101	16720101	16720101	16711228	1672-01-01	1601-01-01	1672-01-01	1672-01-01	1672-01-01	1672-01-01	1672-01-01	1671-12-28	16720101	17	1672	1	1	1	1	53	1	1	1	5	-9403948800	1672-01-01	January 1st, 1672	01 JAN 1672	Seventeenth	1672-01-01	First	First	First	January	001	1st	First Friday	Friday	S1	T1	Q1	Jan	1st Fri	Fri	1672-S1	1672-T1	1672-Q1	1672-01 (Jan)	1672-001	1672-First Semester	1672-First Trimester	1672-First Quarter	1672-01 (January)	1671-W53	1671-W-5	Weekday
16720201	16010101	16720101	16720101	16720101	16720101	16720201	16720201	1672-02-01	1601-01-01	1672-01-01	1672-01-01	1672-01-01	1672-01-01	1672-02-01	1672-02-01	16720201	17	1672	1	1	1	2	5	32	1	1	1	-9401270400	1672-02-01	February 1st, 1672	01 FEB 1672	Seventeenth	1672-01-01	First	First	First	February	032	1st	First Monday	Monday	S1	T1	Q1	Feb	1st Mon	Mon	1672-S1	1672-T1	1672-Q1	1672-02 (Feb)	1672-032	1672-First Semester	1672-First Trimester	1672-First Quarter	1672-02 (February)	1672-W05	1672-W-1	Weekday
16720301	16010101	16720101	16720101	16720101	16720101	16720301	16720229	1672-03-01	1601-01-01	1672-01-01	1672-01-01	1672-01-01	1672-01-01	1672-03-01	1672-02-29	16720301	17	1672	1	1	1	3	9	61	1	1	2	-9398764800	1672-03-01	March 1st, 1672	01 MAR 1672	Seventeenth	1672-01-01	First	First	First	March	061	1st	First Tuesday	Tuesday	S1	T1	Q1	Mar	1st Tue	Tue	1672-S1	1672-T1	1672-Q1	1672-03 (Mar)	1672-061	1672-First Semester	1672-First Trimester	1672-First Quarter	1672-03 (March)	1672-W09	1672-W-2	Weekday
16720401	16010101	16720101	16720101	16720101	16720401	16720401	16720328	1672-04-01	1601-01-01	1672-01-01	1672-01-01	1672-01-01	1672-04-01	1672-04-01	1672-03-28	16720401	17	1672	1	1	2	4	13	92	1	1	5	-9396086400	1672-04-01	April 1st, 1672	01 APR 1672	Seventeenth	1672-01-01	First	First	Second	April	092	1st	First Friday	Friday	S1	T1	Q2	Apr	1st Fri	Fri	1672-S1	1672-T1	1672-Q2	1672-04 (Apr)	1672-092	1672-First Semester	1672-First Trimester	1672-Second Quarter	1672-04 (April)	1672-W13	1672-W-5	Weekday
16720501	16010101	16720101	16720101	16720501	16720401	16720501	16720425	1672-05-01	1601-01-01	1672-01-01	1672-01-01	1672-05-01	1672-04-01	1672-05-01	1672-04-25	16720501	17	1672	1	2	2	5	17	122	1	1	7	-9393494400	1672-05-01	May 1st, 1672	01 MAY 1672	Seventeenth	1672-01-01	First	Second	Second	May	122	1st	First Sunday	Sunday	S1	T1	Q2	May	1st Sun	Sun	1672-S1	1672-T1	1672-Q2	1672-05 (May)	1672-122	1672-First Semester	1672-Second Trimester	1672-Second Quarter	1672-05 (May)	1672-W17	1672-W-7	Weekend
16720601	16010101	16720101	16720101	16720501	16720401	16720601	16720530	1672-06-01	1601-01-01	1672-01-01	1672-01-01	1672-05-01	1672-04-01	1672-06-01	1672-05-30	16720601	17	1672	1	2	2	6	22	153	1	1	3	-9390816000	1672-06-01	June 1st, 1672	01 JUN 1672	Seventeenth	1672-01-01	First	Second	Second	June	153	1st	First Wednesday	Wednesday	S1	T1	Q2	Jun	1st Wed	Wed	1672-S1	1672-T1	1672-Q2	1672-06 (Jun)	1672-153	1672-First Semester	1672-Second Trimester	1672-Second Quarter	1672-06 (June)	1672-W22	1672-W-3	Weekday
16720701	16010101	16720101	16720701	16720501	16720601	16720701	16720627	1672-07-01	1601-01-01	1672-01-01	1672-07-01	1672-05-01	1672-06-01	1672-07-01	1672-06-27	16720701	17	1672	2	2	3	7	26	183	1	1	5	-9388224000	1672-07-01	July 1st, 1672	01 JUL 1672	Seventeenth	1672-01-01	Second	Second	Third	July	183	1st	First Friday	Friday	S2	T2	Q3	Jul	1st Fri	Fri	1672-S2	1672-T2	1672-Q3	1672-07 (Jul)	1672-183	1672-Second Semester	1672-Second Trimester	1672-Third Quarter	1672-07 (July)	1672-W26	1672-W-5	Weekday
16720801	16010101	16720101	16720701	16720501	16720601	16720801	16720801	1672-08-01	1601-01-01	1672-01-01	1672-07-01	1672-05-01	1672-06-01	1672-08-01	1672-08-01	16720801	17	1672	2	2	3	8	31	214	1	1	1	-9385545600	1672-08-01	August 1st, 1672	01 AUG 1672	Seventeenth	1672-01-01	Second	Second	Third	August	214	1st	First Monday	Monday	S2	T2	Q3	Aug	1st Mon	Mon	1672-S2	1672-T2	1672-Q3	1672-08 (Aug)	1672-214	1672-Second Semester	1672-Second Trimester	1672-Third Quarter	1672-08 (August)	1672-W31	1672-W-1	Weekday
16720901	16010101	16720101	16720701	16720901	16720601	16720901	16720829	1672-09-01	1601-01-01	1672-01-01	1672-07-01	1672-09-01	1672-06-01	1672-09-01	1672-08-29	16720901	17	1672	2	3	3	9	35	245	1	1	4	-9382867200	1672-09-01	September 1st, 1672	01 SEP 1672	Seventeenth	1672-01-01	Second	Third	Third	September	245	1st	First Thursday	Thursday	S2	T2	Q3	Sep	1st Thu	Thu	1672-S2	1672-T2	1672-Q3	1672-09 (Sep)	1672-245	1672-Second Semester	1672-Third Trimester	1672-Third Quarter	1672-09 (September)	1672-W35	1672-W-4	Weekday
16721001	16010101	16720101	16720701	16720901	16721001	16721001	16720926	1672-10-01	1601-01-01	1672-01-01	1672-07-01	1672-09-01	1672-10-01	1672-10-01	1672-09-26	16721001	17	1672	2	3	4	10	39	275	1	1	6	-9380275200	1672-10-01	October 1st, 1672	01 OCT 1672	Seventeenth	1672-01-01	Second	Third	Forth	October	275	1st	First Saturday	Saturday	S2	T2	Q4	Oct	1st Sat	Sat	1672-S2	1672-T2	1672-Q4	1672-10 (Oct)	1672-275	1672-Second Semester	1672-Third Trimester	1672-Forth Quarter	1672-10 (October)	1672-W39	1672-W-6	Weekend
16721101	16010101	16720101	16720701	16720901	16721001	16721101	16721031	1672-11-01	1601-01-01	1672-01-01	1672-07-01	1672-09-01	1672-10-01	1672-11-01	1672-10-31	16721101	17	1672	2	3	4	11	44	306	1	1	2	-9377596800	1672-11-01	November 1st, 1672	01 NOV 1672	Seventeenth	1672-01-01	Second	Third	Forth	November	306	1st	First Tuesday	Tuesday	S2	T2	Q4	Nov	1st Tue	Tue	1672-S2	1672-T2	1672-Q4	1672-11 (Nov)	1672-306	1672-Second Semester	1672-Third Trimester	1672-Forth Quarter	1672-11 (November)	1672-W44	1672-W-2	Weekday
16721201	16010101	16720101	16720701	16720901	16721001	16721201	16721128	1672-12-01	1601-01-01	1672-01-01	1672-07-01	1672-09-01	1672-10-01	1672-12-01	1672-11-28	16721201	17	1672	2	3	4	12	48	336	1	1	4	-9375004800	1672-12-01	December 1st, 1672	01 DEC 1672	Seventeenth	1672-01-01	Second	Third	Forth	December	336	1st	First Thursday	Thursday	S2	T2	Q4	Dec	1st Thu	Thu	1672-S2	1672-T2	1672-Q4	1672-12 (Dec)	1672-336	1672-Second Semester	1672-Third Trimester	1672-Forth Quarter	1672-12 (December)	1672-W48	1672-W-4	Weekday
