DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
5170101	5010101	5170101	5170101	5170101	5170101	5170101	5161228	0517-01-01	0501-01-01	0517-01-01	0517-01-01	0517-01-01	0517-01-01	0517-01-01	0516-12-28	5170101	6	517	1	1	1	1	53	1	1	1	5	-45852220800	0517-01-01	January 1st, 0517	01 JAN 0517	Sixth	0517-01-01	First	First	First	January	001	1st	First Friday	Friday	S1	T1	Q1	Jan	1st Fri	Fri	0517-S1	0517-T1	0517-Q1	0517-01 (Jan)	0517-001	0517-First Semester	0517-First Trimester	0517-First Quarter	0517-01 (January)	0516-W53	0516-W-5	Weekday
5170201	5010101	5170101	5170101	5170101	5170101	5170201	5170201	0517-02-01	0501-01-01	0517-01-01	0517-01-01	0517-01-01	0517-01-01	0517-02-01	0517-02-01	5170201	6	517	1	1	1	2	5	32	1	1	1	-45849542400	0517-02-01	February 1st, 0517	01 FEB 0517	Sixth	0517-01-01	First	First	First	February	032	1st	First Monday	Monday	S1	T1	Q1	Feb	1st Mon	Mon	0517-S1	0517-T1	0517-Q1	0517-02 (Feb)	0517-032	0517-First Semester	0517-First Trimester	0517-First Quarter	0517-02 (February)	0517-W05	0517-W-1	Weekday
5170301	5010101	5170101	5170101	5170101	5170101	5170301	5170301	0517-03-01	0501-01-01	0517-01-01	0517-01-01	0517-01-01	0517-01-01	0517-03-01	0517-03-01	5170301	6	517	1	1	1	3	9	60	1	1	1	-45847123200	0517-03-01	March 1st, 0517	01 MAR 0517	Sixth	0517-01-01	First	First	First	March	060	1st	First Monday	Monday	S1	T1	Q1	Mar	1st Mon	Mon	0517-S1	0517-T1	0517-Q1	0517-03 (Mar)	0517-060	0517-First Semester	0517-First Trimester	0517-First Quarter	0517-03 (March)	0517-W09	0517-W-1	Weekday
5170401	5010101	5170101	5170101	5170101	5170401	5170401	5170329	0517-04-01	0501-01-01	0517-01-01	0517-01-01	0517-01-01	0517-04-01	0517-04-01	0517-03-29	5170401	6	517	1	1	2	4	13	91	1	1	4	-45844444800	0517-04-01	April 1st, 0517	01 APR 0517	Sixth	0517-01-01	First	First	Second	April	091	1st	First Thursday	Thursday	S1	T1	Q2	Apr	1st Thu	Thu	0517-S1	0517-T1	0517-Q2	0517-04 (Apr)	0517-091	0517-First Semester	0517-First Trimester	0517-Second Quarter	0517-04 (April)	0517-W13	0517-W-4	Weekday
5170501	5010101	5170101	5170101	5170501	5170401	5170501	5170426	0517-05-01	0501-01-01	0517-01-01	0517-01-01	0517-05-01	0517-04-01	0517-05-01	0517-04-26	5170501	6	517	1	2	2	5	17	121	1	1	6	-45841852800	0517-05-01	May 1st, 0517	01 MAY 0517	Sixth	0517-01-01	First	Second	Second	May	121	1st	First Saturday	Saturday	S1	T1	Q2	May	1st Sat	Sat	0517-S1	0517-T1	0517-Q2	0517-05 (May)	0517-121	0517-First Semester	0517-Second Trimester	0517-Second Quarter	0517-05 (May)	0517-W17	0517-W-6	Weekend
5170601	5010101	5170101	5170101	5170501	5170401	5170601	5170531	0517-06-01	0501-01-01	0517-01-01	0517-01-01	0517-05-01	0517-04-01	0517-06-01	0517-05-31	5170601	6	517	1	2	2	6	22	152	1	1	2	-45839174400	0517-06-01	June 1st, 0517	01 JUN 0517	Sixth	0517-01-01	First	Second	Second	June	152	1st	First Tuesday	Tuesday	S1	T1	Q2	Jun	1st Tue	Tue	0517-S1	0517-T1	0517-Q2	0517-06 (Jun)	0517-152	0517-First Semester	0517-Second Trimester	0517-Second Quarter	0517-06 (June)	0517-W22	0517-W-2	Weekday
5170701	5010101	5170101	5170701	5170501	5170601	5170701	5170628	0517-07-01	0501-01-01	0517-01-01	0517-07-01	0517-05-01	0517-06-01	0517-07-01	0517-06-28	5170701	6	517	2	2	3	7	26	182	1	1	4	-45836582400	0517-07-01	July 1st, 0517	01 JUL 0517	Sixth	0517-01-01	Second	Second	Third	July	182	1st	First Thursday	Thursday	S2	T2	Q3	Jul	1st Thu	Thu	0517-S2	0517-T2	0517-Q3	0517-07 (Jul)	0517-182	0517-Second Semester	0517-Second Trimester	0517-Third Quarter	0517-07 (July)	0517-W26	0517-W-4	Weekday
5170801	5010101	5170101	5170701	5170501	5170601	5170801	5170726	0517-08-01	0501-01-01	0517-01-01	0517-07-01	0517-05-01	0517-06-01	0517-08-01	0517-07-26	5170801	6	517	2	2	3	8	30	213	1	1	7	-45833904000	0517-08-01	August 1st, 0517	01 AUG 0517	Sixth	0517-01-01	Second	Second	Third	August	213	1st	First Sunday	Sunday	S2	T2	Q3	Aug	1st Sun	Sun	0517-S2	0517-T2	0517-Q3	0517-08 (Aug)	0517-213	0517-Second Semester	0517-Second Trimester	0517-Third Quarter	0517-08 (August)	0517-W30	0517-W-7	Weekend
5170901	5010101	5170101	5170701	5170901	5170601	5170901	5170830	0517-09-01	0501-01-01	0517-01-01	0517-07-01	0517-09-01	0517-06-01	0517-09-01	0517-08-30	5170901	6	517	2	3	3	9	35	244	1	1	3	-45831225600	0517-09-01	September 1st, 0517	01 SEP 0517	Sixth	0517-01-01	Second	Third	Third	September	244	1st	First Wednesday	Wednesday	S2	T2	Q3	Sep	1st Wed	Wed	0517-S2	0517-T2	0517-Q3	0517-09 (Sep)	0517-244	0517-Second Semester	0517-Third Trimester	0517-Third Quarter	0517-09 (September)	0517-W35	0517-W-3	Weekday
5171001	5010101	5170101	5170701	5170901	5171001	5171001	5170927	0517-10-01	0501-01-01	0517-01-01	0517-07-01	0517-09-01	0517-10-01	0517-10-01	0517-09-27	5171001	6	517	2	3	4	10	39	274	1	1	5	-45828633600	0517-10-01	October 1st, 0517	01 OCT 0517	Sixth	0517-01-01	Second	Third	Forth	October	274	1st	First Friday	Friday	S2	T2	Q4	Oct	1st Fri	Fri	0517-S2	0517-T2	0517-Q4	0517-10 (Oct)	0517-274	0517-Second Semester	0517-Third Trimester	0517-Forth Quarter	0517-10 (October)	0517-W39	0517-W-5	Weekday
