Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1017-01-01	10170101	10170101	1017-01-01	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1016-12-30	10161230	1	1016-W01	Wednesday	001	01
1017-01-02	10170102	10170102	1017-01-02	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1016-12-30	10161230	1	1016-W01	Thursday	002	02
1017-01-03	10170103	10170103	1017-01-03	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1016-12-30	10161230	1	1016-W01	Friday	003	03
1017-01-04	10170104	10170104	1017-01-04	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1016-12-30	10161230	1	1016-W01	Saturday	004	04
1017-01-05	10170105	10170105	1017-01-05	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1016-12-30	10161230	1	1016-W01	Sunday	005	05
1017-01-06	10170106	10170106	1017-01-06	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Monday	006	06
1017-01-07	10170107	10170107	1017-01-07	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Tuesday	007	07
1017-01-08	10170108	10170108	1017-01-08	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Wednesday	008	08
1017-01-09	10170109	10170109	1017-01-09	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Thursday	009	09
1017-01-10	10170110	10170110	1017-01-10	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Friday	010	10
1017-01-11	10170111	10170111	1017-01-11	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Saturday	011	11
1017-01-12	10170112	10170112	1017-01-12	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-06	10170106	2	1017-W02	Sunday	012	12
1017-01-13	10170113	10170113	1017-01-13	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-13	10170113	3	1017-W03	Monday	013	13
1017-01-14	10170114	10170114	1017-01-14	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-13	10170113	3	1017-W03	Tuesday	014	14
1017-01-15	10170115	10170115	1017-01-15	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-13	10170113	3	1017-W03	Wednesday	015	15
1017-01-16	10170116	10170116	1017-01-16	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-13	10170113	3	1017-W03	Thursday	016	16
1017-01-17	10170117	10170117	1017-01-17	1001-01-01	10010101	11	11th	1017-01-01	10170101	1017	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-01	10170101	1	1017-01-01	1017-01-13	10170113	3	1017-W03	Friday	017	17
