Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1007-01-01	10070101	10070101	1007-01-01	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1006-12-29	10061229	1	1006-W01	Thursday	001	01
1007-01-02	10070102	10070102	1007-01-02	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1006-12-29	10061229	1	1006-W01	Friday	002	02
1007-01-03	10070103	10070103	1007-01-03	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1006-12-29	10061229	1	1006-W01	Saturday	003	03
1007-01-04	10070104	10070104	1007-01-04	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1006-12-29	10061229	1	1006-W01	Sunday	004	04
1007-01-05	10070105	10070105	1007-01-05	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Monday	005	05
1007-01-06	10070106	10070106	1007-01-06	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Tuesday	006	06
1007-01-07	10070107	10070107	1007-01-07	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Wednesday	007	07
1007-01-08	10070108	10070108	1007-01-08	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Thursday	008	08
1007-01-09	10070109	10070109	1007-01-09	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Friday	009	09
1007-01-10	10070110	10070110	1007-01-10	1001-01-01	10010101	11	11th	1007-01-01	10070101	1007	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-01	10070101	1	1007-01-01	1007-01-05	10070105	2	1007-W02	Saturday	010	10
