Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1018-01-01	10180101	10180101	1018-01-01	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1017-12-29	10171229	1	1017-W01	Thursday	001	01
1018-01-02	10180102	10180102	1018-01-02	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1017-12-29	10171229	1	1017-W01	Friday	002	02
1018-01-03	10180103	10180103	1018-01-03	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1017-12-29	10171229	1	1017-W01	Saturday	003	03
1018-01-04	10180104	10180104	1018-01-04	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1017-12-29	10171229	1	1017-W01	Sunday	004	04
1018-01-05	10180105	10180105	1018-01-05	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Monday	005	05
1018-01-06	10180106	10180106	1018-01-06	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Tuesday	006	06
1018-01-07	10180107	10180107	1018-01-07	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Wednesday	007	07
1018-01-08	10180108	10180108	1018-01-08	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Thursday	008	08
1018-01-09	10180109	10180109	1018-01-09	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Friday	009	09
1018-01-10	10180110	10180110	1018-01-10	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Saturday	010	10
1018-01-11	10180111	10180111	1018-01-11	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-05	10180105	2	1018-W02	Sunday	011	11
1018-01-12	10180112	10180112	1018-01-12	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Monday	012	12
1018-01-13	10180113	10180113	1018-01-13	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Tuesday	013	13
1018-01-14	10180114	10180114	1018-01-14	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Wednesday	014	14
1018-01-15	10180115	10180115	1018-01-15	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Thursday	015	15
1018-01-16	10180116	10180116	1018-01-16	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Friday	016	16
1018-01-17	10180117	10180117	1018-01-17	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Saturday	017	17
1018-01-18	10180118	10180118	1018-01-18	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-12	10180112	3	1018-W03	Sunday	018	18
1018-01-19	10180119	10180119	1018-01-19	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Monday	019	19
1018-01-20	10180120	10180120	1018-01-20	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Tuesday	020	20
1018-01-21	10180121	10180121	1018-01-21	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Wednesday	021	21
1018-01-22	10180122	10180122	1018-01-22	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Thursday	022	22
1018-01-23	10180123	10180123	1018-01-23	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Friday	023	23
1018-01-24	10180124	10180124	1018-01-24	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Saturday	024	24
1018-01-25	10180125	10180125	1018-01-25	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-19	10180119	4	1018-W04	Sunday	025	25
1018-01-26	10180126	10180126	1018-01-26	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Monday	026	26
1018-01-27	10180127	10180127	1018-01-27	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Tuesday	027	27
1018-01-28	10180128	10180128	1018-01-28	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Wednesday	028	28
1018-01-29	10180129	10180129	1018-01-29	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Thursday	029	29
1018-01-30	10180130	10180130	1018-01-30	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Friday	030	30
1018-01-31	10180131	10180131	1018-01-31	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-26	10180126	5	1018-W05	Saturday	031	31
1018-02-01	10180201	10180201	1018-02-01	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-01-26	10180126	5	1018-W05	Sunday	032	01
1018-02-02	10180202	10180202	1018-02-02	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Monday	033	02
1018-02-03	10180203	10180203	1018-02-03	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Tuesday	034	03
1018-02-04	10180204	10180204	1018-02-04	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Wednesday	035	04
1018-02-05	10180205	10180205	1018-02-05	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Thursday	036	05
1018-02-06	10180206	10180206	1018-02-06	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Friday	037	06
1018-02-07	10180207	10180207	1018-02-07	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Saturday	038	07
1018-02-08	10180208	10180208	1018-02-08	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-02	10180202	6	1018-W06	Sunday	039	08
1018-02-09	10180209	10180209	1018-02-09	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Monday	040	09
1018-02-10	10180210	10180210	1018-02-10	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Tuesday	041	10
1018-02-11	10180211	10180211	1018-02-11	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Wednesday	042	11
1018-02-12	10180212	10180212	1018-02-12	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Thursday	043	12
1018-02-13	10180213	10180213	1018-02-13	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Friday	044	13
1018-02-14	10180214	10180214	1018-02-14	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Saturday	045	14
1018-02-15	10180215	10180215	1018-02-15	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-09	10180209	7	1018-W07	Sunday	046	15
1018-02-16	10180216	10180216	1018-02-16	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Monday	047	16
1018-02-17	10180217	10180217	1018-02-17	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Tuesday	048	17
1018-02-18	10180218	10180218	1018-02-18	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Wednesday	049	18
1018-02-19	10180219	10180219	1018-02-19	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Thursday	050	19
1018-02-20	10180220	10180220	1018-02-20	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Friday	051	20
1018-02-21	10180221	10180221	1018-02-21	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Saturday	052	21
1018-02-22	10180222	10180222	1018-02-22	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-16	10180216	8	1018-W08	Sunday	053	22
1018-02-23	10180223	10180223	1018-02-23	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Monday	054	23
1018-02-24	10180224	10180224	1018-02-24	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Tuesday	055	24
1018-02-25	10180225	10180225	1018-02-25	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Wednesday	056	25
1018-02-26	10180226	10180226	1018-02-26	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Thursday	057	26
1018-02-27	10180227	10180227	1018-02-27	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Friday	058	27
1018-02-28	10180228	10180228	1018-02-28	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-02-01	10180201	2	1018-02-01	1018-02-23	10180223	9	1018-W09	Saturday	059	28
1018-03-01	10180301	10180301	1018-03-01	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-02-23	10180223	9	1018-W09	Sunday	060	01
1018-03-02	10180302	10180302	1018-03-02	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Monday	061	02
1018-03-03	10180303	10180303	1018-03-03	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Tuesday	062	03
1018-03-04	10180304	10180304	1018-03-04	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Wednesday	063	04
1018-03-05	10180305	10180305	1018-03-05	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Thursday	064	05
1018-03-06	10180306	10180306	1018-03-06	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Friday	065	06
1018-03-07	10180307	10180307	1018-03-07	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Saturday	066	07
1018-03-08	10180308	10180308	1018-03-08	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-02	10180302	10	1018-W10	Sunday	067	08
1018-03-09	10180309	10180309	1018-03-09	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-09	10180309	11	1018-W11	Monday	068	09
1018-03-10	10180310	10180310	1018-03-10	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-09	10180309	11	1018-W11	Tuesday	069	10
1018-03-11	10180311	10180311	1018-03-11	1001-01-01	10010101	11	11th	1018-01-01	10180101	1018	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-01-01	10180101	1	1018-01-01	1018-03-01	10180301	3	1018-03-01	1018-03-09	10180309	11	1018-W11	Wednesday	070	11
