DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
10980101	10010101	10980101	10980101	10980101	10980101	10980101	10971227	1098-01-01	1001-01-01	1098-01-01	1098-01-01	1098-01-01	1098-01-01	1098-01-01	1097-12-27	10980101	11	1098	1	1	1	1	52	1	1	1	6	-27517622400	1098-01-01	January 1st, 1098	01 JAN 1098	Eleventh	1098-01-01	First	First	First	January	001	1st	First Saturday	Saturday	S1	T1	Q1	Jan	1st Sat	Sat	1098-S1	1098-T1	1098-Q1	1098-01 (Jan)	1098-001	1098-First Semester	1098-First Trimester	1098-First Quarter	1098-01 (January)	1097-W52	1097-W-6	Weekend
10980201	10010101	10980101	10980101	10980101	10980101	10980201	10980131	1098-02-01	1001-01-01	1098-01-01	1098-01-01	1098-01-01	1098-01-01	1098-02-01	1098-01-31	10980201	11	1098	1	1	1	2	5	32	1	1	2	-27514944000	1098-02-01	February 1st, 1098	01 FEB 1098	Eleventh	1098-01-01	First	First	First	February	032	1st	First Tuesday	Tuesday	S1	T1	Q1	Feb	1st Tue	Tue	1098-S1	1098-T1	1098-Q1	1098-02 (Feb)	1098-032	1098-First Semester	1098-First Trimester	1098-First Quarter	1098-02 (February)	1098-W05	1098-W-2	Weekday
10980301	10010101	10980101	10980101	10980101	10980101	10980301	10980228	1098-03-01	1001-01-01	1098-01-01	1098-01-01	1098-01-01	1098-01-01	1098-03-01	1098-02-28	10980301	11	1098	1	1	1	3	9	60	1	1	2	-27512524800	1098-03-01	March 1st, 1098	01 MAR 1098	Eleventh	1098-01-01	First	First	First	March	060	1st	First Tuesday	Tuesday	S1	T1	Q1	Mar	1st Tue	Tue	1098-S1	1098-T1	1098-Q1	1098-03 (Mar)	1098-060	1098-First Semester	1098-First Trimester	1098-First Quarter	1098-03 (March)	1098-W09	1098-W-2	Weekday
10980401	10010101	10980101	10980101	10980101	10980401	10980401	10980328	1098-04-01	1001-01-01	1098-01-01	1098-01-01	1098-01-01	1098-04-01	1098-04-01	1098-03-28	10980401	11	1098	1	1	2	4	13	91	1	1	5	-27509846400	1098-04-01	April 1st, 1098	01 APR 1098	Eleventh	1098-01-01	First	First	Second	April	091	1st	First Friday	Friday	S1	T1	Q2	Apr	1st Fri	Fri	1098-S1	1098-T1	1098-Q2	1098-04 (Apr)	1098-091	1098-First Semester	1098-First Trimester	1098-Second Quarter	1098-04 (April)	1098-W13	1098-W-5	Weekday
10980501	10010101	10980101	10980101	10980501	10980401	10980501	10980425	1098-05-01	1001-01-01	1098-01-01	1098-01-01	1098-05-01	1098-04-01	1098-05-01	1098-04-25	10980501	11	1098	1	2	2	5	17	121	1	1	7	-27507254400	1098-05-01	May 1st, 1098	01 MAY 1098	Eleventh	1098-01-01	First	Second	Second	May	121	1st	First Sunday	Sunday	S1	T1	Q2	May	1st Sun	Sun	1098-S1	1098-T1	1098-Q2	1098-05 (May)	1098-121	1098-First Semester	1098-Second Trimester	1098-Second Quarter	1098-05 (May)	1098-W17	1098-W-7	Weekend
10980601	10010101	10980101	10980101	10980501	10980401	10980601	10980530	1098-06-01	1001-01-01	1098-01-01	1098-01-01	1098-05-01	1098-04-01	1098-06-01	1098-05-30	10980601	11	1098	1	2	2	6	22	152	1	1	3	-27504576000	1098-06-01	June 1st, 1098	01 JUN 1098	Eleventh	1098-01-01	First	Second	Second	June	152	1st	First Wednesday	Wednesday	S1	T1	Q2	Jun	1st Wed	Wed	1098-S1	1098-T1	1098-Q2	1098-06 (Jun)	1098-152	1098-First Semester	1098-Second Trimester	1098-Second Quarter	1098-06 (June)	1098-W22	1098-W-3	Weekday
10980701	10010101	10980101	10980701	10980501	10980601	10980701	10980627	1098-07-01	1001-01-01	1098-01-01	1098-07-01	1098-05-01	1098-06-01	1098-07-01	1098-06-27	10980701	11	1098	2	2	3	7	26	182	1	1	5	-27501984000	1098-07-01	July 1st, 1098	01 JUL 1098	Eleventh	1098-01-01	Second	Second	Third	July	182	1st	First Friday	Friday	S2	T2	Q3	Jul	1st Fri	Fri	1098-S2	1098-T2	1098-Q3	1098-07 (Jul)	1098-182	1098-Second Semester	1098-Second Trimester	1098-Third Quarter	1098-07 (July)	1098-W26	1098-W-5	Weekday
10980801	10010101	10980101	10980701	10980501	10980601	10980801	10980801	1098-08-01	1001-01-01	1098-01-01	1098-07-01	1098-05-01	1098-06-01	1098-08-01	1098-08-01	10980801	11	1098	2	2	3	8	31	213	1	1	1	-27499305600	1098-08-01	August 1st, 1098	01 AUG 1098	Eleventh	1098-01-01	Second	Second	Third	August	213	1st	First Monday	Monday	S2	T2	Q3	Aug	1st Mon	Mon	1098-S2	1098-T2	1098-Q3	1098-08 (Aug)	1098-213	1098-Second Semester	1098-Second Trimester	1098-Third Quarter	1098-08 (August)	1098-W31	1098-W-1	Weekday
10980901	10010101	10980101	10980701	10980901	10980601	10980901	10980829	1098-09-01	1001-01-01	1098-01-01	1098-07-01	1098-09-01	1098-06-01	1098-09-01	1098-08-29	10980901	11	1098	2	3	3	9	35	244	1	1	4	-27496627200	1098-09-01	September 1st, 1098	01 SEP 1098	Eleventh	1098-01-01	Second	Third	Third	September	244	1st	First Thursday	Thursday	S2	T2	Q3	Sep	1st Thu	Thu	1098-S2	1098-T2	1098-Q3	1098-09 (Sep)	1098-244	1098-Second Semester	1098-Third Trimester	1098-Third Quarter	1098-09 (September)	1098-W35	1098-W-4	Weekday
10981001	10010101	10980101	10980701	10980901	10981001	10981001	10980926	1098-10-01	1001-01-01	1098-01-01	1098-07-01	1098-09-01	1098-10-01	1098-10-01	1098-09-26	10981001	11	1098	2	3	4	10	39	274	1	1	6	-27494035200	1098-10-01	October 1st, 1098	01 OCT 1098	Eleventh	1098-01-01	Second	Third	Forth	October	274	1st	First Saturday	Saturday	S2	T2	Q4	Oct	1st Sat	Sat	1098-S2	1098-T2	1098-Q4	1098-10 (Oct)	1098-274	1098-Second Semester	1098-Third Trimester	1098-Forth Quarter	1098-10 (October)	1098-W39	1098-W-6	Weekend
