Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0159-01-01	1590101	1590101	0159-01-01	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Monday	001	01
0159-01-02	1590102	1590102	0159-01-02	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Tuesday	002	02
0159-01-03	1590103	1590103	0159-01-03	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Wednesday	003	03
0159-01-04	1590104	1590104	0159-01-04	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Thursday	004	04
0159-01-05	1590105	1590105	0159-01-05	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Friday	005	05
0159-01-06	1590106	1590106	0159-01-06	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Saturday	006	06
0159-01-07	1590107	1590107	0159-01-07	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-W01	Sunday	007	07
0159-01-08	1590108	1590108	0159-01-08	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Monday	008	08
0159-01-09	1590109	1590109	0159-01-09	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Tuesday	009	09
0159-01-10	1590110	1590110	0159-01-10	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Wednesday	010	10
0159-01-11	1590111	1590111	0159-01-11	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Thursday	011	11
0159-01-12	1590112	1590112	0159-01-12	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Friday	012	12
0159-01-13	1590113	1590113	0159-01-13	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Saturday	013	13
0159-01-14	1590114	1590114	0159-01-14	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-08	1590108	2	0159-W02	Sunday	014	14
0159-01-15	1590115	1590115	0159-01-15	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Monday	015	15
0159-01-16	1590116	1590116	0159-01-16	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Tuesday	016	16
0159-01-17	1590117	1590117	0159-01-17	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Wednesday	017	17
0159-01-18	1590118	1590118	0159-01-18	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Thursday	018	18
0159-01-19	1590119	1590119	0159-01-19	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Friday	019	19
0159-01-20	1590120	1590120	0159-01-20	0101-01-01	1010101	2	2nd	0159-01-01	1590101	159	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-01	1590101	1	0159-01-01	0159-01-15	1590115	3	0159-W03	Saturday	020	20
