Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0184-01-01	1840101	1840101	0184-01-01	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0183-12-29	1831229	1	0183-W01	Thursday	001	01
0184-01-02	1840102	1840102	0184-01-02	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0183-12-29	1831229	1	0183-W01	Friday	002	02
0184-01-03	1840103	1840103	0184-01-03	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0183-12-29	1831229	1	0183-W01	Saturday	003	03
0184-01-04	1840104	1840104	0184-01-04	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0183-12-29	1831229	1	0183-W01	Sunday	004	04
0184-01-05	1840105	1840105	0184-01-05	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Monday	005	05
0184-01-06	1840106	1840106	0184-01-06	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Tuesday	006	06
0184-01-07	1840107	1840107	0184-01-07	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Wednesday	007	07
0184-01-08	1840108	1840108	0184-01-08	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Thursday	008	08
0184-01-09	1840109	1840109	0184-01-09	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Friday	009	09
0184-01-10	1840110	1840110	0184-01-10	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Saturday	010	10
0184-01-11	1840111	1840111	0184-01-11	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-05	1840105	2	0184-W02	Sunday	011	11
0184-01-12	1840112	1840112	0184-01-12	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Monday	012	12
0184-01-13	1840113	1840113	0184-01-13	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Tuesday	013	13
0184-01-14	1840114	1840114	0184-01-14	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Wednesday	014	14
0184-01-15	1840115	1840115	0184-01-15	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Thursday	015	15
0184-01-16	1840116	1840116	0184-01-16	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Friday	016	16
0184-01-17	1840117	1840117	0184-01-17	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Saturday	017	17
0184-01-18	1840118	1840118	0184-01-18	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-12	1840112	3	0184-W03	Sunday	018	18
0184-01-19	1840119	1840119	0184-01-19	0101-01-01	1010101	2	2nd	0184-01-01	1840101	184	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-01	1840101	1	0184-01-01	0184-01-19	1840119	4	0184-W04	Monday	019	19
