Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0147-01-01	1470101	1470101	0147-01-01	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0146-12-26	1461226	52	0146-W52	Sunday	001	01
0147-01-02	1470102	1470102	0147-01-02	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Monday	002	02
0147-01-03	1470103	1470103	0147-01-03	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Tuesday	003	03
0147-01-04	1470104	1470104	0147-01-04	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Wednesday	004	04
0147-01-05	1470105	1470105	0147-01-05	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Thursday	005	05
0147-01-06	1470106	1470106	0147-01-06	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Friday	006	06
0147-01-07	1470107	1470107	0147-01-07	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Saturday	007	07
0147-01-08	1470108	1470108	0147-01-08	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-02	1470102	1	0147-W01	Sunday	008	08
0147-01-09	1470109	1470109	0147-01-09	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-09	1470109	2	0147-W02	Monday	009	09
0147-01-10	1470110	1470110	0147-01-10	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-09	1470109	2	0147-W02	Tuesday	010	10
0147-01-11	1470111	1470111	0147-01-11	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-09	1470109	2	0147-W02	Wednesday	011	11
0147-01-12	1470112	1470112	0147-01-12	0101-01-01	1010101	2	2nd	0147-01-01	1470101	147	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-01	1470101	1	0147-01-01	0147-01-09	1470109	2	0147-W02	Thursday	012	12
