Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0344-01-01	3440101	3440101	0344-01-01	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0343-12-27	3431227	52	0343-W52	Saturday	001	01
0344-01-02	3440102	3440102	0344-01-02	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0343-12-27	3431227	52	0343-W52	Sunday	002	02
0344-01-03	3440103	3440103	0344-01-03	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Monday	003	03
0344-01-04	3440104	3440104	0344-01-04	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Tuesday	004	04
0344-01-05	3440105	3440105	0344-01-05	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Wednesday	005	05
0344-01-06	3440106	3440106	0344-01-06	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Thursday	006	06
0344-01-07	3440107	3440107	0344-01-07	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Friday	007	07
0344-01-08	3440108	3440108	0344-01-08	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Saturday	008	08
0344-01-09	3440109	3440109	0344-01-09	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-03	3440103	1	0344-W01	Sunday	009	09
0344-01-10	3440110	3440110	0344-01-10	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Monday	010	10
0344-01-11	3440111	3440111	0344-01-11	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Tuesday	011	11
0344-01-12	3440112	3440112	0344-01-12	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Wednesday	012	12
0344-01-13	3440113	3440113	0344-01-13	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Thursday	013	13
0344-01-14	3440114	3440114	0344-01-14	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Friday	014	14
0344-01-15	3440115	3440115	0344-01-15	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Saturday	015	15
0344-01-16	3440116	3440116	0344-01-16	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-10	3440110	2	0344-W02	Sunday	016	16
0344-01-17	3440117	3440117	0344-01-17	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Monday	017	17
0344-01-18	3440118	3440118	0344-01-18	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Tuesday	018	18
0344-01-19	3440119	3440119	0344-01-19	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Wednesday	019	19
0344-01-20	3440120	3440120	0344-01-20	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Thursday	020	20
0344-01-21	3440121	3440121	0344-01-21	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Friday	021	21
0344-01-22	3440122	3440122	0344-01-22	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Saturday	022	22
0344-01-23	3440123	3440123	0344-01-23	0301-01-01	3010101	4	4th	0344-01-01	3440101	344	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-01	3440101	1	0344-01-01	0344-01-17	3440117	3	0344-W03	Sunday	023	23
