Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2222-01-01	22220101	22220101	2222-01-01	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Tuesday	001	01
2222-01-02	22220102	22220102	2222-01-02	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Wednesday	002	02
2222-01-03	22220103	22220103	2222-01-03	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Thursday	003	03
2222-01-04	22220104	22220104	2222-01-04	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Friday	004	04
2222-01-05	22220105	22220105	2222-01-05	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Saturday	005	05
2222-01-06	22220106	22220106	2222-01-06	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2221-12-31	22211231	1	2221-W01	Sunday	006	06
2222-01-07	22220107	22220107	2222-01-07	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Monday	007	07
2222-01-08	22220108	22220108	2222-01-08	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Tuesday	008	08
2222-01-09	22220109	22220109	2222-01-09	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Wednesday	009	09
2222-01-10	22220110	22220110	2222-01-10	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Thursday	010	10
2222-01-11	22220111	22220111	2222-01-11	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Friday	011	11
2222-01-12	22220112	22220112	2222-01-12	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Saturday	012	12
2222-01-13	22220113	22220113	2222-01-13	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-07	22220107	2	2222-W02	Sunday	013	13
2222-01-14	22220114	22220114	2222-01-14	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Monday	014	14
2222-01-15	22220115	22220115	2222-01-15	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Tuesday	015	15
2222-01-16	22220116	22220116	2222-01-16	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Wednesday	016	16
2222-01-17	22220117	22220117	2222-01-17	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Thursday	017	17
2222-01-18	22220118	22220118	2222-01-18	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Friday	018	18
2222-01-19	22220119	22220119	2222-01-19	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Saturday	019	19
2222-01-20	22220120	22220120	2222-01-20	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-14	22220114	3	2222-W03	Sunday	020	20
2222-01-21	22220121	22220121	2222-01-21	2201-01-01	22010101	23	23rd	2222-01-01	22220101	2222	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-01	22220101	1	2222-01-01	2222-01-21	22220121	4	2222-W04	Monday	021	21
