Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
2249-01-01	22490101	22490101	2249-01-01	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Monday	001	01
2249-01-02	22490102	22490102	2249-01-02	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Tuesday	002	02
2249-01-03	22490103	22490103	2249-01-03	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Wednesday	003	03
2249-01-04	22490104	22490104	2249-01-04	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Thursday	004	04
2249-01-05	22490105	22490105	2249-01-05	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Friday	005	05
2249-01-06	22490106	22490106	2249-01-06	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Saturday	006	06
2249-01-07	22490107	22490107	2249-01-07	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-W01	Sunday	007	07
2249-01-08	22490108	22490108	2249-01-08	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-08	22490108	2	2249-W02	Monday	008	08
2249-01-09	22490109	22490109	2249-01-09	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-08	22490108	2	2249-W02	Tuesday	009	09
2249-01-10	22490110	22490110	2249-01-10	2201-01-01	22010101	23	23rd	2249-01-01	22490101	2249	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-01	22490101	1	2249-01-01	2249-01-08	22490108	2	2249-W02	Wednesday	010	10
