Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
0282-01-01	2820101	2820101	0282-01-01	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0281-12-26	2811226	52	0281-W52	Sunday	001	01
0282-01-02	2820102	2820102	0282-01-02	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Monday	002	02
0282-01-03	2820103	2820103	0282-01-03	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Tuesday	003	03
0282-01-04	2820104	2820104	0282-01-04	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Wednesday	004	04
0282-01-05	2820105	2820105	0282-01-05	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Thursday	005	05
0282-01-06	2820106	2820106	0282-01-06	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Friday	006	06
0282-01-07	2820107	2820107	0282-01-07	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Saturday	007	07
0282-01-08	2820108	2820108	0282-01-08	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-02	2820102	1	0282-W01	Sunday	008	08
0282-01-09	2820109	2820109	0282-01-09	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-09	2820109	2	0282-W02	Monday	009	09
0282-01-10	2820110	2820110	0282-01-10	0201-01-01	2010101	3	3rd	0282-01-01	2820101	282	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-01	2820101	1	0282-01-01	0282-01-09	2820109	2	0282-W02	Tuesday	010	10
