DateKey	CenturyKey	YearKey	SemesterKey	TrimesterKey	QuarterKey	MonthKey	ISOWeekKey	Date	Century	Year	Semester	Trimester	Quarter	Month	ISOWeek	DateNumber	CenturyNumber	YearNumber	SemesterNumber	TrimesterNumber	QuarterNumber	MonthNumber	ISOWeekNumber	DayOfYearNumber	DayOfMonthNumber	DayOfWeekMonthOccurrenceNumber	DayOfWeekNumber	UnixTimestamp	DateShortName	DateLongName	DateMilitary	CenturyName	YearName	SemesterName	TrimesterName	QuarterName	MonthName	DayOfYearName	DayOfMonthName	DayOfWeekMonthOccurrenceName	DayOfWeekName	SemesterAbbreviated	TrimesterAbbreviated	QuarterAbbreviated	MonthAbbreviation	DayOfWeekMonthOccurrenceAbbreviated	DayOfWeekAbbreviated	YearSemesterAbbreviated	YearTrimesterAbbreviated	YearQuarterAbbreviated	YearMonthAbbreviation	YearDayOfYearAbbreviated	YearSemesterName	YearTrimesterName	YearQuarterName	YearMonthName	ISOWeekName	ISOWeekDay	WeekSegmentName
2330101	2010101	2330101	2330101	2330101	2330101	2330101	2321231	0233-01-01	0201-01-01	0233-01-01	0233-01-01	0233-01-01	0233-01-01	0233-01-01	0232-12-31	2330101	3	233	1	1	1	1	1	1	1	1	2	-54814406400	0233-01-01	January 1st, 0233	01 JAN 0233	Third	0233-01-01	First	First	First	January	001	1st	First Tuesday	Tuesday	S1	T1	Q1	Jan	1st Tue	Tue	0233-S1	0233-T1	0233-Q1	0233-01 (Jan)	0233-001	0233-First Semester	0233-First Trimester	0233-First Quarter	0233-01 (January)	0232-W01	0232-W-2	Weekday
2330201	2010101	2330101	2330101	2330101	2330101	2330201	2330128	0233-02-01	0201-01-01	0233-01-01	0233-01-01	0233-01-01	0233-01-01	0233-02-01	0233-01-28	2330201	3	233	1	1	1	2	5	32	1	1	5	-54811728000	0233-02-01	February 1st, 0233	01 FEB 0233	Third	0233-01-01	First	First	First	February	032	1st	First Friday	Friday	S1	T1	Q1	Feb	1st Fri	Fri	0233-S1	0233-T1	0233-Q1	0233-02 (Feb)	0233-032	0233-First Semester	0233-First Trimester	0233-First Quarter	0233-02 (February)	0233-W05	0233-W-5	Weekday
2330301	2010101	2330101	2330101	2330101	2330101	2330301	2330225	0233-03-01	0201-01-01	0233-01-01	0233-01-01	0233-01-01	0233-01-01	0233-03-01	0233-02-25	2330301	3	233	1	1	1	3	9	60	1	1	5	-54809308800	0233-03-01	March 1st, 0233	01 MAR 0233	Third	0233-01-01	First	First	First	March	060	1st	First Friday	Friday	S1	T1	Q1	Mar	1st Fri	Fri	0233-S1	0233-T1	0233-Q1	0233-03 (Mar)	0233-060	0233-First Semester	0233-First Trimester	0233-First Quarter	0233-03 (March)	0233-W09	0233-W-5	Weekday
2330401	2010101	2330101	2330101	2330101	2330401	2330401	2330401	0233-04-01	0201-01-01	0233-01-01	0233-01-01	0233-01-01	0233-04-01	0233-04-01	0233-04-01	2330401	3	233	1	1	2	4	14	91	1	1	1	-54806630400	0233-04-01	April 1st, 0233	01 APR 0233	Third	0233-01-01	First	First	Second	April	091	1st	First Monday	Monday	S1	T1	Q2	Apr	1st Mon	Mon	0233-S1	0233-T1	0233-Q2	0233-04 (Apr)	0233-091	0233-First Semester	0233-First Trimester	0233-Second Quarter	0233-04 (April)	0233-W14	0233-W-1	Weekday
2330501	2010101	2330101	2330101	2330501	2330401	2330501	2330429	0233-05-01	0201-01-01	0233-01-01	0233-01-01	0233-05-01	0233-04-01	0233-05-01	0233-04-29	2330501	3	233	1	2	2	5	18	121	1	1	3	-54804038400	0233-05-01	May 1st, 0233	01 MAY 0233	Third	0233-01-01	First	Second	Second	May	121	1st	First Wednesday	Wednesday	S1	T1	Q2	May	1st Wed	Wed	0233-S1	0233-T1	0233-Q2	0233-05 (May)	0233-121	0233-First Semester	0233-Second Trimester	0233-Second Quarter	0233-05 (May)	0233-W18	0233-W-3	Weekday
2330601	2010101	2330101	2330101	2330501	2330401	2330601	2330527	0233-06-01	0201-01-01	0233-01-01	0233-01-01	0233-05-01	0233-04-01	0233-06-01	0233-05-27	2330601	3	233	1	2	2	6	22	152	1	1	6	-54801360000	0233-06-01	June 1st, 0233	01 JUN 0233	Third	0233-01-01	First	Second	Second	June	152	1st	First Saturday	Saturday	S1	T1	Q2	Jun	1st Sat	Sat	0233-S1	0233-T1	0233-Q2	0233-06 (Jun)	0233-152	0233-First Semester	0233-Second Trimester	0233-Second Quarter	0233-06 (June)	0233-W22	0233-W-6	Weekend
2330701	2010101	2330101	2330701	2330501	2330601	2330701	2330701	0233-07-01	0201-01-01	0233-01-01	0233-07-01	0233-05-01	0233-06-01	0233-07-01	0233-07-01	2330701	3	233	2	2	3	7	27	182	1	1	1	-54798768000	0233-07-01	July 1st, 0233	01 JUL 0233	Third	0233-01-01	Second	Second	Third	July	182	1st	First Monday	Monday	S2	T2	Q3	Jul	1st Mon	Mon	0233-S2	0233-T2	0233-Q3	0233-07 (Jul)	0233-182	0233-Second Semester	0233-Second Trimester	0233-Third Quarter	0233-07 (July)	0233-W27	0233-W-1	Weekday
2330801	2010101	2330101	2330701	2330501	2330601	2330801	2330729	0233-08-01	0201-01-01	0233-01-01	0233-07-01	0233-05-01	0233-06-01	0233-08-01	0233-07-29	2330801	3	233	2	2	3	8	31	213	1	1	4	-54796089600	0233-08-01	August 1st, 0233	01 AUG 0233	Third	0233-01-01	Second	Second	Third	August	213	1st	First Thursday	Thursday	S2	T2	Q3	Aug	1st Thu	Thu	0233-S2	0233-T2	0233-Q3	0233-08 (Aug)	0233-213	0233-Second Semester	0233-Second Trimester	0233-Third Quarter	0233-08 (August)	0233-W31	0233-W-4	Weekday
2330901	2010101	2330101	2330701	2330901	2330601	2330901	2330826	0233-09-01	0201-01-01	0233-01-01	0233-07-01	0233-09-01	0233-06-01	0233-09-01	0233-08-26	2330901	3	233	2	3	3	9	35	244	1	1	7	-54793411200	0233-09-01	September 1st, 0233	01 SEP 0233	Third	0233-01-01	Second	Third	Third	September	244	1st	First Sunday	Sunday	S2	T2	Q3	Sep	1st Sun	Sun	0233-S2	0233-T2	0233-Q3	0233-09 (Sep)	0233-244	0233-Second Semester	0233-Third Trimester	0233-Third Quarter	0233-09 (September)	0233-W35	0233-W-7	Weekend
2331001	2010101	2330101	2330701	2330901	2331001	2331001	2330930	0233-10-01	0201-01-01	0233-01-01	0233-07-01	0233-09-01	0233-10-01	0233-10-01	0233-09-30	2331001	3	233	2	3	4	10	40	274	1	1	2	-54790819200	0233-10-01	October 1st, 0233	01 OCT 0233	Third	0233-01-01	Second	Third	Forth	October	274	1st	First Tuesday	Tuesday	S2	T2	Q4	Oct	1st Tue	Tue	0233-S2	0233-T2	0233-Q4	0233-10 (Oct)	0233-274	0233-Second Semester	0233-Third Trimester	0233-Forth Quarter	0233-10 (October)	0233-W40	0233-W-2	Weekday
