Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1506-01-01	15060101	15060101	1506-01-01	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Monday	001	01
1506-01-02	15060102	15060102	1506-01-02	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Tuesday	002	02
1506-01-03	15060103	15060103	1506-01-03	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Wednesday	003	03
1506-01-04	15060104	15060104	1506-01-04	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Thursday	004	04
1506-01-05	15060105	15060105	1506-01-05	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Friday	005	05
1506-01-06	15060106	15060106	1506-01-06	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Saturday	006	06
1506-01-07	15060107	15060107	1506-01-07	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-W01	Sunday	007	07
1506-01-08	15060108	15060108	1506-01-08	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Monday	008	08
1506-01-09	15060109	15060109	1506-01-09	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Tuesday	009	09
1506-01-10	15060110	15060110	1506-01-10	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Wednesday	010	10
1506-01-11	15060111	15060111	1506-01-11	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Thursday	011	11
1506-01-12	15060112	15060112	1506-01-12	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Friday	012	12
1506-01-13	15060113	15060113	1506-01-13	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Saturday	013	13
1506-01-14	15060114	15060114	1506-01-14	1501-01-01	15010101	16	16th	1506-01-01	15060101	1506	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-01	15060101	1	1506-01-01	1506-01-08	15060108	2	1506-W02	Sunday	014	14
