Date	DateKey	DateNumber	DateName	Century	CenturyKey	CenturyNumber	CenturyName	Year	YearKey	YearNumber	YearName	Semester	SemesterKey	SemesterNumber	SemesterName	Trimester	TrimesterKey	TrimesterNumber	TrimesterName	Quarter	QuarterKey	QuarterNumber	QuarterName	Month	MonthKey	MonthNumber	MonthName	ISOWeek	ISOWeekKey	ISOWeekNumber	ISOWeekName	DayOfWeekName	DayOfYearName	DayOfMonthName
1521-01-01	15210101	15210101	1521-01-01	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1520-12-27	15201227	53	1520-W53	Saturday	001	01
1521-01-02	15210102	15210102	1521-01-02	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1520-12-27	15201227	53	1520-W53	Sunday	002	02
1521-01-03	15210103	15210103	1521-01-03	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Monday	003	03
1521-01-04	15210104	15210104	1521-01-04	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Tuesday	004	04
1521-01-05	15210105	15210105	1521-01-05	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Wednesday	005	05
1521-01-06	15210106	15210106	1521-01-06	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Thursday	006	06
1521-01-07	15210107	15210107	1521-01-07	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Friday	007	07
1521-01-08	15210108	15210108	1521-01-08	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Saturday	008	08
1521-01-09	15210109	15210109	1521-01-09	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-03	15210103	1	1521-W01	Sunday	009	09
1521-01-10	15210110	15210110	1521-01-10	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-10	15210110	2	1521-W02	Monday	010	10
1521-01-11	15210111	15210111	1521-01-11	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-10	15210110	2	1521-W02	Tuesday	011	11
1521-01-12	15210112	15210112	1521-01-12	1501-01-01	15010101	16	16th	1521-01-01	15210101	1521	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-01	15210101	1	1521-01-01	1521-01-10	15210110	2	1521-W02	Wednesday	012	12
